Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSDARG00000028066	ENSDART00000031937	ENSDARP00000038292	diras1a		F1QSQ6	NP_956125
ENSDARG00000068515	ENSDART00000099131	ENSDARP00000089905	chs1		E7F1A0	NP_001303255
ENSDARG00000060008	ENSDART00000084102	ENSDARP00000078537	hhipl2		E7FH52	
ENSDARG00000031930	ENSDART00000138653	ENSDARP00000118623	erc1b		A0A0A0MPT1	
ENSDARG00000095879	ENSDART00000143009	ENSDARP00000122824	wdr46		F1QRH4	NP_956917
ENSDARG00000033227	ENSDART00000032547	ENSDARP00000038063	lect2l		Q0H0R9	NP_001041520
ENSDARG00000031930	ENSDART00000132647	ENSDARP00000122659	erc1b		A0A0A0MPV1	
ENSDARG00000069504	ENSDART00000148947	ENSDARP00000123718	si:dkey-88e18.2		F8W5C0	
ENSDARG00000005616	ENSDART00000003508	ENSDARP00000023622	bfb		Q6DHC4	NP_571316
ENSDARG00000023645	ENSDART00000145222	ENSDARP00000122221	kyat1		E9QHK3	
ENSDARG00000013492	ENSDART00000133300	ENSDARP00000116712	zbtb34		B0V1A3	NP_001116183
ENSDARG00000092813	ENSDART00000138179	ENSDARP00000120757	fndc7rs4		F1QBA1	
ENSDARG00000069504	ENSDART00000101216	ENSDARP00000091990	si:dkey-88e18.2		E7F480	
ENSDARG00000008457	ENSDART00000037553	ENSDARP00000037509	faah2a	Q6DH69		NP_001002700
ENSDARG00000023645	ENSDART00000143435	ENSDARP00000114160	kyat1		E9QBY6	
ENSDARG00000016038	ENSDART00000006300	ENSDARP00000016888	hacd3	Q7SY06	B3DGL9	NP_001038449
ENSDARG00000105631	ENSDART00000173694	ENSDARP00000142720	CABP4		A0A1D5NSA8	
ENSDARG00000078954	ENSDART00000136528	ENSDARP00000119017	rxrba		Q1LV96	
ENSDARG00000105631	ENSDART00000189926	ENSDARP00000153478	CABP4		A0A2R8QKE6	
ENSDARG00000105631	ENSDART00000192318	ENSDARP00000149894	CABP4		A0A2R8QKE6	
ENSDARG00000008457	ENSDART00000149595	ENSDARP00000124203	faah2a		F8W4F7	
ENSDARG00000069826	ENSDART00000101916	ENSDARP00000092691	crygm2d15		B0V190	NP_001002582
ENSDARG00000078954	ENSDART00000102075	ENSDARP00000125725	rxrba	Q7SYN5		
ENSDARG00000053194	ENSDART00000075187	ENSDARP00000069672	pdzd11	Q6NXB2	A8WG12	NP_998122
ENSDARG00000070868	ENSDART00000089342	ENSDARP00000083775	cfap126		F1Q8Q2	NP_001038883
ENSDARG00000030804	ENSDART00000049328	ENSDARP00000049327	fam120b		F1R7J1	NP_001003600
ENSDARG00000002582	ENSDART00000004333	ENSDARP00000027181	tbx15		B0S5M8	
ENSDARG00000079727	ENSDART00000115071	ENSDARP00000100393	selenop2		F1RD74	NP_001340840
ENSDARG00000073948	ENSDART00000113197	ENSDARP00000103772	prok1		A7MC07	NP_001099168
ENSDARG00000096528	ENSDART00000152744	ENSDARP00000126981	si:ch73-236c18.9		F1QYQ6	NP_001107099
ENSDARG00000040321	ENSDART00000059003	ENSDARP00000059002	rx2		F1QNV0	NP_571301
ENSDARG00000094886	ENSDART00000146649	ENSDARP00000125630	si:dkey-266f7.5		I3IRX2	
ENSDARG00000088867	ENSDART00000154798	ENSDARP00000129084	si:ch211-135n15.1		X1WFS9	
ENSDARG00000096528	ENSDART00000186199	ENSDARP00000155888	si:ch73-236c18.9		A0A2R8QRR4	
ENSDARG00000036215	ENSDART00000131424	ENSDARP00000114198	lcp2b		B8A4I5	
ENSDARG00000039959	ENSDART00000150096	ENSDARP00000124666	gdnfa		A7E220	NP_571807
ENSDARG00000074617	ENSDART00000148789	ENSDARP00000124957	wfs1b		E7F921	
ENSDARG00000040321	ENSDART00000122576	ENSDARP00000105437	rx2		F1QNV0	
ENSDARG00000017905	ENSDART00000005593	ENSDARP00000006831	casp3a		B8JK21	NP_571952
ENSDARG00000070467	ENSDART00000103450	ENSDARP00000094226	lactbl1b		F1QP06	
ENSDARG00000086425	ENSDART00000126154	ENSDARP00000107223	prpf3		Q6DRF8	NP_991311
ENSDARG00000037473	ENSDART00000143960	ENSDARP00000123803	cd79a		F8W525	NP_001313399
ENSDARG00000070467	ENSDART00000177182	ENSDARP00000144348	lactbl1b		A0A286YAY7	
ENSDARG00000017905	ENSDART00000131927	ENSDARP00000114795	casp3a		F1QDH1	
ENSDARG00000025554	ENSDART00000132491	ENSDARP00000119631	wdr83os		Q6PC46	NP_957010
ENSDARG00000013252	ENSDART00000114552	ENSDARP00000101972	tmc5		E7FDU7	
ENSDARG00000061644	ENSDART00000088146	ENSDARP00000082579	ensab		A2BF67	
ENSDARG00000061644	ENSDART00000169425	ENSDARP00000139862	ensab		A2BF67	NP_001243660
ENSDARG00000086425	ENSDART00000136522	ENSDARP00000115813	prpf3		E9QJ65	
ENSDARG00000017905	ENSDART00000139702	ENSDARP00000117716	casp3a		B8JK20	
ENSDARG00000078954	ENSDART00000193535	ENSDARP00000145452	rxrba		Q1LV96	NP_571350
ENSDARG00000053194	ENSDART00000130680	ENSDARP00000111909	pdzd11	Q6NXB2	A8WG12	
ENSDARG00000039123	ENSDART00000048739	ENSDARP00000048738	trim9		F1QLY9	NP_991126
ENSDARG00000070487	ENSDART00000103493	ENSDARP00000094269	marc1		F1QNZ1	NP_001014389
ENSDARG00000094886	ENSDART00000140053	ENSDARP00000116741	si:dkey-266f7.5		A5WV52	NP_001093569
ENSDARG00000062326	ENSDART00000089992	ENSDARP00000084425	hmgn7		A1A5Y7	NP_001073502
ENSDARG00000002582	ENSDART00000180257	ENSDARP00000152168	tbx15		A0A2R8QEJ0	NP_001315362
ENSDARG00000079727	ENSDART00000170495	ENSDARP00000140653	selenop2		A0A0R4IUA1	
ENSDARG00000103118	ENSDART00000160545	ENSDARP00000138487	cib1		A0A0R4ITL7	NP_001017681
ENSDARG00000045567	ENSDART00000134278	ENSDARP00000122505	phpt1		E9QGP3	
ENSDARG00000025554	ENSDART00000103273	ENSDARP00000094050	wdr83os		E9QCJ4	
ENSDARG00000030804	ENSDART00000162738	ENSDARP00000138040	fam120b		A0A0R4ISN3	
ENSDARG00000062326	ENSDART00000145477	ENSDARP00000113935	hmgn7		E9QI01	
ENSDARG00000103471	ENSDART00000164555	ENSDARP00000131328	si:dkey-199m13.4		F1QRJ7	
ENSDARG00000022160	ENSDART00000141686	ENSDARP00000123599	ttc23		Q1LX69	
ENSDARG00000045567	ENSDART00000067004	ENSDARP00000067003	phpt1		Q6DC18	NP_001003566
ENSDARG00000041431	ENSDART00000135729	ENSDARP00000114470	slc24a1		F1R8N3	
ENSDARG00000071487	ENSDART00000105736	ENSDARP00000096514	zgc:152948		F1QWQ4	NP_001070073
ENSDARG00000041431	ENSDART00000184217	ENSDARP00000147829	slc24a1		A0A2R8RLA2	
ENSDARG00000012341	ENSDART00000007732	ENSDARP00000016353	capn9		F1RCJ4	NP_001003501
ENSDARG00000062326	ENSDART00000192859	ENSDARP00000152365	hmgn7		A0A2R8QEZ1	
ENSDARG00000091799	ENSDART00000121537	ENSDARP00000107667	si:ch211-266k22.6		E7F1J2	
ENSDARG00000105269	ENSDART00000171625	ENSDARP00000140848	si:ch73-338d8.5		A0A0R4IZ26	
ENSDARG00000103118	ENSDART00000165924	ENSDARP00000132003	cib1		A0A0R4IBF2	
ENSDARG00000041431	ENSDART00000060735	ENSDARP00000060734	slc24a1		F1R8N3	
ENSDARG00000070487	ENSDART00000183474	ENSDARP00000145468	marc1		A0A2R8PWS6	
ENSDARG00000035821	ENSDART00000139802	ENSDARP00000113987	si:ch211-173p18.3		F6P1T9	
ENSDARG00000104854	ENSDART00000160945	ENSDARP00000130195	olfcg3		A0A0R4I9L6	NP_001103412
ENSDARG00000005544	ENSDART00000014970	ENSDARP00000012365	btbd3a		B8JKQ2	NP_001139053
ENSDARG00000045567	ENSDART00000143100	ENSDARP00000119926	phpt1		E9QD02	
ENSDARG00000071487	ENSDART00000151118	ENSDARP00000125753	zgc:152948		I3IS86	
ENSDARG00000061187	ENSDART00000142760	ENSDARP00000120917	cbx5		A1L223	
ENSDARG00000037537	ENSDART00000054659	ENSDARP00000054658	ccnq		F1RCE1	NP_001018459
ENSDARG00000104854	ENSDART00000167901	ENSDARP00000132226	olfcg3		A0A0R4IBV4	
ENSDARG00000075156	ENSDART00000143766	ENSDARP00000114595	tbc1d4		F1QE75	
ENSDARG00000005544	ENSDART00000132141	ENSDARP00000118034	btbd3a		B8JKQ3	
ENSDARG00000035648	ENSDART00000051693	ENSDARP00000051692	irx4a		Q6NZU4	NP_991261
ENSDARG00000071487	ENSDART00000151258	ENSDARP00000126128	zgc:152948		I3IT71	
ENSDARG00000058022	ENSDART00000134550	ENSDARP00000120650	ormdl2		Q24JV2	NP_001035137
ENSDARG00000091954	ENSDART00000136326	ENSDARP00000116515	si:dkeyp-122a9.1		Q1L8K8	
ENSDARG00000061187	ENSDART00000133259	ENSDARP00000120906	cbx5		E9QIB1	
ENSDARG00000062111	ENSDART00000115222	ENSDARP00000098976	rxfp3.3a2		F1QMQ4	
ENSDARG00000022160	ENSDART00000138692	ENSDARP00000123461	ttc23		F1QG77	
ENSDARG00000062965	ENSDART00000091595	ENSDARP00000086028	dennd10	A8E7G4		NP_001161133
ENSDARG00000008678	ENSDART00000018640	ENSDARP00000012094	snx3		Q3B7E7	NP_001032183
ENSDARG00000075156	ENSDART00000147813	ENSDARP00000114090	tbc1d4		E9QC96	
ENSDARG00000071487	ENSDART00000151041	ENSDARP00000125850	zgc:152948		I3ISG9	
ENSDARG00000058022	ENSDART00000183973	ENSDARP00000147132	ormdl2		Q24JV2	
ENSDARG00000053884	ENSDART00000134491	ENSDARP00000119911	med13a		E9QD13	
ENSDARG00000005544	ENSDART00000132244	ENSDARP00000123626	btbd3a		B8JKQ4	
ENSDARG00000075156	ENSDART00000189815	ENSDARP00000151394	tbc1d4		A0A2R8QCT2	
ENSDARG00000056757	ENSDART00000170309	ENSDARP00000134094	slc39a8		A0A0R4IKE7	
ENSDARG00000053884	ENSDART00000088852	ENSDARP00000083285	med13a		E7FCQ8	NP_001268397
ENSDARG00000075156	ENSDART00000191310	ENSDARP00000156949	tbc1d4		A0A2R8RZV3	
ENSDARG00000075156	ENSDART00000160590	ENSDARP00000132470	tbc1d4		A0A0R4ICD0	
ENSDARG00000070013	ENSDART00000102391	ENSDARP00000093167	dmrt2b		F1R2L1	NP_001073445
ENSDARG00000022160	ENSDART00000146751	ENSDARP00000119590	ttc23		Q1LX70	
ENSDARG00000008678	ENSDART00000137910	ENSDARP00000116530	snx3		B0S7S4	
ENSDARG00000056757	ENSDART00000192161	ENSDARP00000155746	slc39a8		A0A2R8QMN5	
ENSDARG00000093116	ENSDART00000140224	ENSDARP00000119741	si:dkeyp-122a9.2		Q1L8K7	
ENSDARG00000071074	ENSDART00000104859	ENSDARP00000095629	rccd1		F1Q9Y8	
ENSDARG00000022160	ENSDART00000090100	ENSDARP00000084533	ttc23		F1R4Z4	
ENSDARG00000097155	ENSDART00000155280	ENSDARP00000128968	GDPGP1		X1WFG4	NP_001071021
ENSDARG00000035507	ENSDART00000143183	ENSDARP00000123604	ddx31		A2BFD1	
ENSDARG00000075456	ENSDART00000158616	ENSDARP00000138914	pik3ca		F1QAD7	
ENSDARG00000007169	ENSDART00000005784	ENSDARP00000024965	itgb1bp1		Q5RG21	NP_001032486
ENSDARG00000087032	ENSDART00000135551	ENSDARP00000122644	rbbp8l		E7F5C4	
ENSDARG00000053884	ENSDART00000190836	ENSDARP00000152677	med13a		A0A2R8QD69	
ENSDARG00000021163	ENSDART00000151766	ENSDARP00000126275	thrb	Q9PVE4		
ENSDARG00000103713	ENSDART00000171606	ENSDARP00000136522	cd248a		A0A0R4IKQ6	NP_001092698
ENSDARG00000075456	ENSDART00000114004	ENSDARP00000103176	pik3ca		F1QAD7	
ENSDARG00000103713	ENSDART00000186368	ENSDARP00000147941	cd248a		A0A2R8QCL1	
ENSDARG00000071487	ENSDART00000124904	ENSDARP00000110918	zgc:152948		F1QWQ4	
ENSDARG00000061187	ENSDART00000147598	ENSDARP00000122819	cbx5		E9QFQ7	
ENSDARG00000075456	ENSDART00000188223	ENSDARP00000148626	pik3ca		F1QAD7	
ENSDARG00000019207	ENSDART00000027237	ENSDARP00000010651	abo		B0S7I1	NP_001116741
ENSDARG00000099773	ENSDART00000163528	ENSDARP00000137408	olfcg4		A0A0R4ITC7	NP_001122034
ENSDARG00000093665	ENSDART00000151975	ENSDARP00000126380	si:dkey-285e18.5		K7DY53	
ENSDARG00000044298	ENSDART00000065036	ENSDARP00000065035	phax		F1QHC5	NP_001003995
ENSDARG00000021163	ENSDART00000017869	ENSDARP00000022899	thrb		J9JI02	
ENSDARG00000103057	ENSDART00000167440	ENSDARP00000138913	zfhx3		A0A0R4ISP1	NP_001352117
ENSDARG00000061120	ENSDART00000141332	ENSDARP00000115460	slc43a2b		E9QGE5	
ENSDARG00000040254	ENSDART00000058888	ENSDARP00000058887	hormad1	A2BF66		NP_001002357
ENSDARG00000061187	ENSDART00000136929	ENSDARP00000114145	cbx5		E9QC43	
ENSDARG00000077686	ENSDART00000134851	ENSDARP00000123653	aak1b		E9QBF2	
ENSDARG00000060062	ENSDART00000103572	ENSDARP00000094348	lrrc74a		F1QNH6	
ENSDARG00000052088	ENSDART00000073870	ENSDARP00000068360	cxcr1		E7F403	
ENSDARG00000101300	ENSDART00000158069	ENSDARP00000131337	ssna1		B8JLK1	
ENSDARG00000052088	ENSDART00000186734	ENSDARP00000150469	cxcr1		A0A2R8QBU5	
ENSDARG00000098144	ENSDART00000152047	ENSDARP00000126562	si:dkey-285e18.6		K7DYN3	
ENSDARG00000077686	ENSDART00000058622	ENSDARP00000058621	aak1b		E7F2L1	
ENSDARG00000096757	ENSDART00000153340	ENSDARP00000127270	si:ch73-205h11.1		U3JAK2	
ENSDARG00000045832	ENSDART00000067362	ENSDARP00000067361	cart2		Q568S2	NP_001017570
ENSDARG00000023645	ENSDART00000004797	ENSDARP00000019368	kyat1		F1QAI8	NP_998524
ENSDARG00000061187	ENSDART00000146986	ENSDARP00000117533	cbx5		E9QD40	
ENSDARG00000089202	ENSDART00000121997	ENSDARP00000109920	nkl.3		E7FAR9	NP_001298722
ENSDARG00000054975	ENSDART00000077260	ENSDARP00000071727	cxcr2		F1Q8T9	
ENSDARG00000035540	ENSDART00000147157	ENSDARP00000114236	brwd3		E9QBL4	
ENSDARG00000094125	ENSDART00000145885	ENSDARP00000113206	or103-2		Q2PRC0	NP_001034712
ENSDARG00000062801	ENSDART00000091183	ENSDARP00000085616	erfl3		E7F6E9	
ENSDARG00000061120	ENSDART00000100772	ENSDARP00000091545	slc43a2b		F1QFT4	NP_001008585
ENSDARG00000073870	ENSDART00000147038	ENSDARP00000113225	gdpd2		E9QGJ5	
ENSDARG00000061187	ENSDART00000143340	ENSDARP00000115557	cbx5		A1L223	
ENSDARG00000021163	ENSDART00000188045	ENSDARP00000150484	thrb	Q9PVE4		
ENSDARG00000023645	ENSDART00000183838	ENSDARP00000154769	kyat1		Q6DRK9	
ENSDARG00000101300	ENSDART00000158865	ENSDARP00000133482	ssna1		B8JLK1	NP_001138265
ENSDARG00000098510	ENSDART00000151978	ENSDARP00000126477	zgc:174650		K7DYE8	
ENSDARG00000092249	ENSDART00000141558	ENSDARP00000120149	irgf2		F1QD39	
ENSDARG00000068716	ENSDART00000131777	ENSDARP00000116146	cuedc1a		F1R5G8	NP_001070929
ENSDARG00000021163	ENSDART00000189391	ENSDARP00000152808	thrb		A0A2R8QK91	
ENSDARG00000014954	ENSDART00000009971	ENSDARP00000006712	snx33		B5RHZ3	NP_001116327
ENSDARG00000055781	ENSDART00000085498	ENSDARP00000079933	ptger3		E7FD73	
ENSDARG00000061187	ENSDART00000188720	ENSDARP00000145931	cbx5		A1L223	
ENSDARG00000023645	ENSDART00000188584	ENSDARP00000148599	kyat1		F1QAI8	
ENSDARG00000035540	ENSDART00000020434	ENSDARP00000027753	brwd3		F1QEQ5	
ENSDARG00000061187	ENSDART00000086985	ENSDARP00000081419	cbx5		A1L223	NP_001073653
ENSDARG00000021163	ENSDART00000166313	ENSDARP00000131464	thrb	Q9PVE4	A0A0R4IEJ5	
ENSDARG00000038863	ENSDART00000137091	ENSDARP00000117416	babam2		E9QE25	
ENSDARG00000073870	ENSDART00000186403	ENSDARP00000149419	gdpd2		E9QGJ5	
ENSDARG00000104807	ENSDART00000162460	ENSDARP00000141221	si:ch73-221f6.3		A0A0R4IUU9	
ENSDARG00000021163	ENSDART00000188589	ENSDARP00000152213	thrb	Q9PVE4		
ENSDARG00000098510	ENSDART00000157551	ENSDARP00000140009	zgc:174650		F1R025	NP_001108399
ENSDARG00000061120	ENSDART00000180013	ENSDARP00000156564	slc43a2b		A0A2R8QSV3	
ENSDARG00000021163	ENSDART00000170790	ENSDARP00000137456	thrb	Q9PVE4	S6BPQ3	NP_571415
ENSDARG00000038863	ENSDART00000143714	ENSDARP00000114488	babam2		E9QFC3	
ENSDARG00000014954	ENSDART00000132927	ENSDARP00000120212	snx33		Q58EF8	
ENSDARG00000061120	ENSDART00000177914	ENSDARP00000144096	slc43a2b		F1QFT4	
ENSDARG00000073870	ENSDART00000111397	ENSDARP00000100472	gdpd2		E7FGP0	
ENSDARG00000021163	ENSDART00000186678	ENSDARP00000149633	thrb	Q9PVE4		
ENSDARG00000021163	ENSDART00000176980	ENSDARP00000144469	thrb	Q9PVE4		
ENSDARG00000075795	ENSDART00000109460	ENSDARP00000097767	nol7		F1QS46	
ENSDARG00000020618	ENSDART00000134763	ENSDARP00000120266	gatd3a	F1QCN0		NP_001017662
ENSDARG00000094025	ENSDART00000135711	ENSDARP00000135463	si:dkey-237j10.2		A0A0R4IIU0	
ENSDARG00000104807	ENSDART00000162849	ENSDARP00000140138	si:ch73-221f6.3		A0A0R4IUE4	
ENSDARG00000094025	ENSDART00000172549	ENSDARP00000133198	si:dkey-237j10.2		A0A0R4II88	
ENSDARG00000101102	ENSDART00000165889	ENSDARP00000133185	tprn		A0A0R4IHT3	
ENSDARG00000078162	ENSDART00000150457	ENSDARP00000125567	pimr208		H0WFD5	
ENSDARG00000095324	ENSDART00000140613	ENSDARP00000121474	galnt8b.2		F1R913	
ENSDARG00000038863	ENSDART00000056742	ENSDARP00000056741	babam2		F1QXK4	NP_001017777
ENSDARG00000094710	ENSDART00000143072	ENSDARP00000120720	si:dkey-79i2.4		A3QJW2	
ENSDARG00000094710	ENSDART00000193713	ENSDARP00000151230	si:dkey-79i2.4		A0A2R8Q9V1	
ENSDARG00000078162	ENSDART00000150750	ENSDARP00000125406	pimr208		H0WEX6	
ENSDARG00000104807	ENSDART00000167354	ENSDARP00000138299	si:ch73-221f6.3		A0A0R4IPB2	
ENSDARG00000095324	ENSDART00000147711	ENSDARP00000112807	galnt8b.2		F1REA0	
ENSDARG00000035821	ENSDART00000143966	ENSDARP00000123193	si:ch211-173p18.3		F6NVC8	
ENSDARG00000068716	ENSDART00000114909	ENSDARP00000100672	cuedc1a		F1REE7	
ENSDARG00000094025	ENSDART00000143869	ENSDARP00000137159	si:dkey-237j10.2		A0A0R4ILZ4	
ENSDARG00000076248	ENSDART00000157042	ENSDARP00000129035	ppp1r3db		X1WFN1	
ENSDARG00000042520	ENSDART00000128050	ENSDARP00000105713	UTP14C		A2CEY8	NP_001243557
ENSDARG00000035821	ENSDART00000151276	ENSDARP00000125960	si:ch211-173p18.3		I3ISR9	
ENSDARG00000071662	ENSDART00000145821	ENSDARP00000115240	si:rp71-36a1.3		F1Q8G5	
ENSDARG00000078475	ENSDART00000114463	ENSDARP00000099374	klhl23		E7FED5	
ENSDARG00000035821	ENSDART00000049968	ENSDARP00000049967	si:ch211-173p18.3		F1R3K9	NP_001037785
ENSDARG00000005462	ENSDART00000026178	ENSDARP00000012856	kif4		F1QBD7	NP_957117
ENSDARG00000090697	ENSDART00000144651	ENSDARP00000116351	eif3ea		F1R279	
ENSDARG00000078475	ENSDART00000180264	ENSDARP00000155101	klhl23		E7FED5	
ENSDARG00000055837	ENSDART00000139355	ENSDARP00000120441	arhgef1b		F1Q4Y0	NP_001038313
ENSDARG00000043492	ENSDART00000075646	ENSDARP00000070128	irf1a		F1QPF2	NP_001035442
ENSDARG00000070774	ENSDART00000134567	ENSDARP00000116407	irgf1		A5WVI1	NP_001307352
ENSDARG00000074387	ENSDART00000148958	ENSDARP00000124774	alkal1		F8W2C9	
ENSDARG00000093658	ENSDART00000144074	ENSDARP00000118023	tm7sf3		F1QC74	
ENSDARG00000070774	ENSDART00000183948	ENSDARP00000151119	irgf1		A0A2R8RR87	
ENSDARG00000099439	ENSDART00000169814	ENSDARP00000139506	serp1		Q7ZUJ1	NP_956328
ENSDARG00000035507	ENSDART00000148314	ENSDARP00000119101	ddx31		A2BFD2	
ENSDARG00000093845	ENSDART00000152711	ENSDARP00000127015	si:ch211-1f22.12		R4GEV2	
ENSDARG00000063451	ENSDART00000148553	ENSDARP00000124394	ccdc13		F8W3F2	
ENSDARG00000069649	ENSDART00000147086	ENSDARP00000121630	tmem160		E9QFA2	NP_001122172
ENSDARG00000074387	ENSDART00000149860	ENSDARP00000124157	alkal1		F8W2C9	
ENSDARG00000038543	ENSDART00000056248	ENSDARP00000056247	wdr48b	Q6PFM9		NP_999874
ENSDARG00000030656	ENSDART00000044057	ENSDARP00000044056	sept3	A2BGU8		NP_001019589
ENSDARG00000074387	ENSDART00000110571	ENSDARP00000099961	alkal1		F1R8V3	
ENSDARG00000011897	ENSDART00000011456	ENSDARP00000013839	tsg101b		E7F4Y8	
ENSDARG00000032577	ENSDART00000047134	ENSDARP00000047133	clcn6		E7F798	
ENSDARG00000099439	ENSDART00000157819	ENSDARP00000136391	serp1		A0A0R4ILC7	
ENSDARG00000035507	ENSDART00000192563	ENSDARP00000147764	ddx31		A0A2R8Q1X0	
ENSDARG00000030656	ENSDART00000181757	ENSDARP00000146488	sept3	A2BGU8		
ENSDARG00000105714	ENSDART00000174250	ENSDARP00000143169	CABZ01083442.1		A0A1L1QZP3	
ENSDARG00000005318	ENSDART00000022574	ENSDARP00000016089	stam2		A8WI00	NP_001007370
ENSDARG00000104398	ENSDART00000171452	ENSDARP00000131841	si:ch73-343g19.4		A0A0R4IB47	
ENSDARG00000063451	ENSDART00000092763	ENSDARP00000087195	ccdc13		F1RBY8	
ENSDARG00000105714	ENSDART00000174331	ENSDARP00000143041	CABZ01083442.1		A0A1L1QZC3	
ENSDARG00000028976	ENSDART00000048640	ENSDARP00000048639	pus3		F1QBS4	NP_956361
ENSDARG00000012987	ENSDART00000022437	ENSDARP00000009909	gpia		F1QZL6	NP_658909
ENSDARG00000005462	ENSDART00000188534	ENSDARP00000152750	kif4		F1QBD7	
ENSDARG00000078618	ENSDART00000148480	ENSDARP00000124814	inpp5kb		F8W290	
ENSDARG00000067794	ENSDART00000173796	ENSDARP00000142933	cabz01076234.2		A0A1D5NSW2	
ENSDARG00000070074	ENSDART00000102554	ENSDARP00000093330	lrp8		E7EZD4	
ENSDARG00000078618	ENSDART00000190656	ENSDARP00000144808	inpp5kb		A0A2R8PVH1	
ENSDARG00000095908	ENSDART00000149185	ENSDARP00000125021	sat1a.2		F8W5P6	
ENSDARG00000067794	ENSDART00000053756	ENSDARP00000053755	cabz01076234.2		F1QJZ0	
ENSDARG00000078618	ENSDART00000109549	ENSDARP00000103261	inpp5kb		F1Q8H1	
ENSDARG00000090697	ENSDART00000140684	ENSDARP00000113319	eif3ea		E9QG06	
ENSDARG00000104654	ENSDART00000167747	ENSDARP00000134664	leap2		B3DGL6	NP_001122249
ENSDARG00000078618	ENSDART00000187956	ENSDARP00000155848	inpp5kb		A0A2R8QKI3	
ENSDARG00000096663	ENSDART00000152826	ENSDARP00000126629	si:dkey-249p7.4		R4GDS3	
ENSDARG00000077728	ENSDART00000111774	ENSDARP00000099447	supv3l1		B8A5H7	NP_001077033
ENSDARG00000011537	ENSDART00000014649	ENSDARP00000022219	ugt2a5		B8JMA2	NP_001070111
ENSDARG00000070074	ENSDART00000179450	ENSDARP00000143584	lrp8		G9MDF3	NP_001243322
ENSDARG00000028976	ENSDART00000156096	ENSDARP00000127947	pus3		X1WCK3	
ENSDARG00000003592	ENSDART00000011337	ENSDARP00000009060	surf1		F1QUE8	NP_001073642
ENSDARG00000102296	ENSDART00000173719	ENSDARP00000142853	zgc:175177		A0A1D5NSN6	
ENSDARG00000095908	ENSDART00000168560	ENSDARP00000135172	sat1a.2		Q6GQM2	NP_001002169
ENSDARG00000038213	ENSDART00000055722	ENSDARP00000055721	slc35b1	Q66HX0		NP_001004583
ENSDARG00000102296	ENSDART00000181029	ENSDARP00000154492	zgc:175177		A0A2R8QN83	
ENSDARG00000019877	ENSDART00000030622	ENSDARP00000030612	rbks		F1RCK7	NP_001002117
ENSDARG00000011537	ENSDART00000167385	ENSDARP00000138130	ugt2a5		B8JMA2	
ENSDARG00000031387	ENSDART00000042194	ENSDARP00000042193	cers4a		Q1L8N1	NP_705956
ENSDARG00000073750	ENSDART00000108748	ENSDARP00000100984	crygm2d18		B0V191	NP_001002142
ENSDARG00000011537	ENSDART00000188215	ENSDARP00000144749	ugt2a5		A0A2R8PVB8	
ENSDARG00000063626	ENSDART00000148675	ENSDARP00000124106	ddx21		F8W540	
ENSDARG00000078814	ENSDART00000151488	ENSDARP00000125956	si:dkey-34m19.3		I3ISR5	
ENSDARG00000063626	ENSDART00000093149	ENSDARP00000087581	ddx21		A0A2R9YJN8	NP_001120807
ENSDARG00000053630	ENSDART00000173895	ENSDARP00000142906	si:dkey-182o15.5		A0A1D5NST8	
ENSDARG00000068678	ENSDART00000142068	ENSDARP00000120852	iqcg		A0A1C7CYU0	
ENSDARG00000101654	ENSDART00000163183	ENSDARP00000138809	si:ch211-188c18.1		A0A0R4ISG2	
ENSDARG00000062472	ENSDART00000090371	ENSDARP00000084804	sin3b		Q1LYM8	NP_001038410
ENSDARG00000053630	ENSDART00000191846	ENSDARP00000151073	si:dkey-182o15.5		A0A2R8QQQ4	
ENSDARG00000079857	ENSDART00000113276	ENSDARP00000098507	SANBR		E7EXN1	
ENSDARG00000078814	ENSDART00000108656	ENSDARP00000099658	si:dkey-34m19.3		F1R8F3	
ENSDARG00000078592	ENSDART00000153552	ENSDARP00000128647	nomo		X1WEJ6	
ENSDARG00000078814	ENSDART00000157704	ENSDARP00000137465	si:dkey-34m19.3		A0A0R4IQ54	
ENSDARG00000053630	ENSDART00000076172	ENSDARP00000070650	si:dkey-182o15.5		E7F413	
ENSDARG00000068678	ENSDART00000175259	ENSDARP00000144131	iqcg	A3KQH2	A0A286YAD3	NP_001333169
ENSDARG00000105657	ENSDART00000173567	ENSDARP00000142691	si:cabz01080528.1		A0A1D5NS81	
ENSDARG00000023479	ENSDART00000134896	ENSDARP00000120558	lrp13		A2ARH3	
ENSDARG00000070958	ENSDART00000145029	ENSDARP00000113607	pex6		F6P662	
ENSDARG00000079857	ENSDART00000154153	ENSDARP00000127817	SANBR		X1WC74	
ENSDARG00000073750	ENSDART00000174614	ENSDARP00000144462	crygm2d18		A0A286YB98	
ENSDARG00000070958	ENSDART00000104613	ENSDARP00000095384	pex6		F1QMB0	
ENSDARG00000090730	ENSDART00000100784	ENSDARP00000091557	cfbl		F1QFT0	NP_001077327
ENSDARG00000067925	ENSDART00000173746	ENSDARP00000142871	sstr1b		A0A1D5NSQ4	
ENSDARG00000019307	ENSDART00000020249	ENSDARP00000005408	dusp5		Q6PBT4	NP_997730
ENSDARG00000078227	ENSDART00000112782	ENSDARP00000101583	cspg4		E7FCN9	
