Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name	RefSeq peptide ID
WBGene00000177	K07A1.16a.2	K07A1.16a.2	3565336		Q7JL16	aqp-9	NP_001251149	
WBGene00000177	K07A1.16b.1	K07A1.16b.1	3565336		E5QCH4	aqp-9	NP_001251149	
WBGene00000178	ZK1321.3.1	ZK1321.3.1	174537	Q09369		aqp-10	NP_496105	
WBGene00000179	ZK525.2.1	ZK525.2.1	191343		O46024	aqp-11	NP_499821	
WBGene00000180	ZK1320.6.1	ZK1320.6.1	174525	Q09654		arc-1	NP_496089	
WBGene00000181	F01G4.2a.1	F01G4.2a.1	178016		Q19102	ard-1	NP_001293993	
WBGene00000181	F01G4.2b.1	F01G4.2b.1	178016		A0A061AD09	ard-1	NP_001293993	
WBGene00000182	B0336.2.1	B0336.2.1	175801	Q10943		arf-1	NP_001367325	
WBGene00000182	B0336.2.2	B0336.2.2	175801	Q10943		arf-1	NP_001367325	
WBGene00000183	F57H12.1.1	F57H12.1.1	177595		G5EFK4	arf-5	NP_501336	
WBGene00000184	Y116A8C.12.1	Y116A8C.12.1	191608		Q9U2S4	arf-6	NP_503011	
WBGene00000185	F31A9.3.1	F31A9.3.1	180501		H2KYS0	arg-1	NP_001024615	
WBGene00000186	C01C7.1a.1	C01C7.1a.1	178218	G5EBZ8		ark-1	NP_001255653	
WBGene00000186	C01C7.1b.1	C01C7.1b.1	178218	G5EBZ8		ark-1	NP_001255653	
WBGene00000187	F54C9.10.1	F54C9.10.1	174375	Q20758		arl-1	NP_495816	
WBGene00000188	F19H8.3.1	F19H8.3.1	175121	O45379		arl-3	NP_497037	
WBGene00000189	ZK632.8.1	ZK632.8.1	176392	P34212		arl-5	NP_001379051	
WBGene00000190	F45E4.1.1	F45E4.1.1	191609	Q94231		warf-1	NP_501242	
WBGene00000192	Y57G11C.13.1	Y57G11C.13.1	178405		G5EDC6	arl-8	NP_502791	
WBGene00000193	C38D4.8.1	C38D4.8.1	183311	Q18510		arl-6	NP_497993	
WBGene00000195	F53H8.2.1	F53H8.2.1	180446	P51485		arr-1	NP_508183	
WBGene00000196	W02B12.6a.1	W02B12.6a.1	174749	Q23122		aars-1	NP_496444	
WBGene00000197	F28H1.3.1	F28H1.3.1	171985	O01541		aars-2	NP_491281	
WBGene00000197	F28H1.3.2	F28H1.3.2	171985	O01541		aars-2	NP_491281	
WBGene00000198	C15F1.6.1	C15F1.6.1	174140	Q9N5Y2		art-1	NP_495430	
WBGene00000199	Y71F9AL.16.1	Y71F9AL.16.1	171857	Q9N4I0		arx-1	NP_491066	
WBGene00000200	K07C5.1.1	K07C5.1.1	179440	P53489		arx-2	NP_505657	
WBGene00000201	Y79H2A.6a.1	Y79H2A.6a.1	3565442		Q9U1R7	arx-3	NP_001355516	
WBGene00000201	Y79H2A.6b.1	Y79H2A.6b.1	3565442		A0A3P6PCS5	arx-3	NP_001355516	
WBGene00000202	Y6D11A.1.1	Y6D11A.1.1	259488		Q9N4P9	exos-4.2	NP_001380008	
WBGene00000203	Y37D8A.1.1	Y37D8A.1.1	176697	Q9XWV3		arx-5	NP_499667	
WBGene00000204	C35D10.16.1	C35D10.16.1	175650	P58798		arx-6	NP_498020	
WBGene00000205	M01B12.3.1	M01B12.3.1	171882		O61861	arx-7	NP_001379803	
WBGene00000206	F35G12.10.1	F35G12.10.1	175605	Q20053		asb-1	NP_497938	
WBGene00000207	F02E8.1.1	F02E8.1.1	180718	Q19126		asb-2	NP_508770	
WBGene00000207	F02E8.1.2	F02E8.1.2	180718	Q19126		asb-2	NP_508770	
WBGene00000208	Y53F4B.15.1	Y53F4B.15.1	175159		G5EDK1	trip-4	NP_497100	
WBGene00000209	K07A12.3.1	K07A12.3.1	172673	P90921		asg-1	NP_492352	
WBGene00000210	C53B7.4.1	C53B7.4.1	180956	Q18803		asg-2	NP_509152	
WBGene00000211	B0252.2.1	B0252.2.1	174131	Q10916		asm-1	NP_495415	
WBGene00000212	ZK455.4.1	ZK455.4.1	181323	Q23498		asm-2	NP_509894	
WBGene00000213	W03G1.7a.1	W03G1.7a.1	176879	Q9UAY4		asm-3	NP_001040997	
WBGene00000213	W03G1.7b.1	W03G1.7b.1	176879		G8JY85	asm-3	NP_001040997	
WBGene00000214	Y39B6A.20.1	Y39B6A.20.1	180251	G5EEI4		asp-1	NP_741677	
WBGene00000215	T18H9.2.1	T18H9.2.1	34700645		Q86NE0	asp-2	NP_872129	
WBGene00000216	H22K11.1.1	H22K11.1.1	180947	P55956		asp-3	NP_509142	
WBGene00000217	R12H7.2.1	R12H7.2.1	181444	Q21966		asp-4	NP_510191	
WBGene00000218	F21F8.3.1	F21F8.3.1	179211		O01532	asp-5	NP_505135	
WBGene00000219	F21F8.7.1	F21F8.7.1	179209	O01530		asp-6	NP_505133	
WBGene00000220	K08F8.2.1	K08F8.2.1	174399	Q21361		atf-2	NP_495861	
WBGene00000221	T04C10.4.1	T04C10.4.1	181576		Q22156	atf-4	NP_510456	
WBGene00000221	T04C10.4.2	T04C10.4.2	181576		Q22156	atf-4	NP_510456	
WBGene00000222	F45E6.2.1	F45E6.2.1	181405		Q20435	atf-6	NP_510094	
WBGene00000223	C07G2.2a.1	C07G2.2a.1	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000223	C07G2.2b.1	C07G2.2b.1	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000223	C07G2.2b.2	C07G2.2b.2	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000223	C07G2.2c.1	C07G2.2c.1	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000223	C07G2.2d.1	C07G2.2d.1	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000223	C07G2.2d.2	C07G2.2d.2	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000223	C07G2.2d.3	C07G2.2d.3	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000223	C07G2.2d.4	C07G2.2d.4	175587	Q86MD3		atf-7	NP_001379489	
WBGene00000224	F26D10.9a.1	F26D10.9a.1	178504		Q9XVU3	atgp-1	NP_001367158	
WBGene00000224	F26D10.9b.1	F26D10.9b.1	178504		A5Z2U2	atgp-1	NP_001367158	
WBGene00000225	C38C6.2a.1	C38C6.2a.1	175125		O45298	atgp-2	NP_001254437	
WBGene00000225	C38C6.2b.1	C38C6.2b.1	175125		G1K108	atgp-2	NP_001254437	
WBGene00000225	C38C6.2c.1	C38C6.2c.1	175125		G1K110	atgp-2	NP_001254437	
WBGene00000226	T06E4.3a.1	T06E4.3a.1	179352	Q22258		atl-1	NP_001256128	
WBGene00000226	T06E4.3a.2	T06E4.3a.2	179352	Q22258		atl-1	NP_001256128	
WBGene00000226	T06E4.3c.1	T06E4.3c.1	179352		E5QCG9	atl-1	NP_001256128	
WBGene00000227	Y48G1BL.2a.1	Y48G1BL.2a.1	3565793	Q9N3Q4		atm-1	NP_001293215	
WBGene00000227	Y48G1BL.2b.1	Y48G1BL.2b.1	3565793	Q9N3Q4		atm-1	NP_001293215	
WBGene00000228	W04D2.1a.1	W04D2.1a.1	179709		Q23158	atn-1	NP_001256424	
WBGene00000228	W04D2.1b.1	W04D2.1b.1	179709		Q9XVU8	atn-1	NP_001256424	
WBGene00000228	W04D2.1c.1	W04D2.1c.1	179709		H2L2C9	atn-1	NP_001256424	
WBGene00000228	W04D2.1d.1	W04D2.1d.1	179709		H2L2C8	atn-1	NP_001256424	
WBGene00000229	C34E10.6.1	C34E10.6.1	175716	P46561		atp-2	NP_498111	
WBGene00000229	C34E10.6.2	C34E10.6.2	175716	P46561		atp-2	NP_498111	
WBGene00000230	F27C1.7a.1	F27C1.7a.1	172195		P91283	atp-3	NP_001021421	
WBGene00000230	F27C1.7a.2	F27C1.7a.2	172195		P91283	atp-3	NP_001021421	
WBGene00000230	F27C1.7a.3	F27C1.7a.3	172195		P91283	atp-3	NP_001021421	
WBGene00000230	F27C1.7a.4	F27C1.7a.4	172195		P91283	atp-3	NP_001021421	
WBGene00000230	F27C1.7b.1	F27C1.7b.1	172195		Q7JNG1	atp-3	NP_001021421	
WBGene00000231	D2045.1a.1	D2045.1a.1	176465	G5ED29		atx-2	NP_001367241	
WBGene00000231	D2045.1b.1	D2045.1b.1	176465	G5ED29		atx-2	NP_001367241	
WBGene00000231	D2045.1c.1	D2045.1c.1	176465	G5ED29		atx-2	NP_001367241	
WBGene00000231	D2045.1d.1	D2045.1d.1	176465		D4PH96	atx-2	NP_001367241	
WBGene00000232	B0207.12a.1	B0207.12a.1	172270		Q95Q96	avr-14	NP_001370303	
WBGene00000232	B0207.12a.2	B0207.12a.2	172270		Q95Q96	avr-14	NP_001370303	
WBGene00000232	B0207.12a.3	B0207.12a.3	172270		Q95Q96	avr-14	NP_001370303	
WBGene00000232	B0207.12b.1	B0207.12b.1	172270		Q95Q97	avr-14	NP_001370303	
WBGene00000232	B0207.12c.1	B0207.12c.1	172270		Q8IFY7	avr-14	NP_001370303	
WBGene00000233	R11G10.1a.1	R11G10.1a.1	179834		G5ECH3	avr-15	NP_001256513	
WBGene00000233	R11G10.1b.1	R11G10.1b.1	179834		Q95PJ6	avr-15	NP_001256513	
WBGene00000233	R11G10.1c.1	R11G10.1c.1	179834		D7SFP2	avr-15	NP_001256513	
WBGene00000235	B0464.7.1	B0464.7.1	176330	Q03565		baf-1	NP_001379048	
WBGene00000236	F57B10.11.1	F57B10.11.1	172373	O44739		bag-1	NP_491893	
WBGene00000237	Y71F9AR.1.1	Y71F9AR.1.1	171868	G5ECL4		bam-2	NP_001021809	
WBGene00000238	C54D1.6.1	C54D1.6.1	180982	Q18825		bar-1	NP_509206	
WBGene00000239	C05D2.4a.1	C05D2.4a.1	175778		H2KYG4	bas-1	NP_001021151	
WBGene00000239	C05D2.4b.1	C05D2.4b.1	175778		O45137	bas-1	NP_001021151	
WBGene00000240	K08F8.4a.1	K08F8.4a.1	174401	P90925		pah-1	NP_001254184	
WBGene00000240	K08F8.4b.1	K08F8.4b.1	174401	P90925		pah-1	NP_001254184	
WBGene00000241	Y105E8A.5.1	Y105E8A.5.1	260219	Q9NEZ7		bbs-1	NP_740933	
WBGene00000242	F20D12.3.1	F20D12.3.1	259580	Q19640		bbs-2	NP_501325	
WBGene00000244	T25F10.5.1	T25F10.5.1	188904	Q23049		bbs-8	NP_504711	
WBGene00000245	T13C5.5.1	T13C5.5.1	180890	Q22460		bca-1	NP_741809	
WBGene00000246	M7.3.1	M7.3.1	178008		Q21593	bcc-1	NP_502067	
WBGene00000247	T19E7.3a.1	T19E7.3a.1	177345	Q22592		bec-1	NP_001368359	
WBGene00000247	T19E7.3b.1	T19E7.3b.1	177345	Q22592		bec-1	NP_001368359	
WBGene00000248	C54C6.2.1	C54C6.2.1	175461		Q18817	ben-1	NP_497728	
WBGene00000249	T27F2.3.1	T27F2.3.1	179597	G5EFA2		bir-1	NP_505949	
WBGene00000249	T27F2.3.2	T27F2.3.2	179597	G5EFA2		bir-1	NP_505949	
WBGene00000250	C50B8.2.1	C50B8.2.1	179841	G5ECJ5		bir-2	NP_506362	
WBGene00000251	C09G5.6.1	C09G5.6.1	174653	Q09457		bli-1	NP_496311	
WBGene00000252	F59E12.12.1	F59E12.12.1	191611		O01904	bli-2	NP_495104	
WBGene00000253	F56C11.1.1	F56C11.1.1	171608	O61213		bli-3	NP_490686	
WBGene00000253	F56C11.1.2	F56C11.1.2	171608	O61213		bli-3	NP_490686	
WBGene00000254	K04F10.4a.1	K04F10.4a.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4b.1	K04F10.4b.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4c.1	K04F10.4c.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4d.1	K04F10.4d.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4d.2	K04F10.4d.2	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4e.1	K04F10.4e.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4f.1	K04F10.4f.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4g.1	K04F10.4g.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4h.1	K04F10.4h.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4i.1	K04F10.4i.1	172333	P51559		bli-4	NP_001303781	
WBGene00000254	K04F10.4j.1	K04F10.4j.1	172333	P51559		bli-4	NP_001303781	
WBGene00000255	F45G2.5.1	F45G2.5.1	185812	O62247		bli-5	NP_499772	
WBGene00000256	Y73B6BL.34.1	Y73B6BL.34.1	177399		Q8MXR1	bli-6	NP_741423	
WBGene00000257	F23B12.8a.1	F23B12.8a.1	179948		G5EGL7	bmk-1	NP_001379525	
WBGene00000257	F23B12.8b.1	F23B12.8b.1	179948		G5ECF4	bmk-1	NP_001379525	
WBGene00000259	F13H8.10a.1	F13H8.10a.1	174039		Q9BI98	bpl-1	NP_001379739	
WBGene00000259	F13H8.10b.1	F13H8.10b.1	174039		G5ECZ9	bpl-1	NP_001379739	
WBGene00000259	F13H8.10c.1	F13H8.10c.1	174039		G5EFB4	bpl-1	NP_001379739	
WBGene00000259	F13H8.10c.2	F13H8.10c.2	174039		G5EFB4	bpl-1	NP_001379739	
WBGene00000259	F13H8.10c.3	F13H8.10c.3	174039		G5EFB4	bpl-1	NP_001379739	
WBGene00000259	F13H8.10c.4	F13H8.10c.4	174039		G5EFB4	bpl-1	NP_001379739	
WBGene00000259	F13H8.10c.5	F13H8.10c.5	174039		G5EFB4	bpl-1	NP_001379739	
WBGene00000259	F13H8.10c.6	F13H8.10c.6	174039		G5EFB4	bpl-1	NP_001379739	
WBGene00000262	F54B11.6.1	F54B11.6.1	181481		Q20741	bra-1	NP_510277	
WBGene00000263	F23H11.5.1	F23H11.5.1	175254		O01917	F23H11.5	NP_001370676	
WBGene00000264	C36A4.8a.1	C36A4.8a.1	175499	B6VQ60		brc-1	NP_001366800	
WBGene00000264	C36A4.8b.1	C36A4.8b.1	175499	B6VQ60		brc-1	NP_001366800	
WBGene00000264	C36A4.8c.1	C36A4.8c.1	175499		A0A679L8N4	brc-1	NP_001366800	
WBGene00000265	K04C2.4.1	K04C2.4.1	175959	Q21209		brd-1	NP_498498	
WBGene00000266	C53B4.7a.1	C53B4.7a.1	177717	Q18801		bre-1	NP_001076670	
WBGene00000266	C53B4.7b.1	C53B4.7b.1	177717	Q18801		bre-1	NP_001076670	
WBGene00000266	C53B4.7c.1	C53B4.7c.1	177717	Q18801		bre-1	NP_001076670	
WBGene00000266	C53B4.7d.1	C53B4.7d.1	177717	Q18801		bre-1	NP_001076670	
WBGene00000266	C53B4.7e.1	C53B4.7e.1	177717	Q18801		bre-1	NP_001076670	
WBGene00000267	Y39E4B.9a.1	Y39E4B.9a.1	189753	Q6QMT2		bre-2	NP_001255188	
WBGene00000267	Y39E4B.9a.2	Y39E4B.9a.2	189753	Q6QMT2		bre-2	NP_001255188	
WBGene00000267	Y39E4B.9b.1	Y39E4B.9b.1	189753	Q6QMT2		bre-2	NP_001255188	
WBGene00000267	Y39E4B.9c.1	Y39E4B.9c.1	189753		C3JXF0	bre-2	NP_001255188	
WBGene00000267	Y39E4B.9d.1	Y39E4B.9d.1	189753		D0Z5N7	bre-2	NP_001255188	
WBGene00000268	B0464.4a.1	B0464.4a.1	176332	Q03562		bre-3	NP_499087	
WBGene00000268	B0464.4a.2	B0464.4a.2	176332	Q03562		bre-3	NP_499087	
WBGene00000268	B0464.4a.3	B0464.4a.3	176332	Q03562		bre-3	NP_499087	
WBGene00000269	Y73E7A.7a.1	Y73E7A.7a.1	190668	Q9GUM2		bre-4	NP_001370927	
WBGene00000269	Y73E7A.7a.2	Y73E7A.7a.2	190668	Q9GUM2		bre-4	NP_001370927	
WBGene00000269	Y73E7A.7b.1	Y73E7A.7b.1	190668	Q9GUM2		bre-4	NP_001370927	
WBGene00000270	T12G3.8a.1	T12G3.8a.1	178142	Q95US5		bre-5	NP_001255613	
WBGene00000270	T12G3.8b.1	T12G3.8b.1	178142		F5GUA1	bre-5	NP_001255613	
WBGene00000271	F45E12.2a.1	F45E12.2a.1	174199		A0A131MCT5	brf-1	NP_001309558	
WBGene00000271	F45E12.2b.1	F45E12.2b.1	174199		A0A131MBG0	brf-1	NP_001309558	
WBGene00000272	F56A3.5.1	F56A3.5.1	172158	Q95ZL9		bro-1	NP_491542	
WBGene00000273	Y79H2A.1a.1	Y79H2A.1a.1	176637		Q9U1S2	brp-1	NP_001255152	
WBGene00000273	Y79H2A.1c.1	Y79H2A.1c.1	176637		I2HAF5	brp-1	NP_001255152	
WBGene00000274	F15D4.1.1	F15D4.1.1	174965		G5EF07	btf-1	NP_496802	
WBGene00000275	R06C7.8.1	R06C7.8.1	172468	Q21776		bub-1	NP_492051	
WBGene00000276	F57B9.5.1	F57B9.5.1	175968	Q20932		byn-1	NP_498510	
WBGene00000277	C23H4.1.1	C23H4.1.1	181382	Q93249		cab-1	NP_510036	
WBGene00000277	C23H4.1.2	C23H4.1.2	181382	Q93249		cab-1	NP_510036	
WBGene00000279	F54D8.4a.1	F54D8.4a.1	186231	Q20781		cah-1	NP_001309597	
WBGene00000279	F54D8.4b.1	F54D8.4b.1	186231		A0A131MB23	cah-1	NP_001309597	
WBGene00000280	D1022.8.1	D1022.8.1	174218	Q18932		cah-2	NP_495567	
WBGene00000281	K05G3.3.1	K05G3.3.1	181713	Q27504		cah-3	NP_001370788	
WBGene00000282	R01E6.3a.1	R01E6.3a.1	181478		Q21614	cah-4	NP_510264	
WBGene00000282	R01E6.3b.1	R01E6.3b.1	181478		Q8WQD8	cah-4	NP_510264	
WBGene00000283	R173.1.1	R173.1.1	180972	Q10462		cah-5	NP_509186	
WBGene00000284	T28F2.3.1	T28F2.3.1	189049		O02637	cah-6	NP_491189	
WBGene00000284	T28F2.3.2	T28F2.3.2	189049		O02637	cah-6	NP_491189	
WBGene00000285	C13C12.1a.1	C13C12.1a.1	179715	P04630		cal-1	NP_001256428	
WBGene00000285	C13C12.1b.1	C13C12.1b.1	179715		H9G2Z0	cal-1	NP_001256428	
WBGene00000286	C18E9.1.1	C18E9.1.1	182789		G5EEG0	cal-2	NP_495906	
WBGene00000287	M02B7.6a.1	M02B7.6a.1	177143		Q94288	cal-3	NP_001294291	
WBGene00000287	M02B7.6b.1	M02B7.6b.1	177143		U4PQW9	cal-3	NP_001294291	
WBGene00000288	T07G12.1a.1	T07G12.1a.1	177945		G5EDZ8	cal-4	NP_001255491	
WBGene00000288	T07G12.1b.1	T07G12.1b.1	177945		G5EF93	cal-4	NP_001255491	
WBGene00000288	T07G12.1b.2	T07G12.1b.2	177945		G5EF93	cal-4	NP_001255491	
WBGene00000288	T07G12.1c.1	T07G12.1c.1	177945		O18058	cal-4	NP_001255491	
WBGene00000289	C01G6.8a.1	C01G6.8a.1	174473	G5EGK5		cam-1	NP_001379452	
WBGene00000289	C01G6.8b.1	C01G6.8b.1	174473	G5EGK5		cam-1	NP_001379452	
WBGene00000289	C01G6.8c.1	C01G6.8c.1	174473	G5EGK5		cam-1	NP_001379452	
WBGene00000289	C01G6.8c.2	C01G6.8c.2	174473	G5EGK5		cam-1	NP_001379452	
WBGene00000292	D2024.6.1	D2024.6.1	177497	P34685		cap-1	NP_501145	
WBGene00000293	M106.5.1	M106.5.1	174673	P34686		cap-2	NP_496336	
WBGene00000294	F41G4.2a.1	F41G4.2a.1	181729		Q95YA9	cas-1	NP_510713	
WBGene00000294	F41G4.2b.1	F41G4.2b.1	181729		H2L023	cas-1	NP_510713	
WBGene00000295	W01C8.6.1	W01C8.6.1	180837		Q9GNP0	cat-1	NP_001024936	
WBGene00000295	W01C8.6.2	W01C8.6.2	180837		Q9GNP0	cat-1	NP_001024936	
WBGene00000296	B0432.5a.1	B0432.5a.1	173411		S6FN11	cat-2	NP_001254009	
WBGene00000296	B0432.5b.1	B0432.5b.1	173411		S6FWP9	cat-2	NP_001254009	
WBGene00000296	B0432.5c.1	B0432.5c.1	173411	P90986		cat-2	NP_001254009	
WBGene00000298	F32G8.6.1	F32G8.6.1	179472	Q19980		cat-4	NP_505710	
WBGene00000301	T13F2.8a.1	T13F2.8a.1	177815	Q94051		cav-1	NP_001255422	
WBGene00000301	T13F2.8b.1	T13F2.8b.1	177815		H2L2G6	cav-1	NP_001255422	
WBGene00000302	C56A3.7a.1	C56A3.7a.1	179838	Q18879		cav-2	NP_001256524	
WBGene00000302	C56A3.7b.1	C56A3.7b.1	179838	Q18879		cav-2	NP_001256524	
WBGene00000302	C56A3.7c.1	C56A3.7c.1	179838	Q18879		cav-2	NP_001256524	
WBGene00000302	C56A3.7d.1	C56A3.7d.1	179838	Q18879		cav-2	NP_001256524	
WBGene00000366	R10E11.1a.1	R10E11.1a.1	176380	P34545		cbp-1	NP_001122711	
WBGene00000366	R10E11.1a.2	R10E11.1a.2	176380	P34545		cbp-1	NP_001122711	
WBGene00000366	R10E11.1b.1	R10E11.1b.1	176380	P34545		cbp-1	NP_001122711	
WBGene00000366	R10E11.1c.1	R10E11.1c.1	176380	P34545		cbp-1	NP_001122711	
WBGene00000367	C54D2.5a.1	C54D2.5a.1	181045		G5EBS2	cca-1	NP_001368577	
WBGene00000367	C54D2.5a.2	C54D2.5a.2	181045		G5EBS2	cca-1	NP_001368577	
WBGene00000367	C54D2.5a.3	C54D2.5a.3	181045		G5EBS2	cca-1	NP_001368577	
WBGene00000367	C54D2.5c.1	C54D2.5c.1	181045		Q7Z002	cca-1	NP_001368577	
WBGene00000367	C54D2.5d.1	C54D2.5d.1	181045		Q7Z003	cca-1	NP_001368577	
WBGene00000367	C54D2.5e.1	C54D2.5e.1	181045		Q7YZR6	cca-1	NP_001368577	
WBGene00000367	C54D2.5g.1	C54D2.5g.1	181045		A0A0K3ASP4	cca-1	NP_001368577	
WBGene00000368	T28F2.5.1	T28F2.5.1	171933		O01661	ccb-1	NP_491193	
WBGene00000369	Y56A3A.20.1	Y56A3A.20.1	176625	Q17345		ccf-1	NP_499553	
WBGene00000370	Y73F8A.6.1	Y73F8A.6.1	178426		Q9NA39	ccg-1	NP_502842	
WBGene00000371	F26E4.9.1	F26E4.9.1	172832		P90849	cox-5B	NP_492601	
WBGene00000371	F26E4.9.2	F26E4.9.2	172832		P90849	cox-5B	NP_492601	
WBGene00000372	T10B9.10.1	T10B9.10.1	188362	Q27519		cyp-13A7	NP_496114	
WBGene00000373	F08F3.7.1	F08F3.7.1	178926		Q27531	cyp-14A5	NP_504435	
WBGene00000375	ZK177.5.1	ZK177.5.1	173936	Q09660		cyp-44A1	NP_495052	
WBGene00000376	ZC518.3a.1	ZC518.3a.1	178184		G5EE09	ccr-4	NP_001293990	
WBGene00000376	ZC518.3b.1	ZC518.3b.1	178184		Q9U1P4	ccr-4	NP_001293990	
WBGene00000376	ZC518.3c.1	ZC518.3c.1	178184		Q8I4B4	ccr-4	NP_001293990	
WBGene00000376	ZC518.3c.2	ZC518.3c.2	178184		Q8I4B4	ccr-4	NP_001293990	
WBGene00000376	ZC518.3d.1	ZC518.3d.1	178184		B3GWC3	ccr-4	NP_001293990	
WBGene00000376	ZC518.3e.1	ZC518.3e.1	178184		A0A061AD13	ccr-4	NP_001293990	
WBGene00000377	T05C12.7.1	T05C12.7.1	174318	P41988		cct-1	NP_495722	
WBGene00000378	T21B10.7.1	T21B10.7.1	174421	P47207		cct-2	NP_741031	
WBGene00000379	K01C8.10.1	K01C8.10.1	174330	P47208		cct-4	NP_495750	
WBGene00000379	K01C8.10.2	K01C8.10.2	174330	P47208		cct-4	NP_495750	
WBGene00000380	C07G2.3.1	C07G2.3.1	175588	P47209		cct-5	NP_741117	
WBGene00000381	F01F1.8a.1	F01F1.8a.1	175819	P46550		cct-6	NP_741154	
WBGene00000381	F01F1.8a.2	F01F1.8a.2	175819	P46550		cct-6	NP_741154	
WBGene00000381	F01F1.8b.1	F01F1.8b.1	175819		G8JY43	cct-6	NP_741154	
WBGene00000382	C43E11.10.1	C43E11.10.1	172029		P91155	cdc-6	NP_491343	
WBGene00000383	C17G10.4a.1	C17G10.4a.1	173945	P81299		cdc-14	NP_001300510	
WBGene00000383	C17G10.4c.1	C17G10.4c.1	173945	P81299		cdc-14	NP_001300510	
WBGene00000383	C17G10.4d.1	C17G10.4d.1	173945	P81299		cdc-14	NP_001300510	
WBGene00000383	C17G10.4e.1	C17G10.4e.1	173945	P81299		cdc-14	NP_001300510	
WBGene00000383	C17G10.4g.1	C17G10.4g.1	173945	P81299		cdc-14	NP_001300510	
WBGene00000383	C17G10.4h.1	C17G10.4h.1	173945	P81299		cdc-14	NP_001300510	
WBGene00000386	K06A5.7.1	K06A5.7.1	172353	O44552		cdc-25.1	NP_491862	
WBGene00000387	F16B4.8a.1	F16B4.8a.1	178645	O44628		cdc-25.2	NP_001300080	
WBGene00000387	F16B4.8b.1	F16B4.8b.1	178645		A0A0K3AXQ4	cdc-25.2	NP_001300080	
WBGene00000387	F16B4.8c.1	F16B4.8c.1	178645		A0A0K3ASE2	cdc-25.2	NP_001300080	
WBGene00000388	ZK637.11.1	ZK637.11.1	176260	P30634		cdc-25.3	NP_498972	
WBGene00000389	R05H5.2.1	R05H5.2.1	191612		Q21762	cdc-25.4	NP_496197	
WBGene00000390	R07G3.1.1	R07G3.1.1	174233	Q05062		cdc-42	NP_495598	
WBGene00000391	C47D2.2.1	C47D2.2.1	183546		Q22922	cdd-1	NP_509384	
WBGene00000392	F49E8.4.1	F49E8.4.1	186044		Q20628	cdd-2	NP_001370695	
WBGene00000393	C15B12.7a.1	C15B12.7a.1	180923	Q95QW4		cdf-1	NP_001300317	
WBGene00000393	C15B12.7a.2	C15B12.7a.2	180923	Q95QW4		cdf-1	NP_001300317	
WBGene00000393	C15B12.7b.1	C15B12.7b.1	180923	Q95QW4		cdf-1	NP_001300317	
WBGene00000393	C15B12.7b.2	C15B12.7b.2	180923	Q95QW4		cdf-1	NP_001300317	
WBGene00000393	C15B12.7c.1	C15B12.7c.1	180923		A0A0K3ASM2	cdf-1	NP_001300317	
WBGene00000395	ZK112.7.1	ZK112.7.1	176085	P34616		cdh-3	NP_498687	
WBGene00000396	F25F2.2.1	F25F2.2.1	175590	Q19319		cdh-4	NP_001317871	
WBGene00000397	F08B4.2a.1	F08B4.2a.1	177671		Q19194	cdh-5	NP_001294026	
WBGene00000397	F08B4.2b.1	F08B4.2b.1	177671		H2KZC7	cdh-5	NP_001294026	
WBGene00000397	F08B4.2c.1	F08B4.2c.1	177671		X5M5L3	cdh-5	NP_001294026	
WBGene00000397	F08B4.2d.1	F08B4.2d.1	177671		X5M8R9	cdh-5	NP_001294026	
WBGene00000399	R05H10.6.1	R05H10.6.1	175143		O62328	cdh-7	NP_497075	
WBGene00000401	F59C12.1a.1	F59C12.1a.1	186608		Q21035	cdh-9	NP_001379384	
WBGene00000401	F59C12.1b.1	F59C12.1b.1	186608		A0A7R9SUP0	cdh-9	NP_001379384	
WBGene00000402	C45G7.5.1	C45G7.5.1	183476		Q5F4U0	cdh-10	NP_500204	
WBGene00000403	B0034.3a.1	B0034.3a.1	174006		G5ED46	casy-1	NP_001040722	
WBGene00000403	B0034.3b.1	B0034.3b.1	174006		H2KY57	casy-1	NP_001040722	
WBGene00000403	B0034.3c.1	B0034.3c.1	174006		Q2L6X9	casy-1	NP_001040722	
WBGene00000405	T05G5.3.1	T05G5.3.1	176374	P34556		cdk-1	NP_001022747	
WBGene00000406	F18H3.5.1	F18H3.5.1	181472	Q9XTR1		cdk-4	NP_510256	
