Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
ENSRNOG00000011135	ENSRNOT00000015032	ENSRNOP00000015033	Gtf2b	81673
ENSRNOG00000011135	ENSRNOT00000089648	ENSRNOP00000070077	Gtf2b	81673
ENSRNOG00000013198	ENSRNOT00000017615	ENSRNOP00000017615	Olr377	293810
ENSRNOG00000056351	ENSRNOT00000090044		U7	120100209
ENSRNOG00000065052	ENSRNOT00000099785		SNORD115	120100259
ENSRNOG00000035572	ENSRNOT00000053695		Mir125a	100314236
ENSRNOG00000022511	ENSRNOT00000082912	ENSRNOP00000073694	tGap1	294892
ENSRNOG00000022511	ENSRNOT00000033404	ENSRNOP00000032200	tGap1	294892
ENSRNOG00000066793	ENSRNOT00000117451			
ENSRNOG00000069359	ENSRNOT00000115751			
ENSRNOG00000021695	ENSRNOT00000097887	ENSRNOP00000079900	Hyal6	500051
ENSRNOG00000021695	ENSRNOT00000009435	ENSRNOP00000009405	Hyal6	500051
ENSRNOG00000069866	ENSRNOT00000119336			120100411
ENSRNOG00000068014	ENSRNOT00000112389	ENSRNOP00000094533		
ENSRNOG00000065728	ENSRNOT00000104236			
ENSRNOG00000065452	ENSRNOT00000117716			
ENSRNOG00000065452	ENSRNOT00000114066			
ENSRNOG00000006731	ENSRNOT00000008837	ENSRNOP00000008837	Spc25	295661
ENSRNOG00000066286	ENSRNOT00000103607			
ENSRNOG00000065649	ENSRNOT00000026263	ENSRNOP00000026264		499095
ENSRNOG00000066961	ENSRNOT00000095744			
ENSRNOG00000068275	ENSRNOT00000095172		SNORD115	120100277
ENSRNOG00000053559	ENSRNOT00000073539	ENSRNOP00000072749	Olr357	293794
ENSRNOG00000067357	ENSRNOT00000091920	ENSRNOP00000075423	Olr444	406044
ENSRNOG00000065871	ENSRNOT00000097736			
ENSRNOG00000065871	ENSRNOT00000105552			
ENSRNOG00000065871	ENSRNOT00000114976			
ENSRNOG00000065871	ENSRNOT00000116755			
ENSRNOG00000035553	ENSRNOT00000053676		Mir202	100314122
ENSRNOG00000065021	ENSRNOT00000109115	ENSRNOP00000085361	Naaladl2	499583
ENSRNOG00000065021	ENSRNOT00000100268	ENSRNOP00000090842	Naaladl2	499583
ENSRNOG00000065021	ENSRNOT00000110598	ENSRNOP00000083736	Naaladl2	499583
ENSRNOG00000056667	ENSRNOT00000084890		AC109741.1	
ENSRNOG00000064785	ENSRNOT00000109093		U2	
ENSRNOG00000050663	ENSRNOT00000075021	ENSRNOP00000090128	Or51h5	684365
ENSRNOG00000014753	ENSRNOT00000106765	ENSRNOP00000081559	Tcf7l1	312451
ENSRNOG00000014753	ENSRNOT00000020005	ENSRNOP00000020005	Tcf7l1	312451
ENSRNOG00000064423	ENSRNOT00000094414	ENSRNOP00000097303		685793
ENSRNOG00000064423	ENSRNOT00000104569	ENSRNOP00000081082		685793
ENSRNOG00000064423	ENSRNOT00000096107	ENSRNOP00000090320		685793
ENSRNOG00000063455	ENSRNOT00000094675			
ENSRNOG00000016574	ENSRNOT00000103335	ENSRNOP00000080675	Fiz1	292584
ENSRNOG00000016574	ENSRNOT00000022236	ENSRNOP00000022236	Fiz1	292584
ENSRNOG00000069279	ENSRNOT00000104581			
ENSRNOG00000062826	ENSRNOT00000111037	ENSRNOP00000088212	Gm17651	
ENSRNOG00000055971	ENSRNOT00000091657		AABR07000544.1	
ENSRNOG00000068157	ENSRNOT00000109685		SNORD116	120100324
ENSRNOG00000032137	ENSRNOT00000052350	ENSRNOP00000074236	Foxb2	691398
ENSRNOG00000050364	ENSRNOT00000073825		Mir3569	100526585
ENSRNOG00000060473	ENSRNOT00000087310		AC098942.1	120100368
ENSRNOG00000068108	ENSRNOT00000114411		U7	
ENSRNOG00000055608	ENSRNOT00000088746	ENSRNOP00000069795		102548695
ENSRNOG00000008282	ENSRNOT00000011035	ENSRNOP00000011035	Elf5	366142
ENSRNOG00000008282	ENSRNOT00000095913	ENSRNOP00000087846	Elf5	366142
ENSRNOG00000064687	ENSRNOT00000111593			
ENSRNOG00000048436	ENSRNOT00000072815	ENSRNOP00000066616	Olfr574	502357
ENSRNOG00000013641	ENSRNOT00000019053	ENSRNOP00000019053	Myo7a	266714
ENSRNOG00000013641	ENSRNOT00000103282	ENSRNOP00000083122	Myo7a	266714
ENSRNOG00000020347	ENSRNOT00000027575	ENSRNOP00000027575	Nup98	81738
ENSRNOG00000020347	ENSRNOT00000117464	ENSRNOP00000094157	Nup98	81738
ENSRNOG00000020347	ENSRNOT00000027590	ENSRNOP00000027590	Nup98	81738
ENSRNOG00000064568	ENSRNOT00000118259			
ENSRNOG00000064568	ENSRNOT00000113472			
ENSRNOG00000064568	ENSRNOT00000118218			
ENSRNOG00000062622	ENSRNOT00000108849			
ENSRNOG00000062622	ENSRNOT00000116277			
ENSRNOG00000052014	ENSRNOT00000090000	ENSRNOP00000073058	Olr510	295765
ENSRNOG00000068500	ENSRNOT00000115975			
ENSRNOG00000065259	ENSRNOT00000119699			
ENSRNOG00000011052	ENSRNOT00000014780	ENSRNOP00000014780	Gars	297113
ENSRNOG00000035588	ENSRNOT00000053711		Mir194-2	100314047
ENSRNOG00000053464	ENSRNOT00000083738		AC123083.1	120100418
ENSRNOG00000016837	ENSRNOT00000022895	ENSRNOP00000022895	Ckm	24265
ENSRNOG00000069139	ENSRNOT00000107425		SNORD115	120100250
ENSRNOG00000068222	ENSRNOT00000102968	ENSRNOP00000090719		
ENSRNOG00000025953	ENSRNOT00000039453	ENSRNOP00000035488		681006
ENSRNOG00000025953	ENSRNOT00000114359	ENSRNOP00000092106		681006
ENSRNOG00000009792	ENSRNOT00000081423	ENSRNOP00000072719	Zbbx	361964
ENSRNOG00000009792	ENSRNOT00000095617	ENSRNOP00000093635	Zbbx	361964
ENSRNOG00000009792	ENSRNOT00000013111	ENSRNOP00000013111	Zbbx	361964
ENSRNOG00000011758	ENSRNOT00000112234	ENSRNOP00000091197	Fkbp7	295672
ENSRNOG00000011758	ENSRNOT00000015722	ENSRNOP00000015722	Fkbp7	295672
ENSRNOG00000011758	ENSRNOT00000108707	ENSRNOP00000086609	Fkbp7	295672
ENSRNOG00000052367	ENSRNOT00000082636		AABR07009634.1	
ENSRNOG00000066571	ENSRNOT00000104121			
ENSRNOG00000068350	ENSRNOT00000096278			
ENSRNOG00000061525	ENSRNOT00000049057	ENSRNOP00000045673	RGD1562011	499297
ENSRNOG00000046704	ENSRNOT00000070831		Mir3099	102466621
ENSRNOG00000034083	ENSRNOT00000051894	ENSRNOP00000041128	Olr67	365324
ENSRNOG00000057516	ENSRNOT00000083018		U6	120100193
ENSRNOG00000053512	ENSRNOT00000080126		AABR07005790.2	120100487
ENSRNOG00000015821	ENSRNOT00000021268	ENSRNOP00000021268	Cd2	497761
ENSRNOG00000016608	ENSRNOT00000022349	ENSRNOP00000022349	Zfp579	308339
ENSRNOG00000027112	ENSRNOT00000027745	ENSRNOP00000027745	MGC114499	499135
ENSRNOG00000069192	ENSRNOT00000117580		SNORD115	120100248
ENSRNOG00000004679	ENSRNOT00000107158	ENSRNOP00000081312	Fign	295649
ENSRNOG00000004679	ENSRNOT00000006175	ENSRNOP00000006175	Fign	295649
ENSRNOG00000012730	ENSRNOT00000016959	ENSRNOP00000016959	Lrrk1	308703
ENSRNOG00000012730	ENSRNOT00000106564	ENSRNOP00000094655	Lrrk1	308703
ENSRNOG00000068539	ENSRNOT00000111662			
ENSRNOG00000052903	ENSRNOT00000091882		AABR07009634.2	
ENSRNOG00000052937	ENSRNOT00000081298		AABR07006585.1	
ENSRNOG00000037833	ENSRNOT00000057478	ENSRNOP00000054288	Olr563	404868
ENSRNOG00000018117	ENSRNOT00000117561	ENSRNOP00000094762	Ndufv1	293655
ENSRNOG00000018117	ENSRNOT00000024517	ENSRNOP00000024517	Ndufv1	293655
ENSRNOG00000049017	ENSRNOT00000075015		Mir6316	102466622
ENSRNOG00000051561	ENSRNOT00000085904		AABR07005790.1	120100354
ENSRNOG00000069848	ENSRNOT00000094275			
ENSRNOG00000069848	ENSRNOT00000098319			
ENSRNOG00000069848	ENSRNOT00000097694			
ENSRNOG00000067136	ENSRNOT00000091498		SNORD115	120100284
ENSRNOG00000063952	ENSRNOT00000017572	ENSRNOP00000017572	Olr372	405934
ENSRNOG00000022837	ENSRNOT00000061342	ENSRNOP00000058058	Slc25a40	296813
ENSRNOG00000022837	ENSRNOT00000030352	ENSRNOP00000029371	Slc25a40	296813
ENSRNOG00000022837	ENSRNOT00000098158	ENSRNOP00000077662	Slc25a40	296813
ENSRNOG00000068720	ENSRNOT00000118097			
ENSRNOG00000016362	ENSRNOT00000021893	ENSRNOP00000021894	Gpr4	308408
ENSRNOG00000026055	ENSRNOT00000016182	ENSRNOP00000016182	Neurod6	500137
ENSRNOG00000056231	ENSRNOT00000079268		U6	120100202
ENSRNOG00000063054	ENSRNOT00000097129	ENSRNOP00000080780	Vom1r51	108349838
ENSRNOG00000010616	ENSRNOT00000109881	ENSRNOP00000084724	Ndor1	311799
ENSRNOG00000010616	ENSRNOT00000014445	ENSRNOP00000014445	Ndor1	311799
ENSRNOG00000010616	ENSRNOT00000100221	ENSRNOP00000086546	Ndor1	311799
ENSRNOG00000069366	ENSRNOT00000101422			
ENSRNOG00000069366	ENSRNOT00000098760			
ENSRNOG00000069366	ENSRNOT00000096495			
ENSRNOG00000067565	ENSRNOT00000100341			
ENSRNOG00000013671	ENSRNOT00000029537	ENSRNOP00000032849	Vom2r9	685666
ENSRNOG00000017307	ENSRNOT00000095166	ENSRNOP00000084133	Prss23	308807
ENSRNOG00000017307	ENSRNOT00000080927	ENSRNOP00000068962	Prss23	308807
ENSRNOG00000017307	ENSRNOT00000023239	ENSRNOP00000023239	Prss23	308807
ENSRNOG00000017307	ENSRNOT00000115268	ENSRNOP00000089563	Prss23	308807
ENSRNOG00000065133	ENSRNOT00000111241			
ENSRNOG00000065133	ENSRNOT00000118211			
ENSRNOG00000066105	ENSRNOT00000108797			120100401
ENSRNOG00000064098	ENSRNOT00000104420		SNORD115	120100236
ENSRNOG00000035580	ENSRNOT00000053703		Mir3597-3	100526617
ENSRNOG00000014000	ENSRNOT00000019189	ENSRNOP00000019189	Kif2a	84391
ENSRNOG00000014000	ENSRNOT00000093988	ENSRNOP00000095843	Kif2a	84391
ENSRNOG00000056252	ENSRNOT00000085524		AABR07005801.1	120100399
ENSRNOG00000067915	ENSRNOT00000106444			
ENSRNOG00000037356	ENSRNOT00000107739	ENSRNOP00000076614	Dph6	362191
ENSRNOG00000037356	ENSRNOT00000114769	ENSRNOP00000081524	Dph6	362191
ENSRNOG00000037356	ENSRNOT00000056522	ENSRNOP00000053362	Dph6	362191
ENSRNOG00000037356	ENSRNOT00000117729	ENSRNOP00000095038	Dph6	362191
ENSRNOG00000037356	ENSRNOT00000095925	ENSRNOP00000077519	Dph6	362191
ENSRNOG00000015649	ENSRNOT00000020953	ENSRNOP00000020952	Olr68	293214
ENSRNOG00000067235	ENSRNOT00000115159			
ENSRNOG00000064348	ENSRNOT00000100749			
ENSRNOG00000064348	ENSRNOT00000118914			
ENSRNOG00000054785	ENSRNOT00000081929		U4	120100498
ENSRNOG00000020942	ENSRNOT00000097781	ENSRNOP00000093447	Plekha4	308584
ENSRNOG00000020942	ENSRNOT00000028423	ENSRNOP00000028423	Plekha4	308584
ENSRNOG00000020942	ENSRNOT00000098814	ENSRNOP00000083080	Plekha4	308584
ENSRNOG00000070165	ENSRNOT00000110605	ENSRNOP00000082452	Olr483	120101448
ENSRNOG00000018441	ENSRNOT00000103394	ENSRNOP00000085996	Ggt7	156275
ENSRNOG00000018441	ENSRNOT00000025315	ENSRNOP00000025315	Ggt7	156275
ENSRNOG00000018441	ENSRNOT00000110295	ENSRNOP00000084236	Ggt7	156275
ENSRNOG00000069629	ENSRNOT00000077287			
ENSRNOG00000065481	ENSRNOT00000107866		SNORD115	120100272
ENSRNOG00000008738	ENSRNOT00000057001	ENSRNOP00000053834	Tp53i11	311209
ENSRNOG00000008738	ENSRNOT00000116468	ENSRNOP00000082187	Tp53i11	311209
ENSRNOG00000032600	ENSRNOT00000040608	ENSRNOP00000039041	Olr375	293808
ENSRNOG00000070892	ENSRNOT00000115178			
ENSRNOG00000067951	ENSRNOT00000111782		U6	120100127
ENSRNOG00000067817	ENSRNOT00000115860			
ENSRNOG00000061080	ENSRNOT00000101551	ENSRNOP00000089164	Kmt2c	502710
ENSRNOG00000061080	ENSRNOT00000103015	ENSRNOP00000078989	Kmt2c	502710
ENSRNOG00000061080	ENSRNOT00000093625	ENSRNOP00000089859	Kmt2c	502710
ENSRNOG00000061080	ENSRNOT00000108916	ENSRNOP00000086031	Kmt2c	502710
ENSRNOG00000017749	ENSRNOT00000103268	ENSRNOP00000090553	Nkg7	171062
ENSRNOG00000017749	ENSRNOT00000023942	ENSRNOP00000023942	Nkg7	171062
ENSRNOG00000061288	ENSRNOT00000082920		U6	120100198
ENSRNOG00000017079	ENSRNOT00000022963	ENSRNOP00000022963	Pgm2l1	685076
ENSRNOG00000017795	ENSRNOT00000024251	ENSRNOP00000024251	Hspbp1	246146
ENSRNOG00000052745	ENSRNOT00000086902	ENSRNOP00000070486	Met	24553
ENSRNOG00000052745	ENSRNOT00000115453	ENSRNOP00000085968	Met	24553
ENSRNOG00000061338	ENSRNOT00000087211		SNORD115	120100276
ENSRNOG00000065787	ENSRNOT00000111368		Mir3584	100526598
ENSRNOG00000070333	ENSRNOT00000095658			
ENSRNOG00000068787	ENSRNOT00000106245	ENSRNOP00000091767	Olr311	365385
ENSRNOG00000028120	ENSRNOT00000035482	ENSRNOP00000077135	AABR07011698.1	
ENSRNOG00000007979	ENSRNOT00000010489	ENSRNOP00000010489	Phospho2	295663
ENSRNOG00000007979	ENSRNOT00000106872	ENSRNOP00000088734	Phospho2	295663
ENSRNOG00000007979	ENSRNOT00000112246	ENSRNOP00000090811	Phospho2	295663
ENSRNOG00000015657	ENSRNOT00000020969	ENSRNOP00000020969	Olr69	365326
ENSRNOG00000064243	ENSRNOT00000106000			
ENSRNOG00000064243	ENSRNOT00000113998			
ENSRNOG00000064243	ENSRNOT00000114923			
ENSRNOG00000052607	ENSRNOT00000085928		Gm24336	120100467
ENSRNOG00000040275	ENSRNOT00000061987	ENSRNOP00000058698	Tmem210	100362365
ENSRNOG00000062792	ENSRNOT00000118538	ENSRNOP00000091526	Olr483	404888
ENSRNOG00000069588	ENSRNOT00000097882			
ENSRNOG00000069588	ENSRNOT00000109137			
ENSRNOG00000069588	ENSRNOT00000105940			
ENSRNOG00000052788	ENSRNOT00000079768		Gm25410	120100357
ENSRNOG00000062674	ENSRNOT00000114798			
ENSRNOG00000063641	ENSRNOT00000119358		SNORD115	120100292
ENSRNOG00000004852	ENSRNOT00000081589	ENSRNOP00000072949	Sel1l2	311470
ENSRNOG00000004852	ENSRNOT00000033562	ENSRNOP00000036379	Sel1l2	311470
ENSRNOG00000004852	ENSRNOT00000101153	ENSRNOP00000081705	Sel1l2	311470
ENSRNOG00000046320	ENSRNOT00000071300		Mir6315	102465152
ENSRNOG00000042133	ENSRNOT00000028476	ENSRNOP00000028476	AABR07006275.1	690862
ENSRNOG00000031648	ENSRNOT00000046384	ENSRNOP00000041397	Olr340	293785
ENSRNOG00000016580	ENSRNOT00000022348	ENSRNOP00000022348	Rps23	124323
ENSRNOG00000064592	ENSRNOT00000107581		5S_rRNA	120100217
ENSRNOG00000016189	ENSRNOT00000046659	ENSRNOP00000043316	Frmd5	311362
ENSRNOG00000016189	ENSRNOT00000064663	ENSRNOP00000060835	Frmd5	311362
ENSRNOG00000016189	ENSRNOT00000111408	ENSRNOP00000081807	Frmd5	311362
ENSRNOG00000016189	ENSRNOT00000105786	ENSRNOP00000094330	Frmd5	311362
ENSRNOG00000016189	ENSRNOT00000117572	ENSRNOP00000081952	Frmd5	311362
ENSRNOG00000069350	ENSRNOT00000099873			
ENSRNOG00000069350	ENSRNOT00000106353			
ENSRNOG00000054005	ENSRNOT00000080492		U6	120100187
ENSRNOG00000069982	ENSRNOT00000113210		5S_rRNA	120100110
ENSRNOG00000052319	ENSRNOT00000083641		AABR07004881.1	
ENSRNOG00000035639	ENSRNOT00000053762		Mir107	100314022
ENSRNOG00000027542	ENSRNOT00000116082	ENSRNOP00000078061	D7Ertd443e	100302465
ENSRNOG00000027542	ENSRNOT00000091863	ENSRNOP00000074153	D7Ertd443e	100302465
ENSRNOG00000027542	ENSRNOT00000073836	ENSRNOP00000065518	D7Ertd443e	100302465
ENSRNOG00000027542	ENSRNOT00000038122	ENSRNOP00000031960	D7Ertd443e	100302465
ENSRNOG00000067371	ENSRNOT00000104330		SNORD115	120100244
ENSRNOG00000065909	ENSRNOT00000118099			
ENSRNOG00000065909	ENSRNOT00000102951			
ENSRNOG00000065909	ENSRNOT00000100808			
ENSRNOG00000065909	ENSRNOT00000112264			
ENSRNOG00000065909	ENSRNOT00000094655			
ENSRNOG00000009548	ENSRNOT00000077839	ENSRNOP00000074607	Fpgt	310935
ENSRNOG00000009548	ENSRNOT00000101945	ENSRNOP00000080471	Fpgt	310935
ENSRNOG00000009548	ENSRNOT00000052396	ENSRNOP00000046627	Fpgt	310935
ENSRNOG00000009548	ENSRNOT00000097419	ENSRNOP00000076400	Fpgt	310935
ENSRNOG00000009548	ENSRNOT00000088561	ENSRNOP00000071383	Fpgt	310935
ENSRNOG00000065457	ENSRNOT00000111921			
ENSRNOG00000008758	ENSRNOT00000011650	ENSRNOP00000011650	Tspan18	311210
ENSRNOG00000009748	ENSRNOT00000012919	ENSRNOP00000012919	Olr262	293400
ENSRNOG00000037333	ENSRNOT00000056490	ENSRNOP00000053327	Cldnd2	499140
ENSRNOG00000063106	ENSRNOT00000104530			
ENSRNOG00000061755	ENSRNOT00000086489		Gm25635	120100355
ENSRNOG00000064493	ENSRNOT00000111541		U6	120100174
ENSRNOG00000009258	ENSRNOT00000012597	ENSRNOP00000012597	Cdk6	114483
ENSRNOG00000009258	ENSRNOT00000104799	ENSRNOP00000087481	Cdk6	114483
ENSRNOG00000021478	ENSRNOT00000107523	ENSRNOP00000082009	Tpd52l1	689256
ENSRNOG00000021478	ENSRNOT00000030327	ENSRNOP00000035722	Tpd52l1	689256
ENSRNOG00000021478	ENSRNOT00000116457	ENSRNOP00000090569	Tpd52l1	689256
ENSRNOG00000021478	ENSRNOT00000096217	ENSRNOP00000076601	Tpd52l1	689256
ENSRNOG00000021478	ENSRNOT00000078841	ENSRNOP00000074667	Tpd52l1	689256
ENSRNOG00000021478	ENSRNOT00000094990	ENSRNOP00000087430	Tpd52l1	689256
ENSRNOG00000021478	ENSRNOT00000114799	ENSRNOP00000093458	Tpd52l1	689256
ENSRNOG00000017330	ENSRNOT00000023483	ENSRNOP00000023483	AC103221.1	
ENSRNOG00000062409	ENSRNOT00000113120	ENSRNOP00000077261	Olr312	405038
ENSRNOG00000062409	ENSRNOT00000103812	ENSRNOP00000092469	Olr312	405038
ENSRNOG00000009764	ENSRNOT00000012929	ENSRNOP00000012929	Olr488	295754
ENSRNOG00000065302	ENSRNOT00000113656		Mir344b-1	100526625
ENSRNOG00000018090	ENSRNOT00000082423		Ppp6r1	361502
ENSRNOG00000069157	ENSRNOT00000116242	ENSRNOP00000094363		100361898
ENSRNOG00000068228	ENSRNOT00000104885		SNORD115	120100268
ENSRNOG00000066263	ENSRNOT00000104061			
ENSRNOG00000066263	ENSRNOT00000105885			
ENSRNOG00000066263	ENSRNOT00000096439			
ENSRNOG00000069767	ENSRNOT00000110137	ENSRNOP00000091616	Vom2r6	679691
ENSRNOG00000069767	ENSRNOT00000110137	ENSRNOP00000091616	Vom2r6	308257
ENSRNOG00000069767	ENSRNOT00000041332	ENSRNOP00000039442	Vom2r6	679691
ENSRNOG00000069767	ENSRNOT00000041332	ENSRNOP00000039442	Vom2r6	308257
ENSRNOG00000069767	ENSRNOT00000113016	ENSRNOP00000094128	Vom2r6	679691
ENSRNOG00000069767	ENSRNOT00000113016	ENSRNOP00000094128	Vom2r6	308257
ENSRNOG00000069767	ENSRNOT00000070942	ENSRNOP00000064131	Vom2r6	679691
ENSRNOG00000069767	ENSRNOT00000070942	ENSRNOP00000064131	Vom2r6	308257
ENSRNOG00000069767	ENSRNOT00000044187	ENSRNOP00000094250	Vom2r6	679691
ENSRNOG00000069767	ENSRNOT00000044187	ENSRNOP00000094250	Vom2r6	308257
ENSRNOG00000070519	ENSRNOT00000112818			
ENSRNOG00000067269	ENSRNOT00000119370			
ENSRNOG00000057952	ENSRNOT00000083652		Gm23130	120100344
ENSRNOG00000052180	ENSRNOT00000089892		Metazoa_SRP	
ENSRNOG00000059329	ENSRNOT00000091975		U1	120100156
ENSRNOG00000015230	ENSRNOT00000059845	ENSRNOP00000056590	Ermard	361485
ENSRNOG00000015230	ENSRNOT00000119249	ENSRNOP00000085620	Ermard	361485
ENSRNOG00000011830	ENSRNOT00000016132	ENSRNOP00000016132	Plekha3	295674
ENSRNOG00000011830	ENSRNOT00000107371	ENSRNOP00000078525	Plekha3	295674
ENSRNOG00000011830	ENSRNOT00000096514	ENSRNOP00000081179	Plekha3	295674
ENSRNOG00000017069	ENSRNOT00000084882	ENSRNOP00000068668	Mark4	680407
ENSRNOG00000017069	ENSRNOT00000118826	ENSRNOP00000086560	Mark4	680407
ENSRNOG00000017069	ENSRNOT00000023392	ENSRNOP00000023392	Mark4	680407
ENSRNOG00000070507	ENSRNOT00000045743	ENSRNOP00000046792	Olr781	296035
ENSRNOG00000070507	ENSRNOT00000117562	ENSRNOP00000086257	Olr781	296035
ENSRNOG00000021013	ENSRNOT00000112820	ENSRNOP00000079624	Stx3	81802
ENSRNOG00000021013	ENSRNOT00000120182	ENSRNOP00000097922	Stx3	81802
ENSRNOG00000021013	ENSRNOT00000102678	ENSRNOP00000097210	Stx3	81802
ENSRNOG00000021013	ENSRNOT00000028535	ENSRNOP00000028535	Stx3	81802
ENSRNOG00000021013	ENSRNOT00000119247	ENSRNOP00000078489	Stx3	81802
ENSRNOG00000021013	ENSRNOT00000094739	ENSRNOP00000092371	Stx3	81802
ENSRNOG00000066830	ENSRNOT00000115509			
ENSRNOG00000033009	ENSRNOT00000108957	ENSRNOP00000080389	Olr12	365302
ENSRNOG00000033009	ENSRNOT00000118969	ENSRNOP00000082588	Olr12	365302
ENSRNOG00000033009	ENSRNOT00000110200	ENSRNOP00000083342	Olr12	365302
ENSRNOG00000033009	ENSRNOT00000047063	ENSRNOP00000050244	Olr12	365302
ENSRNOG00000065333	ENSRNOT00000075350		Mir344b-2	100526568
ENSRNOG00000067419	ENSRNOT00000049036	ENSRNOP00000043719	Olr75	365327
ENSRNOG00000061678	ENSRNOT00000077255		Snord100	120100476
ENSRNOG00000065748	ENSRNOT00000111388			
ENSRNOG00000059948	ENSRNOT00000082973		SNORD115	120100266
ENSRNOG00000018677	ENSRNOT00000118840	ENSRNOP00000095075	Akt2	25233
ENSRNOG00000018677	ENSRNOT00000025303	ENSRNOP00000025303	Akt2	25233
ENSRNOG00000018677	ENSRNOT00000105853	ENSRNOP00000078809	Akt2	25233
ENSRNOG00000018677	ENSRNOT00000100544	ENSRNOP00000076786	Akt2	25233
ENSRNOG00000059640	ENSRNOT00000084486	ENSRNOP00000074357	Ccl28	114492
ENSRNOG00000057111	ENSRNOT00000091307		U2	
ENSRNOG00000069344	ENSRNOT00000106071	ENSRNOP00000092079	Olr341	405928
ENSRNOG00000066688	ENSRNOT00000082111		U6	120101961
ENSRNOG00000070554	ENSRNOT00000101591			
ENSRNOG00000070554	ENSRNOT00000104425			
ENSRNOG00000016878	ENSRNOT00000111424	ENSRNOP00000080680	Plppr5	310812
ENSRNOG00000016878	ENSRNOT00000115469	ENSRNOP00000095664	Plppr5	310812
ENSRNOG00000016878	ENSRNOT00000022905	ENSRNOP00000022905	Plppr5	310812
ENSRNOG00000016878	ENSRNOT00000113318	ENSRNOP00000083757	Plppr5	310812
ENSRNOG00000016878	ENSRNOT00000110438	ENSRNOP00000097515	Plppr5	310812
ENSRNOG00000063734	ENSRNOT00000071281	ENSRNOP00000065362	Or5d35	686677
ENSRNOG00000054517	ENSRNOT00000084929		Snora33	120100393
ENSRNOG00000063145	ENSRNOT00000118356			
ENSRNOG00000020420	ENSRNOT00000027700	ENSRNOP00000027700	Pklr	24651
ENSRNOG00000020420	ENSRNOT00000103387	ENSRNOP00000093132	Pklr	24651
ENSRNOG00000020420	ENSRNOT00000065791	ENSRNOP00000058886	Pklr	24651
ENSRNOG00000070241	ENSRNOT00000109756			
ENSRNOG00000069038	ENSRNOT00000104553		SNORD115	120100240
ENSRNOG00000056439	ENSRNOT00000079129		U6	120100207
ENSRNOG00000069280	ENSRNOT00000071160		Mir344b-3	104796151
ENSRNOG00000066733	ENSRNOT00000102210		U2	
ENSRNOG00000064096	ENSRNOT00000118682			
ENSRNOG00000019207	ENSRNOT00000026100	ENSRNOP00000026100	Shank1	78957
ENSRNOG00000019207	ENSRNOT00000044257	ENSRNOP00000039860	Shank1	78957
ENSRNOG00000019207	ENSRNOT00000092327	ENSRNOP00000075838	Shank1	78957
ENSRNOG00000019207	ENSRNOT00000104599	ENSRNOP00000084101	Shank1	78957
ENSRNOG00000063312	ENSRNOT00000094826			
ENSRNOG00000063312	ENSRNOT00000103357			
ENSRNOG00000063312	ENSRNOT00000117590			
ENSRNOG00000063312	ENSRNOT00000110788			
ENSRNOG00000063312	ENSRNOT00000107715			
ENSRNOG00000065294	ENSRNOT00000102648		U6	120101938
ENSRNOG00000018394	ENSRNOT00000024803	ENSRNOP00000024803	Chrdl2	308854
ENSRNOG00000018394	ENSRNOT00000101177	ENSRNOP00000090366	Chrdl2	308854
ENSRNOG00000056660	ENSRNOT00000086141	ENSRNOP00000073719	AABR07025928.1	
ENSRNOG00000004645	ENSRNOT00000006319	ENSRNOP00000006319	Galnt5	83627
ENSRNOG00000015760	ENSRNOT00000021098	ENSRNOP00000021098	Olr78	293221
ENSRNOG00000011145	ENSRNOT00000098668	ENSRNOP00000079784	Crhr2	64680
ENSRNOG00000011145	ENSRNOT00000033672	ENSRNOP00000035712	Crhr2	64680
ENSRNOG00000011145	ENSRNOT00000014925	ENSRNOP00000014925	Crhr2	64680
ENSRNOG00000011145	ENSRNOT00000089492	ENSRNOP00000075129	Crhr2	64680
ENSRNOG00000070234	ENSRNOT00000112878	ENSRNOP00000094350	Zfp141	690343
ENSRNOG00000053284	ENSRNOT00000092072		U1	120100245
ENSRNOG00000068834	ENSRNOT00000110872			
ENSRNOG00000030326	ENSRNOT00000051124	ENSRNOP00000039843	Olr344	405929
ENSRNOG00000063681	ENSRNOT00000081469		U7	120100216
ENSRNOG00000065437	ENSRNOT00000098431		SNORD115	120100247
ENSRNOG00000063850	ENSRNOT00000099577	ENSRNOP00000078207		
ENSRNOG00000013520	ENSRNOT00000106271	ENSRNOP00000088414	Mat2a	171347
ENSRNOG00000013520	ENSRNOT00000098451	ENSRNOP00000094572	Mat2a	171347
ENSRNOG00000013520	ENSRNOT00000084782	ENSRNOP00000072361	Mat2a	171347
ENSRNOG00000013520	ENSRNOT00000101797	ENSRNOP00000085794	Mat2a	171347
ENSRNOG00000013520	ENSRNOT00000018170	ENSRNOP00000018170	Mat2a	171347
ENSRNOG00000063629	ENSRNOT00000107641			
ENSRNOG00000049574	ENSRNOT00000074461		Mir3102	102465153
ENSRNOG00000058157	ENSRNOT00000083703	ENSRNOP00000069591	Ldlrad3	366138
ENSRNOG00000033028	ENSRNOT00000040463	ENSRNOP00000047643		499584
ENSRNOG00000016714	ENSRNOT00000038038	ENSRNOP00000030387	Nrap	307982
ENSRNOG00000016714	ENSRNOT00000038017	ENSRNOP00000029499	Nrap	307982
