Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSRNOG00000037356	ENSRNOT00000107739	ENSRNOP00000076614	Dph6	Q5M9F5		NP_001014203
ENSRNOG00000014000	ENSRNOT00000019189	ENSRNOP00000019189	Kif2a		F1M8L1	NP_445828
ENSRNOG00000017307	ENSRNOT00000115268	ENSRNOP00000089563	Prss23			
ENSRNOG00000070165	ENSRNOT00000110605	ENSRNOP00000082452	Olr483		M0RB81	
ENSRNOG00000022837	ENSRNOT00000030352	ENSRNOP00000029371	Slc25a40	Q498U3		
ENSRNOG00000010616	ENSRNOT00000100221	ENSRNOP00000086546	Ndor1			
ENSRNOG00000037356	ENSRNOT00000114769	ENSRNOP00000081524	Dph6			
ENSRNOG00000032600	ENSRNOT00000040608	ENSRNOP00000039041	Olr375		D3ZQB2	NP_001000259
ENSRNOG00000014000	ENSRNOT00000093988	ENSRNOP00000095843	Kif2a			
ENSRNOG00000020942	ENSRNOT00000097781	ENSRNOP00000093447	Plekha4			
ENSRNOG00000022837	ENSRNOT00000098158	ENSRNOP00000077662	Slc25a40			
ENSRNOG00000037356	ENSRNOT00000056522	ENSRNOP00000053362	Dph6		F1LP07	
ENSRNOG00000008738	ENSRNOT00000057001	ENSRNOP00000053834	Tp53i11	B3DMA0		NP_001101219
ENSRNOG00000018441	ENSRNOT00000103394	ENSRNOP00000085996	Ggt7			
ENSRNOG00000020942	ENSRNOT00000028423	ENSRNOP00000028423	Plekha4	P60669		NP_954532
ENSRNOG00000018441	ENSRNOT00000025315	ENSRNOP00000025315	Ggt7	Q99MZ4		NP_569107
ENSRNOG00000017749	ENSRNOT00000103268	ENSRNOP00000090553	Nkg7			
ENSRNOG00000037356	ENSRNOT00000117729	ENSRNOP00000095038	Dph6			
ENSRNOG00000017795	ENSRNOT00000024251	ENSRNOP00000024251	Hspbp1	Q6IMX7		NP_640354
ENSRNOG00000008738	ENSRNOT00000116468	ENSRNOP00000082187	Tp53i11			
ENSRNOG00000068787	ENSRNOT00000106245	ENSRNOP00000091767	Olr311			NP_001000555
ENSRNOG00000015657	ENSRNOT00000020969	ENSRNOP00000020969	Olr69		F1LWZ0	NP_001001280
ENSRNOG00000007979	ENSRNOT00000010489	ENSRNOP00000010489	Phospho2	Q66HC4		NP_001007643
ENSRNOG00000017749	ENSRNOT00000023942	ENSRNOP00000023942	Nkg7		Q9WVL9	NP_598224
ENSRNOG00000028120	ENSRNOT00000035482	ENSRNOP00000077135	AABR07011698.1			
ENSRNOG00000037356	ENSRNOT00000095925	ENSRNOP00000077519	Dph6			
ENSRNOG00000062792	ENSRNOT00000118538	ENSRNOP00000091526	Olr483		M0RB81	NP_001000683
ENSRNOG00000017079	ENSRNOT00000022963	ENSRNOP00000022963	Pgm2l1		D3Z955	NP_001102924
ENSRNOG00000040275	ENSRNOT00000061987	ENSRNOP00000058698	Tmem210		F1LYD3	
ENSRNOG00000020942	ENSRNOT00000098814	ENSRNOP00000083080	Plekha4			
ENSRNOG00000018441	ENSRNOT00000110295	ENSRNOP00000084236	Ggt7			
ENSRNOG00000007979	ENSRNOT00000106872	ENSRNOP00000088734	Phospho2			
ENSRNOG00000031648	ENSRNOT00000046384	ENSRNOP00000041397	Olr340		D3ZPS2	NP_001000253
ENSRNOG00000007979	ENSRNOT00000112246	ENSRNOP00000090811	Phospho2			
ENSRNOG00000042133	ENSRNOT00000028476	ENSRNOP00000028476	AABR07006275.1		F1M4I8	
ENSRNOG00000016580	ENSRNOT00000022348	ENSRNOP00000022348	Rps23	P62268		NP_511172
ENSRNOG00000016189	ENSRNOT00000046659	ENSRNOP00000043316	Frmd5		F1LT14	
ENSRNOG00000061080	ENSRNOT00000101551	ENSRNOP00000089164	Kmt2c			
ENSRNOG00000016189	ENSRNOT00000064663	ENSRNOP00000060835	Frmd5		F1LX12	
ENSRNOG00000052745	ENSRNOT00000086902	ENSRNOP00000070486	Met		A0A0G2JY19	NP_113705
ENSRNOG00000052745	ENSRNOT00000086902	ENSRNOP00000070486	Met		Q2IBC7	NP_113705
ENSRNOG00000009748	ENSRNOT00000012919	ENSRNOP00000012919	Olr262		D4ADA4	NP_001000221
ENSRNOG00000009764	ENSRNOT00000012929	ENSRNOP00000012929	Olr488		D4ACZ8	NP_001000308
ENSRNOG00000069157	ENSRNOT00000116242	ENSRNOP00000094363				
ENSRNOG00000037333	ENSRNOT00000056490	ENSRNOP00000053327	Cldnd2		D3ZQB5	NP_001102613
ENSRNOG00000016189	ENSRNOT00000111408	ENSRNOP00000081807	Frmd5			
ENSRNOG00000017330	ENSRNOT00000023483	ENSRNOP00000023483	AC103221.1		D4A3A5	
ENSRNOG00000009258	ENSRNOT00000012597	ENSRNOP00000012597	Cdk6		F1MA87	NP_001178790
ENSRNOG00000052745	ENSRNOT00000115453	ENSRNOP00000085968	Met			
ENSRNOG00000009548	ENSRNOT00000077839	ENSRNOP00000074607	Fpgt		Q5I0Q1	NP_001376152
ENSRNOG00000062409	ENSRNOT00000113120	ENSRNOP00000077261	Olr312			
ENSRNOG00000008758	ENSRNOT00000011650	ENSRNOP00000011650	Tspan18		D4A3U2	NP_001101220
ENSRNOG00000069767	ENSRNOT00000110137	ENSRNOP00000091616	Vom2r6			
ENSRNOG00000009548	ENSRNOT00000101945	ENSRNOP00000080471	Fpgt			
ENSRNOG00000016189	ENSRNOT00000105786	ENSRNOP00000094330	Frmd5			
ENSRNOG00000070507	ENSRNOT00000045743	ENSRNOP00000046792	Olr781		D3ZL13	
ENSRNOG00000009258	ENSRNOT00000104799	ENSRNOP00000087481	Cdk6			
ENSRNOG00000061080	ENSRNOT00000103015	ENSRNOP00000078989	Kmt2c			
ENSRNOG00000067419	ENSRNOT00000049036	ENSRNOP00000043719	Olr75		D3ZAF1	NP_001001281
ENSRNOG00000015230	ENSRNOT00000059845	ENSRNOP00000056590	Ermard	Q3B8R1		
ENSRNOG00000069767	ENSRNOT00000041332	ENSRNOP00000039442	Vom2r6		D3ZH81	NP_001092932
ENSRNOG00000033009	ENSRNOT00000108957	ENSRNOP00000080389	Olr12			
ENSRNOG00000070507	ENSRNOT00000117562	ENSRNOP00000086257	Olr781			NP_001000375
ENSRNOG00000069344	ENSRNOT00000106071	ENSRNOP00000092079	Olr341			NP_001001042
ENSRNOG00000063734	ENSRNOT00000071281	ENSRNOP00000065362	Or5d35		M0R7D6	
ENSRNOG00000062409	ENSRNOT00000103812	ENSRNOP00000092469	Olr312			NP_001000764
ENSRNOG00000033009	ENSRNOT00000118969	ENSRNOP00000082588	Olr12			
ENSRNOG00000059640	ENSRNOT00000084486	ENSRNOP00000074357	Ccl28		G3V896	NP_446152
ENSRNOG00000059640	ENSRNOT00000084486	ENSRNOP00000074357	Ccl28		A0A0G2JTM5	NP_446152
ENSRNOG00000069767	ENSRNOT00000113016	ENSRNOP00000094128	Vom2r6			
ENSRNOG00000017069	ENSRNOT00000084882	ENSRNOP00000068668	Mark4		A0A0G2JTD8	
ENSRNOG00000009548	ENSRNOT00000052396	ENSRNOP00000046627	Fpgt		E9PSM4	
ENSRNOG00000011830	ENSRNOT00000016132	ENSRNOP00000016132	Plekha3		E9PSY1	NP_001013095
ENSRNOG00000011830	ENSRNOT00000016132	ENSRNOP00000016132	Plekha3		Q5XIC5	NP_001013095
ENSRNOG00000021013	ENSRNOT00000112820	ENSRNOP00000079624	Stx3			
ENSRNOG00000033009	ENSRNOT00000110200	ENSRNOP00000083342	Olr12			
ENSRNOG00000015230	ENSRNOT00000119249	ENSRNOP00000085620	Ermard			
ENSRNOG00000016878	ENSRNOT00000111424	ENSRNOP00000080680	Plppr5			
ENSRNOG00000009548	ENSRNOT00000097419	ENSRNOP00000076400	Fpgt			
ENSRNOG00000004852	ENSRNOT00000081589	ENSRNOP00000072949	Sel1l2		A0A0G2K489	NP_001014071
ENSRNOG00000069767	ENSRNOT00000070942	ENSRNOP00000064131	Vom2r6		M0R454	
ENSRNOG00000033009	ENSRNOT00000047063	ENSRNOP00000050244	Olr12		D3ZGF7	NP_001000540
ENSRNOG00000021013	ENSRNOT00000120182	ENSRNOP00000097922	Stx3			
ENSRNOG00000016189	ENSRNOT00000117572	ENSRNOP00000081952	Frmd5			
ENSRNOG00000015760	ENSRNOT00000021098	ENSRNOP00000021098	Olr78		D4ABJ3	NP_001000135
ENSRNOG00000030326	ENSRNOT00000051124	ENSRNOP00000039843	Olr344		F1LYF5	NP_001001043
ENSRNOG00000016878	ENSRNOT00000115469	ENSRNOP00000095664	Plppr5			
ENSRNOG00000063850	ENSRNOT00000099577	ENSRNOP00000078207				
ENSRNOG00000004645	ENSRNOT00000006319	ENSRNOP00000006319	Galnt5	O88422		NP_113984
ENSRNOG00000070234	ENSRNOT00000112878	ENSRNOP00000094350	Zfp141			
ENSRNOG00000069767	ENSRNOT00000044187	ENSRNOP00000094250	Vom2r6			NP_001092929
ENSRNOG00000056660	ENSRNOT00000086141	ENSRNOP00000073719	AABR07025928.1		A0A0G2K689	
ENSRNOG00000017069	ENSRNOT00000118826	ENSRNOP00000086560	Mark4			
ENSRNOG00000011830	ENSRNOT00000107371	ENSRNOP00000078525	Plekha3			
ENSRNOG00000021013	ENSRNOT00000102678	ENSRNOP00000097210	Stx3			
ENSRNOG00000033028	ENSRNOT00000040463	ENSRNOP00000047643			Q6QI07	NP_001041413
ENSRNOG00000061080	ENSRNOT00000093625	ENSRNOP00000089859	Kmt2c			
ENSRNOG00000021478	ENSRNOT00000107523	ENSRNOP00000082009	Tpd52l1			NP_001037760
ENSRNOG00000011145	ENSRNOT00000098668	ENSRNOP00000079784	Crhr2			
ENSRNOG00000005921	ENSRNOT00000067444	ENSRNOP00000061163	Olr606		F1M4E1	NP_001000927
ENSRNOG00000058157	ENSRNOT00000083703	ENSRNOP00000069591	Ldlrad3		F1LXB2	
ENSRNOG00000011830	ENSRNOT00000096514	ENSRNOP00000081179	Plekha3			
ENSRNOG00000018755	ENSRNOT00000064013	ENSRNOP00000059987	Acss2		G3V9U0	NP_001101263
ENSRNOG00000067256	ENSRNOT00000107840	ENSRNOP00000089952				
ENSRNOG00000062789	ENSRNOT00000051727	ENSRNOP00000042701	Olr313		D4A501	
ENSRNOG00000070505	ENSRNOT00000097620	ENSRNOP00000095892	Olr782			
ENSRNOG00000015764	ENSRNOT00000021102	ENSRNOP00000021102	Olr79		D4AA80	NP_001002270
ENSRNOG00000017069	ENSRNOT00000023392	ENSRNOP00000023392	Mark4		D4A6T9	NP_001178000
ENSRNOG00000009548	ENSRNOT00000088561	ENSRNOP00000071383	Fpgt		A0A0G2K0C0	NP_955788
ENSRNOG00000027542	ENSRNOT00000116082	ENSRNOP00000078061	D7Ertd443e			
ENSRNOG00000066619	ENSRNOT00000088514	ENSRNOP00000070376	Olr13		D3ZQU0	
ENSRNOG00000062789	ENSRNOT00000109061	ENSRNOP00000085596	Olr313			NP_001001040
ENSRNOG00000070505	ENSRNOT00000115085	ENSRNOP00000088651	Olr782			
ENSRNOG00000061046	ENSRNOT00000091075	ENSRNOP00000073352	AABR07059632.3		A0A0G2K5A4	
ENSRNOG00000066619	ENSRNOT00000045582	ENSRNOP00000039235	Olr13		D3ZQU0	NP_001000116
ENSRNOG00000004852	ENSRNOT00000033562	ENSRNOP00000036379	Sel1l2		F1LPE2	
ENSRNOG00000070505	ENSRNOT00000104153	ENSRNOP00000077262	Olr782			NP_001000605
ENSRNOG00000064644	ENSRNOT00000109698	ENSRNOP00000079640				
ENSRNOG00000015734	ENSRNOT00000021366	ENSRNOP00000021366	Ube3a		F1M7B8	NP_001178766
ENSRNOG00000018755	ENSRNOT00000107324	ENSRNOP00000090627	Acss2			
ENSRNOG00000021478	ENSRNOT00000030327	ENSRNOP00000035722	Tpd52l1		Q499Q2	
ENSRNOG00000018394	ENSRNOT00000024803	ENSRNOP00000024803	Chrdl2		F1LW58	NP_001101007
ENSRNOG00000011145	ENSRNOT00000033672	ENSRNOP00000035712	Crhr2	P47866		NP_073205
ENSRNOG00000066931	ENSRNOT00000089953	ENSRNOP00000069399	Olr347		A0A0G2JV96	NP_001000758
ENSRNOG00000021472	ENSRNOT00000034449	ENSRNOP00000029247	Ermn	Q5RJL0		NP_001008312
ENSRNOG00000020420	ENSRNOT00000027700	ENSRNOP00000027700	Pklr	P12928		
ENSRNOG00000013520	ENSRNOT00000106271	ENSRNOP00000088414	Mat2a			
ENSRNOG00000018677	ENSRNOT00000118840	ENSRNOP00000095075	Akt2			
ENSRNOG00000016878	ENSRNOT00000022905	ENSRNOP00000022905	Plppr5		B3VQM3	NP_001101190
ENSRNOG00000069276	ENSRNOT00000117722	ENSRNOP00000076902				
ENSRNOG00000021478	ENSRNOT00000116457	ENSRNOP00000090569	Tpd52l1			
ENSRNOG00000039466	ENSRNOT00000060478	ENSRNOP00000057222	Hyal5		Q5BK36	NP_001019492
ENSRNOG00000015769	ENSRNOT00000021115	ENSRNOP00000021115	Olr80		F1M8Z7	NP_001001270
ENSRNOG00000006753	ENSRNOT00000063828	ENSRNOP00000059160	Tgm3	D4A5U3		NP_001102429
ENSRNOG00000063784	ENSRNOT00000044305	ENSRNOP00000044778	Olr610		D3ZV51	NP_001000336
ENSRNOG00000063784	ENSRNOT00000044305	ENSRNOP00000044778	Olr610		D3ZV51	NP_001000926
ENSRNOG00000027542	ENSRNOT00000091863	ENSRNOP00000074153	D7Ertd443e		A0A0G2K7C9	NP_001156686
ENSRNOG00000018394	ENSRNOT00000101177	ENSRNOP00000090366	Chrdl2			
ENSRNOG00000069276	ENSRNOT00000096604	ENSRNOP00000081289				
ENSRNOG00000011653	ENSRNOT00000015620	ENSRNOP00000015620	Washc2c		F1LPG9	
ENSRNOG00000069666	ENSRNOT00000106252	ENSRNOP00000085803				
ENSRNOG00000004852	ENSRNOT00000101153	ENSRNOP00000081705	Sel1l2			
ENSRNOG00000015734	ENSRNOT00000083587	ENSRNOP00000068717	Ube3a		A0A0G2JTH7	
ENSRNOG00000011145	ENSRNOT00000014925	ENSRNOP00000014925	Crhr2		D4A5C4	
ENSRNOG00000001589	ENSRNOT00000002156	ENSRNOP00000002156	Evx2		D4ACC8	
ENSRNOG00000021478	ENSRNOT00000096217	ENSRNOP00000076601	Tpd52l1			
ENSRNOG00000057094	ENSRNOT00000080145	ENSRNOP00000072617	Olr349		A0A0G2K3F7	NP_001001019
ENSRNOG00000057094	ENSRNOT00000080145	ENSRNOP00000072617	Olr349		A0A0G2K3F7	NP_001000756
ENSRNOG00000016878	ENSRNOT00000113318	ENSRNOP00000083757	Plppr5			
ENSRNOG00000018755	ENSRNOT00000098802	ENSRNOP00000090034	Acss2			
ENSRNOG00000020420	ENSRNOT00000103387	ENSRNOP00000093132	Pklr		B1WBN9	NP_036756
ENSRNOG00000066949	ENSRNOT00000099068	ENSRNOP00000090833				
ENSRNOG00000061080	ENSRNOT00000108916	ENSRNOP00000086031	Kmt2c			
ENSRNOG00000013520	ENSRNOT00000098451	ENSRNOP00000094572	Mat2a			NP_599178
ENSRNOG00000021478	ENSRNOT00000078841	ENSRNOP00000074667	Tpd52l1		A0A0G2K8M7	
ENSRNOG00000021013	ENSRNOT00000028535	ENSRNOP00000028535	Stx3	Q08849	B4F7E6	NP_112386
ENSRNOG00000015734	ENSRNOT00000108441	ENSRNOP00000079079	Ube3a			
ENSRNOG00000011145	ENSRNOT00000089492	ENSRNOP00000075129	Crhr2		A0A0G2K9U2	
ENSRNOG00000016878	ENSRNOT00000110438	ENSRNOP00000097515	Plppr5			
ENSRNOG00000027542	ENSRNOT00000073836	ENSRNOP00000065518	D7Ertd443e		M0R7T5	
ENSRNOG00000033200	ENSRNOT00000044675	ENSRNOP00000047920	Olr82		D3ZYI9	NP_001001282
ENSRNOG00000068411	ENSRNOT00000072741	ENSRNOP00000066057	Or5d14		M0R994	
ENSRNOG00000027808	ENSRNOT00000079498	ENSRNOP00000068649	Lilra5		A0A0G2JTC1	
ENSRNOG00000070396	ENSRNOT00000114217	ENSRNOP00000090508	Olr785		D4A2I1	
ENSRNOG00000021478	ENSRNOT00000094990	ENSRNOP00000087430	Tpd52l1			
ENSRNOG00000052444	ENSRNOT00000084021	ENSRNOP00000069645	Samd9		A0A0G2JVW6	
ENSRNOG00000019207	ENSRNOT00000026100	ENSRNOP00000026100	Shank1	Q9WV48		NP_113939
ENSRNOG00000070396	ENSRNOT00000114108	ENSRNOP00000088964	Olr785		D4A2I1	NP_001000603
ENSRNOG00000027808	ENSRNOT00000108235	ENSRNOP00000091364	Lilra5			NP_001070261
ENSRNOG00000024213	ENSRNOT00000037115	ENSRNOP00000035176	Golim4	Q5BJK8		
ENSRNOG00000021013	ENSRNOT00000119247	ENSRNOP00000078489	Stx3			
ENSRNOG00000020420	ENSRNOT00000065791	ENSRNOP00000058886	Pklr		A0A0H2UI07	
ENSRNOG00000027808	ENSRNOT00000105748	ENSRNOP00000087394	Lilra5			
ENSRNOG00000052444	ENSRNOT00000098181	ENSRNOP00000078192	Samd9			
ENSRNOG00000069419	ENSRNOT00000046737	ENSRNOP00000048616			D3ZG23	
ENSRNOG00000027808	ENSRNOT00000038802	ENSRNOP00000035173	Lilra5		D4A6Y0	
ENSRNOG00000018677	ENSRNOT00000025303	ENSRNOP00000025303	Akt2		Q3HSE5	NP_058789
ENSRNOG00000049772	ENSRNOT00000102935	ENSRNOP00000095884	Gemin7			
ENSRNOG00000027808	ENSRNOT00000114340	ENSRNOP00000079896	Lilra5			
ENSRNOG00000052444	ENSRNOT00000119570	ENSRNOP00000095565	Samd9			
ENSRNOG00000053859	ENSRNOT00000078998	ENSRNOP00000074790	Ranbp6		D4A634	NP_001101054
ENSRNOG00000019207	ENSRNOT00000044257	ENSRNOP00000039860	Shank1	Q9WV48		
ENSRNOG00000069337	ENSRNOT00000110291	ENSRNOP00000095696				
ENSRNOG00000049772	ENSRNOT00000100949	ENSRNOP00000092860	Gemin7			
ENSRNOG00000011653	ENSRNOT00000092689	ENSRNOP00000088489	Washc2c			
ENSRNOG00000021478	ENSRNOT00000114799	ENSRNOP00000093458	Tpd52l1			
ENSRNOG00000024213	ENSRNOT00000089229	ENSRNOP00000073317	Golim4		A0A0G2K571	
ENSRNOG00000030275	ENSRNOT00000048411	ENSRNOP00000044500	Olr84		D3ZVA3	NP_001000137
ENSRNOG00000063685	ENSRNOT00000115312	ENSRNOP00000090896	Olr674			NP_001000352
ENSRNOG00000018677	ENSRNOT00000105853	ENSRNOP00000078809	Akt2			
ENSRNOG00000049772	ENSRNOT00000074418	ENSRNOP00000064627	Gemin7		M0R5G2	NP_001102640
ENSRNOG00000013520	ENSRNOT00000084782	ENSRNOP00000072361	Mat2a		Q6P688	
ENSRNOG00000027542	ENSRNOT00000038122	ENSRNOP00000031960	D7Ertd443e		F6WET6	
ENSRNOG00000019207	ENSRNOT00000092327	ENSRNOP00000075838	Shank1	Q9WV48		
ENSRNOG00000016714	ENSRNOT00000038038	ENSRNOP00000030387	Nrap		D4A4K6	NP_001107215
ENSRNOG00000049772	ENSRNOT00000119328	ENSRNOP00000093079	Gemin7			
ENSRNOG00000025214	ENSRNOT00000032728	ENSRNOP00000095672	AC099360.1			NP_001333290
ENSRNOG00000025214	ENSRNOT00000032728	ENSRNOP00000095672	AC099360.1			NP_001333291
ENSRNOG00000013520	ENSRNOT00000101797	ENSRNOP00000085794	Mat2a			
ENSRNOG00000021013	ENSRNOT00000094739	ENSRNOP00000092371	Stx3			
ENSRNOG00000018677	ENSRNOT00000100544	ENSRNOP00000076786	Akt2			
ENSRNOG00000020358	ENSRNOT00000027580	ENSRNOP00000027580	Ptov1	Q5U2W6		NP_001008305
ENSRNOG00000019207	ENSRNOT00000104599	ENSRNOP00000084101	Shank1			
ENSRNOG00000013520	ENSRNOT00000018170	ENSRNOP00000018170	Mat2a		F1LRB8	
ENSRNOG00000064903	ENSRNOT00000119884	ENSRNOP00000084424	Scgb1b24		D2XZ41	NP_001163871
ENSRNOG00000018915	ENSRNOT00000025580	ENSRNOP00000025580	Tagap		D3ZXG5	NP_001296378
ENSRNOG00000058869	ENSRNOT00000079650	ENSRNOP00000096203	AABR07006740.1			
ENSRNOG00000024213	ENSRNOT00000064588	ENSRNOP00000060365	Golim4		D3ZM57	NP_001178496
ENSRNOG00000011653	ENSRNOT00000107747	ENSRNOP00000079185	Washc2c			
ENSRNOG00000016714	ENSRNOT00000038017	ENSRNOP00000029499	Nrap		D3Z802	NP_001100913
ENSRNOG00000015785	ENSRNOT00000021131	ENSRNOP00000021131	Olr85		D4AA74	NP_001000138
ENSRNOG00000062610	ENSRNOT00000109853	ENSRNOP00000084942	Olr623			NP_001000651
ENSRNOG00000021442	ENSRNOT00000029444	ENSRNOP00000034339	Hddc2		D3ZKT8	NP_001101930
ENSRNOG00000053502	ENSRNOT00000089359	ENSRNOP00000070400	Arhgef17		A0A0G2JXT9	
ENSRNOG00000020307	ENSRNOT00000027504	ENSRNOP00000027504	RGD1309139		D3ZNI7	NP_001128050
ENSRNOG00000011653	ENSRNOT00000120180	ENSRNOP00000090531	Washc2c			
ENSRNOG00000049605	ENSRNOT00000074579	ENSRNOP00000064037	Zfp296		M0R3W4	
ENSRNOG00000022921	ENSRNOT00000080065	ENSRNOP00000074246	Dact2		A0A0G2K7K6	
ENSRNOG00000069815	ENSRNOT00000115458	ENSRNOP00000077558				
ENSRNOG00000017291	ENSRNOT00000023350	ENSRNOP00000023350	Sord	P27867		NP_058748
ENSRNOG00000054856	ENSRNOT00000089962	ENSRNOP00000072202	Olr327		D3ZSI9	NP_001000249
ENSRNOG00000053502	ENSRNOT00000102090	ENSRNOP00000080893	Arhgef17			
ENSRNOG00000020307	ENSRNOT00000101014	ENSRNOP00000096297	RGD1309139			
ENSRNOG00000022921	ENSRNOT00000035125	ENSRNOP00000030909	Dact2		D3ZSK6	NP_001100934
ENSRNOG00000017291	ENSRNOT00000117801	ENSRNOP00000084990	Sord			
ENSRNOG00000014278	ENSRNOT00000118154	ENSRNOP00000082047	Zfp710			NP_001128035
ENSRNOG00000009571	ENSRNOT00000012755	ENSRNOP00000012755	Wipf3	Q9Z0G8		NP_671744
ENSRNOG00000022921	ENSRNOT00000116341	ENSRNOP00000078658	Dact2			
ENSRNOG00000016714	ENSRNOT00000115960	ENSRNOP00000086892	Nrap			
ENSRNOG00000000009	ENSRNOT00000000010	ENSRNOP00000000010	Tmco5b		D3ZEL3	
ENSRNOG00000069696	ENSRNOT00000106581	ENSRNOP00000093764				
ENSRNOG00000024016	ENSRNOT00000092985	ENSRNOP00000075936	Cyp2c6v1		A0A1B0GWL1	
ENSRNOG00000069407	ENSRNOT00000042667	ENSRNOP00000066053	Olr652		M0R990	NP_001000638
ENSRNOG00000011653	ENSRNOT00000100585	ENSRNOP00000096602	Washc2c			NP_954677
ENSRNOG00000022921	ENSRNOT00000115787	ENSRNOP00000092293	Dact2			
ENSRNOG00000009571	ENSRNOT00000074054	ENSRNOP00000064597	Wipf3	Q9Z0G8		
ENSRNOG00000008663	ENSRNOT00000044143	ENSRNOP00000045189	Nat10		D4AEB4	NP_001101226
ENSRNOG00000021290	ENSRNOT00000039822	ENSRNOP00000031562	Olr87		D3ZGP3	NP_001000543
ENSRNOG00000014278	ENSRNOT00000064034	ENSRNOP00000061568	Zfp710		D4A0K8	
ENSRNOG00000015902	ENSRNOT00000051853	ENSRNOP00000042501	Cpxm2		D4A536	NP_001099776
ENSRNOG00000021912	ENSRNOT00000054852	ENSRNOP00000051734	Gpr152		F1M221	
ENSRNOG00000019942	ENSRNOT00000102551	ENSRNOP00000093850	Fbxo17			
ENSRNOG00000030818	ENSRNOT00000040672	ENSRNOP00000041099	RGD1561034		D3ZHR1	
ENSRNOG00000050321	ENSRNOT00000071770	ENSRNOP00000066308	Zzz3		M0R9X4	NP_001128021
ENSRNOG00000062307	ENSRNOT00000093436	ENSRNOP00000076240	AABR07002209.1		A0A1W2Q6G1	
ENSRNOG00000024016	ENSRNOT00000098119	ENSRNOP00000086063	Cyp2c6v1			
ENSRNOG00000013981	ENSRNOT00000018860	ENSRNOP00000018860	Ptpn5		A0A0G2QC31	NP_062126
ENSRNOG00000019942	ENSRNOT00000027006	ENSRNOP00000027006	Fbxo17	Q6AY27		NP_001013082
ENSRNOG00000062307	ENSRNOT00000111903	ENSRNOP00000093781	AABR07002209.1			
ENSRNOG00000019023	ENSRNOT00000088202	ENSRNOP00000075146	Tars1		A0A0G2K9V6	
ENSRNOG00000050321	ENSRNOT00000080993	ENSRNOP00000071216	Zzz3		M0R9X4	
ENSRNOG00000062307	ENSRNOT00000096391	ENSRNOP00000079677	AABR07002209.1			
ENSRNOG00000053939	ENSRNOT00000079146	ENSRNOP00000079992	AABR07010787.1			
ENSRNOG00000016714	ENSRNOT00000101073	ENSRNOP00000090989	Nrap			
ENSRNOG00000015928	ENSRNOT00000084866	ENSRNOP00000068770	Dhx35		A0A0G2JTM6	
ENSRNOG00000060826	ENSRNOT00000079028	ENSRNOP00000068865	Olr88		A0A0G2JTV9	NP_001000746
ENSRNOG00000068161	ENSRNOT00000051292	ENSRNOP00000044363	Olr625		D3ZTT6	NP_001000649
ENSRNOG00000070274	ENSRNOT00000117536	ENSRNOP00000084195	Olr16		D3ZG67	NP_001000694
ENSRNOG00000071163	ENSRNOT00000036375	ENSRNOP00000038743			F1M663	
ENSRNOG00000068810	ENSRNOT00000051381	ENSRNOP00000043906	Olr329		D3ZC12	NP_001000251
ENSRNOG00000068810	ENSRNOT00000051381	ENSRNOP00000043906	Olr329		D3ZSI2	NP_001000251
ENSRNOG00000043114	ENSRNOT00000065962	ENSRNOP00000060340	Tomm7		D3ZMR1	NP_001128646
ENSRNOG00000000091	ENSRNOT00000000102	ENSRNOP00000000102	Smad9		G3V603	NP_620227
ENSRNOG00000019023	ENSRNOT00000113724	ENSRNOP00000084087	Tars1			
ENSRNOG00000017930	ENSRNOT00000024111	ENSRNOP00000024111	Lpcat1	Q1HAQ0		NP_001094205
ENSRNOG00000006397	ENSRNOT00000008387	ENSRNOP00000008387	Chrm5	P08911		NP_059058
ENSRNOG00000024016	ENSRNOT00000092999	ENSRNOP00000075960	Cyp2c6v1		A0A1B0GWN4	
ENSRNOG00000043114	ENSRNOT00000098890	ENSRNOP00000077515	Tomm7			
ENSRNOG00000015928	ENSRNOT00000021435	ENSRNOP00000021435	Dhx35		D4AEG5	NP_001102071
ENSRNOG00000017930	ENSRNOT00000108874	ENSRNOP00000086508	Lpcat1			
ENSRNOG00000000091	ENSRNOT00000079544	ENSRNOP00000070480	Smad9		G3V603	
ENSRNOG00000019023	ENSRNOT00000118066	ENSRNOP00000096069	Tars1			
ENSRNOG00000013102	ENSRNOT00000094013	ENSRNOP00000086303	Npdc1			
ENSRNOG00000043114	ENSRNOT00000110323	ENSRNOP00000091303	Tomm7			
ENSRNOG00000019869	ENSRNOT00000057073	ENSRNOP00000053905	Lrfn1	P0C7J6		NP_001121166
ENSRNOG00000067758	ENSRNOT00000104668	ENSRNOP00000081321	Slc10a5		F1LR93	NP_001020451
ENSRNOG00000013208	ENSRNOT00000017631	ENSRNOP00000017631	Olr382		D3ZCF9	NP_001001278
ENSRNOG00000006803	ENSRNOT00000094508	ENSRNOP00000092816	Dnajc10			
ENSRNOG00000020624	ENSRNOT00000101166	ENSRNOP00000096562	Acadsb			
ENSRNOG00000063801	ENSRNOT00000101774	ENSRNOP00000093748				
ENSRNOG00000012730	ENSRNOT00000016959	ENSRNOP00000016959	Lrrk1		D3ZRJ7	NP_001178553
ENSRNOG00000006408	ENSRNOT00000008384	ENSRNOP00000008384	Olr693		D3ZQ39	NP_001000629
