Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
WBGene00000200	K07C5.1.1	K07C5.1.1	arx-2	P53489		NP_505657
WBGene00000201	Y79H2A.6a.1	Y79H2A.6a.1	arx-3		Q9U1R7	NP_499570
WBGene00000201	Y79H2A.6b.1	Y79H2A.6b.1	arx-3		A0A3P6PCS5	NP_001355516
WBGene00000202	Y6D11A.1.1	Y6D11A.1.1	exos-4.2		Q9N4P9	NP_001380008
WBGene00000203	Y37D8A.1.1	Y37D8A.1.1	arx-5	Q9XWV3		NP_499667
WBGene00000204	C35D10.16.1	C35D10.16.1	arx-6	P58798		NP_498020
WBGene00000205	M01B12.3.1	M01B12.3.1	arx-7		O61861	NP_001379803
WBGene00000206	F35G12.10.1	F35G12.10.1	asb-1	Q20053		NP_497938
WBGene00000207	F02E8.1.1	F02E8.1.1	asb-2	Q19126		NP_508770
WBGene00000207	F02E8.1.2	F02E8.1.2	asb-2	Q19126		NP_508770
WBGene00000208	Y53F4B.15.1	Y53F4B.15.1	trip-4		G5EDK1	NP_497100
WBGene00000209	K07A12.3.1	K07A12.3.1	asg-1	P90921		NP_492352
WBGene00000210	C53B7.4.1	C53B7.4.1	asg-2	Q18803		NP_509152
WBGene00000211	B0252.2.1	B0252.2.1	asm-1	Q10916		NP_495415
WBGene00000212	ZK455.4.1	ZK455.4.1	asm-2	Q23498		NP_509894
WBGene00000213	W03G1.7a.1	W03G1.7a.1	asm-3	Q9UAY4		NP_001040996
WBGene00000213	W03G1.7b.1	W03G1.7b.1	asm-3		G8JY85	NP_001040997
WBGene00000214	Y39B6A.20.1	Y39B6A.20.1	asp-1	G5EEI4		NP_741677
WBGene00000215	T18H9.2.1	T18H9.2.1	asp-2		Q86NE0	NP_872129
WBGene00000216	H22K11.1.1	H22K11.1.1	asp-3	P55956		NP_509142
WBGene00000217	R12H7.2.1	R12H7.2.1	asp-4	Q21966		NP_510191
WBGene00000218	F21F8.3.1	F21F8.3.1	asp-5		O01532	NP_505135
WBGene00000219	F21F8.7.1	F21F8.7.1	asp-6	O01530		NP_505133
WBGene00000220	K08F8.2.1	K08F8.2.1	atf-2	Q21361		NP_495861
WBGene00000221	T04C10.4.1	T04C10.4.1	atf-4		Q22156	NP_510456
WBGene00000221	T04C10.4.2	T04C10.4.2	atf-4		Q22156	NP_510456
WBGene00000222	F45E6.2.1	F45E6.2.1	atf-6		Q20435	NP_510094
WBGene00000223	C07G2.2a.1	C07G2.2a.1	atf-7	Q86MD3		NP_497914
WBGene00000223	C07G2.2b.1	C07G2.2b.1	atf-7	Q86MD3		NP_497913
WBGene00000223	C07G2.2b.2	C07G2.2b.2	atf-7	Q86MD3		NP_497913
WBGene00000223	C07G2.2c.1	C07G2.2c.1	atf-7	Q86MD3		NP_001370161
WBGene00000223	C07G2.2d.1	C07G2.2d.1	atf-7	Q86MD3		NP_001379489
WBGene00000223	C07G2.2d.2	C07G2.2d.2	atf-7	Q86MD3		NP_001379489
WBGene00000223	C07G2.2d.3	C07G2.2d.3	atf-7	Q86MD3		NP_001379489
WBGene00000223	C07G2.2d.4	C07G2.2d.4	atf-7	Q86MD3		NP_001379489
WBGene00000224	F26D10.9a.1	F26D10.9a.1	atgp-1		Q9XVU3	NP_503064
WBGene00000224	F26D10.9b.1	F26D10.9b.1	atgp-1		A5Z2U2	NP_001367158
WBGene00000225	C38C6.2a.1	C38C6.2a.1	atgp-2		O45298	NP_001254435
WBGene00000225	C38C6.2b.1	C38C6.2b.1	atgp-2		G1K108	NP_001254436
WBGene00000225	C38C6.2c.1	C38C6.2c.1	atgp-2		G1K110	NP_001254437
WBGene00000226	T06E4.3a.1	T06E4.3a.1	atl-1	Q22258		NP_505487
WBGene00000226	T06E4.3a.2	T06E4.3a.2	atl-1	Q22258		NP_505487
WBGene00000226	T06E4.3c.1	T06E4.3c.1	atl-1		E5QCG9	NP_001256128
WBGene00000227	Y48G1BL.2a.1	Y48G1BL.2a.1	atm-1	Q9N3Q4		NP_001293214
WBGene00000227	Y48G1BL.2b.1	Y48G1BL.2b.1	atm-1	Q9N3Q4		NP_001293215
WBGene00000228	W04D2.1a.1	W04D2.1a.1	atn-1		Q23158	NP_506127
WBGene00000228	W04D2.1b.1	W04D2.1b.1	atn-1		Q9XVU8	NP_506128
WBGene00000228	W04D2.1c.1	W04D2.1c.1	atn-1		H2L2C9	NP_001256423
WBGene00000228	W04D2.1d.1	W04D2.1d.1	atn-1		H2L2C8	NP_001256424
WBGene00000229	C34E10.6.1	C34E10.6.1	atp-2	P46561		NP_498111
WBGene00000229	C34E10.6.2	C34E10.6.2	atp-2	P46561		NP_498111
WBGene00000230	F27C1.7a.1	F27C1.7a.1	atp-3		P91283	NP_001370527
WBGene00000230	F27C1.7a.2	F27C1.7a.2	atp-3		P91283	NP_001370527
WBGene00000230	F27C1.7a.3	F27C1.7a.3	atp-3		P91283	NP_001370527
WBGene00000230	F27C1.7a.4	F27C1.7a.4	atp-3		P91283	NP_001370527
WBGene00000230	F27C1.7b.1	F27C1.7b.1	atp-3		Q7JNG1	NP_001021421
WBGene00000231	D2045.1a.1	D2045.1a.1	atx-2	G5ED29		NP_001366696
WBGene00000231	D2045.1b.1	D2045.1b.1	atx-2	G5ED29		NP_001367113
WBGene00000231	D2045.1c.1	D2045.1c.1	atx-2	G5ED29		NP_001367186
WBGene00000231	D2045.1d.1	D2045.1d.1	atx-2		D4PH96	NP_001367241
WBGene00000232	B0207.12a.1	B0207.12a.1	avr-14		Q95Q96	NP_001379546
WBGene00000232	B0207.12a.2	B0207.12a.2	avr-14		Q95Q96	NP_001379546
WBGene00000232	B0207.12a.3	B0207.12a.3	avr-14		Q95Q96	NP_001379546
WBGene00000232	B0207.12b.1	B0207.12b.1	avr-14		Q95Q97	NP_001020963
WBGene00000232	B0207.12c.1	B0207.12c.1	avr-14		Q8IFY7	NP_001370303
WBGene00000233	R11G10.1a.1	R11G10.1a.1	avr-15		G5ECH3	NP_001024076
WBGene00000233	R11G10.1b.1	R11G10.1b.1	avr-15		Q95PJ6	NP_001024077
WBGene00000233	R11G10.1c.1	R11G10.1c.1	avr-15		D7SFP2	NP_001256513
WBGene00000235	B0464.7.1	B0464.7.1	baf-1	Q03565		NP_001379048
WBGene00000236	F57B10.11.1	F57B10.11.1	bag-1	O44739		NP_491893
WBGene00000237	Y71F9AR.1.1	Y71F9AR.1.1	bam-2	G5ECL4		NP_001021809
WBGene00000238	C54D1.6.1	C54D1.6.1	bar-1	Q18825		NP_509206
WBGene00000239	C05D2.4a.1	C05D2.4a.1	bas-1		H2KYG4	NP_001021150
WBGene00000239	C05D2.4b.1	C05D2.4b.1	bas-1		O45137	NP_001021151
WBGene00000240	K08F8.4a.1	K08F8.4a.1	pah-1	P90925		NP_001254185
WBGene00000240	K08F8.4b.1	K08F8.4b.1	pah-1	P90925		NP_001254184
WBGene00000241	Y105E8A.5.1	Y105E8A.5.1	bbs-1	Q9NEZ7		NP_740933
WBGene00000242	F20D12.3.1	F20D12.3.1	bbs-2	Q19640		NP_501325
WBGene00000244	T25F10.5.1	T25F10.5.1	bbs-8	Q23049		NP_504711
WBGene00000245	T13C5.5.1	T13C5.5.1	bca-1	Q22460		NP_741809
WBGene00000246	M7.3.1	M7.3.1	bcc-1		Q21593	NP_502067
WBGene00000247	T19E7.3a.1	T19E7.3a.1	bec-1	Q22592		NP_500844
WBGene00000247	T19E7.3b.1	T19E7.3b.1	bec-1	Q22592		NP_001368359
WBGene00000248	C54C6.2.1	C54C6.2.1	ben-1		Q18817	NP_497728
WBGene00000249	T27F2.3.1	T27F2.3.1	bir-1	G5EFA2		NP_505949
WBGene00000249	T27F2.3.2	T27F2.3.2	bir-1	G5EFA2		NP_505949
WBGene00000250	C50B8.2.1	C50B8.2.1	bir-2	G5ECJ5		NP_506362
WBGene00000251	C09G5.6.1	C09G5.6.1	bli-1	Q09457		NP_496311
WBGene00000252	F59E12.12.1	F59E12.12.1	bli-2		O01904	NP_495104
WBGene00000253	F56C11.1.1	F56C11.1.1	bli-3	O61213		NP_490686
WBGene00000253	F56C11.1.2	F56C11.1.2	bli-3	O61213		NP_490686
WBGene00000254	K04F10.4a.1	K04F10.4a.1	bli-4	P51559		NP_001021540
WBGene00000254	K04F10.4b.1	K04F10.4b.1	bli-4	P51559		NP_001367785
WBGene00000254	K04F10.4c.1	K04F10.4c.1	bli-4	P51559		NP_001367786
WBGene00000254	K04F10.4d.1	K04F10.4d.1	bli-4	P51559		NP_001021543
WBGene00000254	K04F10.4d.2	K04F10.4d.2	bli-4	P51559		NP_001021543
WBGene00000254	K04F10.4e.1	K04F10.4e.1	bli-4	P51559		NP_001367787
WBGene00000254	K04F10.4f.1	K04F10.4f.1	bli-4	P51559		NP_001360008
WBGene00000254	K04F10.4g.1	K04F10.4g.1	bli-4	P51559		NP_001303778
WBGene00000254	K04F10.4h.1	K04F10.4h.1	bli-4	P51559		NP_001303779
WBGene00000254	K04F10.4i.1	K04F10.4i.1	bli-4	P51559		NP_001368583
WBGene00000254	K04F10.4j.1	K04F10.4j.1	bli-4	P51559		NP_001303781
WBGene00000255	F45G2.5.1	F45G2.5.1	bli-5	O62247		NP_499772
WBGene00000256	Y73B6BL.34.1	Y73B6BL.34.1	bli-6		Q8MXR1	NP_741423
WBGene00000257	F23B12.8a.1	F23B12.8a.1	bmk-1		G5EGL7	NP_001256586
WBGene00000257	F23B12.8b.1	F23B12.8b.1	bmk-1		G5ECF4	NP_001379525
WBGene00000259	F13H8.10a.1	F13H8.10a.1	bpl-1		Q9BI98	NP_495257
WBGene00000259	F13H8.10b.1	F13H8.10b.1	bpl-1		G5ECZ9	NP_871920
WBGene00000259	F13H8.10c.1	F13H8.10c.1	bpl-1		G5EFB4	NP_001379739
WBGene00000259	F13H8.10c.2	F13H8.10c.2	bpl-1		G5EFB4	NP_001379739
WBGene00000259	F13H8.10c.3	F13H8.10c.3	bpl-1		G5EFB4	NP_001379739
WBGene00000259	F13H8.10c.4	F13H8.10c.4	bpl-1		G5EFB4	NP_001379739
WBGene00000259	F13H8.10c.5	F13H8.10c.5	bpl-1		G5EFB4	NP_001379739
WBGene00000259	F13H8.10c.6	F13H8.10c.6	bpl-1		G5EFB4	NP_001379739
WBGene00000262	F54B11.6.1	F54B11.6.1	bra-1		Q20741	NP_510277
WBGene00000263	F23H11.5.1	F23H11.5.1	F23H11.5		O01917	NP_001370676
WBGene00000264	C36A4.8a.1	C36A4.8a.1	brc-1	B6VQ60		NP_001367205
WBGene00000264	C36A4.8b.1	C36A4.8b.1	brc-1	B6VQ60		NP_001254882
WBGene00000264	C36A4.8c.1	C36A4.8c.1	brc-1		A0A679L8N4	NP_001366800
WBGene00000265	K04C2.4.1	K04C2.4.1	brd-1	Q21209		NP_498498
WBGene00000266	C53B4.7a.1	C53B4.7a.1	bre-1	Q18801		NP_501563
WBGene00000266	C53B4.7b.1	C53B4.7b.1	bre-1	Q18801		NP_501564
WBGene00000266	C53B4.7c.1	C53B4.7c.1	bre-1	Q18801		NP_001076668
WBGene00000266	C53B4.7d.1	C53B4.7d.1	bre-1	Q18801		NP_001076669
WBGene00000266	C53B4.7e.1	C53B4.7e.1	bre-1	Q18801		NP_001076670
WBGene00000267	Y39E4B.9a.1	Y39E4B.9a.1	bre-2	Q6QMT2		NP_499715
WBGene00000267	Y39E4B.9a.2	Y39E4B.9a.2	bre-2	Q6QMT2		NP_499715
WBGene00000267	Y39E4B.9b.1	Y39E4B.9b.1	bre-2	Q6QMT2		NP_001367175
WBGene00000267	Y39E4B.9c.1	Y39E4B.9c.1	bre-2		C3JXF0	NP_001255189
WBGene00000267	Y39E4B.9d.1	Y39E4B.9d.1	bre-2		D0Z5N7	NP_001255188
WBGene00000268	B0464.4a.1	B0464.4a.1	bre-3	Q03562		NP_499087
WBGene00000268	B0464.4a.2	B0464.4a.2	bre-3	Q03562		NP_499087
WBGene00000268	B0464.4a.3	B0464.4a.3	bre-3	Q03562		NP_499087
WBGene00000269	Y73E7A.7a.1	Y73E7A.7a.1	bre-4	Q9GUM2		NP_490872
WBGene00000269	Y73E7A.7a.2	Y73E7A.7a.2	bre-4	Q9GUM2		NP_490872
WBGene00000269	Y73E7A.7b.1	Y73E7A.7b.1	bre-4	Q9GUM2		NP_001370927
WBGene00000270	T12G3.8a.1	T12G3.8a.1	bre-5	Q95US5		NP_001255612
WBGene00000270	T12G3.8b.1	T12G3.8b.1	bre-5		F5GUA1	NP_001255613
WBGene00000271	F45E12.2a.1	F45E12.2a.1	brf-1		A0A131MCT5	NP_001309557
WBGene00000271	F45E12.2b.1	F45E12.2b.1	brf-1		A0A131MBG0	NP_001309558
WBGene00000272	F56A3.5.1	F56A3.5.1	bro-1	Q95ZL9		NP_491542
WBGene00000273	Y79H2A.1a.1	Y79H2A.1a.1	brp-1		Q9U1S2	NP_001022951
WBGene00000273	Y79H2A.1c.1	Y79H2A.1c.1	brp-1		I2HAF5	NP_001255152
WBGene00000274	F15D4.1.1	F15D4.1.1	btf-1		G5EF07	NP_496802
WBGene00000275	R06C7.8.1	R06C7.8.1	bub-1	Q21776		NP_492051
WBGene00000276	F57B9.5.1	F57B9.5.1	byn-1	Q20932		NP_498510
WBGene00000277	C23H4.1.1	C23H4.1.1	cab-1	Q93249		NP_510036
WBGene00000277	C23H4.1.2	C23H4.1.2	cab-1	Q93249		NP_510036
WBGene00000279	F54D8.4a.1	F54D8.4a.1	cah-1	Q20781		NP_001309492
WBGene00000279	F54D8.4b.1	F54D8.4b.1	cah-1		A0A131MB23	NP_001309597
WBGene00000280	D1022.8.1	D1022.8.1	cah-2	Q18932		NP_495567
WBGene00000281	K05G3.3.1	K05G3.3.1	cah-3	Q27504		NP_001370788
WBGene00000282	R01E6.3a.1	R01E6.3a.1	cah-4		Q21614	NP_510265
WBGene00000282	R01E6.3b.1	R01E6.3b.1	cah-4		Q8WQD8	NP_510264
WBGene00000283	R173.1.1	R173.1.1	cah-5	Q10462		NP_509186
WBGene00000284	T28F2.3.1	T28F2.3.1	cah-6		O02637	NP_491189
WBGene00000284	T28F2.3.2	T28F2.3.2	cah-6		O02637	NP_491189
WBGene00000285	C13C12.1a.1	C13C12.1a.1	cal-1	P04630		NP_001256429
WBGene00000285	C13C12.1b.1	C13C12.1b.1	cal-1		H9G2Z0	NP_001256428
WBGene00000286	C18E9.1.1	C18E9.1.1	cal-2		G5EEG0	NP_495906
WBGene00000287	M02B7.6a.1	M02B7.6a.1	cal-3		Q94288	NP_500421
WBGene00000287	M02B7.6b.1	M02B7.6b.1	cal-3		U4PQW9	NP_001294291
WBGene00000288	T07G12.1a.1	T07G12.1a.1	cal-4		G5EDZ8	NP_001379504
WBGene00000288	T07G12.1b.1	T07G12.1b.1	cal-4		G5EF93	NP_001379505
WBGene00000288	T07G12.1b.2	T07G12.1b.2	cal-4		G5EF93	NP_001379505
WBGene00000288	T07G12.1c.1	T07G12.1c.1	cal-4		O18058	NP_001255491
WBGene00000289	C01G6.8a.1	C01G6.8a.1	cam-1	G5EGK5		NP_001021907
WBGene00000289	C01G6.8b.1	C01G6.8b.1	cam-1	G5EGK5		NP_001021908
WBGene00000289	C01G6.8c.1	C01G6.8c.1	cam-1	G5EGK5		NP_001379452
WBGene00000289	C01G6.8c.2	C01G6.8c.2	cam-1	G5EGK5		NP_001379452
WBGene00000292	D2024.6.1	D2024.6.1	cap-1	P34685		NP_501145
WBGene00000293	M106.5.1	M106.5.1	cap-2	P34686		NP_496336
WBGene00000294	F41G4.2a.1	F41G4.2a.1	cas-1		Q95YA9	NP_001360035
WBGene00000294	F41G4.2b.1	F41G4.2b.1	cas-1		H2L023	NP_510713
WBGene00000295	W01C8.6.1	W01C8.6.1	cat-1		Q9GNP0	NP_001024936
WBGene00000295	W01C8.6.2	W01C8.6.2	cat-1		Q9GNP0	NP_001024936
WBGene00000296	B0432.5a.1	B0432.5a.1	cat-2		S6FN11	NP_001293483
WBGene00000296	B0432.5b.1	B0432.5b.1	cat-2		S6FWP9	NP_001370901
WBGene00000296	B0432.5c.1	B0432.5c.1	cat-2	P90986		NP_001254009
WBGene00000298	F32G8.6.1	F32G8.6.1	cat-4	Q19980		NP_505710
WBGene00000301	T13F2.8a.1	T13F2.8a.1	cav-1	Q94051		NP_001255421
WBGene00000301	T13F2.8b.1	T13F2.8b.1	cav-1		H2L2G6	NP_001255422
WBGene00000302	C56A3.7a.1	C56A3.7a.1	cav-2	Q18879		NP_001256523
WBGene00000302	C56A3.7b.1	C56A3.7b.1	cav-2	Q18879		NP_001256525
WBGene00000302	C56A3.7c.1	C56A3.7c.1	cav-2	Q18879		NP_001256526
WBGene00000302	C56A3.7d.1	C56A3.7d.1	cav-2	Q18879		NP_001256524
WBGene00000366	R10E11.1a.1	R10E11.1a.1	cbp-1	P34545		NP_499161
WBGene00000366	R10E11.1a.2	R10E11.1a.2	cbp-1	P34545		NP_499161
WBGene00000366	R10E11.1b.1	R10E11.1b.1	cbp-1	P34545		NP_499160
WBGene00000366	R10E11.1c.1	R10E11.1c.1	cbp-1	P34545		NP_001122711
WBGene00000367	C54D2.5a.1	C54D2.5a.1	cca-1		G5EBS2	NP_001379830
WBGene00000367	C54D2.5a.2	C54D2.5a.2	cca-1		G5EBS2	NP_001379830
WBGene00000367	C54D2.5a.3	C54D2.5a.3	cca-1		G5EBS2	NP_001379830
WBGene00000367	C54D2.5c.1	C54D2.5c.1	cca-1		Q7Z002	NP_001367690
WBGene00000367	C54D2.5d.1	C54D2.5d.1	cca-1		Q7Z003	NP_001367691
WBGene00000367	C54D2.5e.1	C54D2.5e.1	cca-1		Q7YZR6	NP_001367692
WBGene00000367	C54D2.5g.1	C54D2.5g.1	cca-1		A0A0K3ASP4	NP_001368577
WBGene00000368	T28F2.5.1	T28F2.5.1	ccb-1		O01661	NP_491193
WBGene00000369	Y56A3A.20.1	Y56A3A.20.1	ccf-1	Q17345		NP_499553
WBGene00000370	Y73F8A.6.1	Y73F8A.6.1	ccg-1		Q9NA39	NP_502842
WBGene00000371	F26E4.9.1	F26E4.9.1	cox-5B		P90849	NP_492601
WBGene00000371	F26E4.9.2	F26E4.9.2	cox-5B		P90849	NP_492601
WBGene00000372	T10B9.10.1	T10B9.10.1	cyp-13A7	Q27519		NP_496114
WBGene00000373	F08F3.7.1	F08F3.7.1	cyp-14A5		Q27531	NP_504435
WBGene00000375	ZK177.5.1	ZK177.5.1	cyp-44A1	Q09660		NP_495052
WBGene00000376	ZC518.3a.1	ZC518.3a.1	ccr-4		G5EE09	NP_502355
WBGene00000376	ZC518.3b.1	ZC518.3b.1	ccr-4		Q9U1P4	NP_001023607
WBGene00000376	ZC518.3c.1	ZC518.3c.1	ccr-4		Q8I4B4	NP_001379313
WBGene00000376	ZC518.3c.2	ZC518.3c.2	ccr-4		Q8I4B4	NP_001379313
WBGene00000376	ZC518.3d.1	ZC518.3d.1	ccr-4		B3GWC3	NP_001129877
WBGene00000376	ZC518.3e.1	ZC518.3e.1	ccr-4		A0A061AD13	NP_001293990
WBGene00000377	T05C12.7.1	T05C12.7.1	cct-1	P41988		NP_495722
WBGene00000378	T21B10.7.1	T21B10.7.1	cct-2	P47207		NP_741031
WBGene00000379	K01C8.10.1	K01C8.10.1	cct-4	P47208		NP_495750
WBGene00000379	K01C8.10.2	K01C8.10.2	cct-4	P47208		NP_495750
WBGene00000380	C07G2.3.1	C07G2.3.1	cct-5	P47209		NP_741117
WBGene00000381	F01F1.8a.1	F01F1.8a.1	cct-6	P46550		NP_741153
WBGene00000381	F01F1.8a.2	F01F1.8a.2	cct-6	P46550		NP_741153
WBGene00000381	F01F1.8b.1	F01F1.8b.1	cct-6		G8JY43	NP_741154
WBGene00000382	C43E11.10.1	C43E11.10.1	cdc-6		P91155	NP_491343
WBGene00000383	C17G10.4a.1	C17G10.4a.1	cdc-14	P81299		NP_001370451
WBGene00000383	C17G10.4c.1	C17G10.4c.1	cdc-14	P81299		NP_001367521
WBGene00000383	C17G10.4d.1	C17G10.4d.1	cdc-14	P81299		NP_001379687
WBGene00000383	C17G10.4e.1	C17G10.4e.1	cdc-14	P81299		NP_001021969
WBGene00000383	C17G10.4g.1	C17G10.4g.1	cdc-14	P81299		NP_001368512
WBGene00000383	C17G10.4h.1	C17G10.4h.1	cdc-14	P81299		NP_001300510
WBGene00000386	K06A5.7.1	K06A5.7.1	cdc-25.1	O44552		NP_491862
WBGene00000387	F16B4.8a.1	F16B4.8a.1	cdc-25.2	O44628		NP_503446
WBGene00000387	F16B4.8b.1	F16B4.8b.1	cdc-25.2		A0A0K3AXQ4	NP_001300079
WBGene00000387	F16B4.8c.1	F16B4.8c.1	cdc-25.2		A0A0K3ASE2	NP_001300080
WBGene00000388	ZK637.11.1	ZK637.11.1	cdc-25.3	P30634		NP_498972
WBGene00000389	R05H5.2.1	R05H5.2.1	cdc-25.4		Q21762	NP_496197
WBGene00000390	R07G3.1.1	R07G3.1.1	cdc-42	Q05062		NP_495598
WBGene00000391	C47D2.2.1	C47D2.2.1	cdd-1		Q22922	NP_509384
WBGene00000392	F49E8.4.1	F49E8.4.1	cdd-2		Q20628	NP_001370695
WBGene00000393	C15B12.7a.1	C15B12.7a.1	cdf-1	Q95QW4		NP_509095
WBGene00000393	C15B12.7a.2	C15B12.7a.2	cdf-1	Q95QW4		NP_509095
WBGene00000393	C15B12.7b.1	C15B12.7b.1	cdf-1	Q95QW4		NP_509096
WBGene00000393	C15B12.7b.2	C15B12.7b.2	cdf-1	Q95QW4		NP_509096
WBGene00000393	C15B12.7c.1	C15B12.7c.1	cdf-1		A0A0K3ASM2	NP_001300317
WBGene00000395	ZK112.7.1	ZK112.7.1	cdh-3	P34616		NP_498687
WBGene00000396	F25F2.2.1	F25F2.2.1	cdh-4	Q19319		NP_001317871
WBGene00000397	F08B4.2a.1	F08B4.2a.1	cdh-5		Q19194	NP_001343640
WBGene00000397	F08B4.2b.1	F08B4.2b.1	cdh-5		H2KZC7	NP_501487
WBGene00000397	F08B4.2c.1	F08B4.2c.1	cdh-5		X5M5L3	NP_001343703
WBGene00000397	F08B4.2d.1	F08B4.2d.1	cdh-5		X5M8R9	NP_001294026
WBGene00000399	R05H10.6.1	R05H10.6.1	cdh-7		O62328	NP_497075
WBGene00000401	F59C12.1a.1	F59C12.1a.1	cdh-9		Q21035	NP_510685
WBGene00000401	F59C12.1b.1	F59C12.1b.1	cdh-9		A0A7R9SUP0	NP_001379384
WBGene00000402	C45G7.5.1	C45G7.5.1	cdh-10		Q5F4U0	NP_500204
WBGene00000403	B0034.3a.1	B0034.3a.1	casy-1		G5ED46	NP_001021110
WBGene00000403	B0034.3b.1	B0034.3b.1	casy-1		H2KY57	NP_495189
WBGene00000403	B0034.3c.1	B0034.3c.1	casy-1		Q2L6X9	NP_001040722
WBGene00000405	T05G5.3.1	T05G5.3.1	cdk-1	P34556		NP_001022747
WBGene00000406	F18H3.5.1	F18H3.5.1	cdk-4	Q9XTR1		NP_510256
WBGene00000407	T27E9.3.1	T27E9.3.1	cdk-5	G5ECH7		NP_499783
WBGene00000408	Y39G10AL.3.1	Y39G10AL.3.1	cdk-7	G5EFV5		NP_001370652
WBGene00000408	Y39G10AL.3.2	Y39G10AL.3.2	cdk-7	G5EFV5		NP_001370652
WBGene00000408	Y39G10AL.3.3	Y39G10AL.3.3	cdk-7	G5EFV5		NP_001370652
WBGene00000409	F39H11.3.1	F39H11.3.1	cdk-8	P90866		NP_492357
WBGene00000410	H25P06.2a.1	H25P06.2a.1	cdk-9	Q9TVL3		NP_492907
WBGene00000410	H25P06.2b.1	H25P06.2b.1	cdk-9	Q9TVL3		NP_492906
WBGene00000411	R06F6.1.1	R06F6.1.1	cdl-1	Q09599		NP_496320
WBGene00000412	F35E8.11.1	F35E8.11.1	cdr-1		G5EE89	NP_506986
WBGene00000413	Y54E10A.15.1	Y54E10A.15.1	cdt-1		Q86S68	NP_001040707
WBGene00000414	ZK1236.2.1	ZK1236.2.1	cec-1	P34618		NP_498862
WBGene00000415	Y47H9C.4a.1	Y47H9C.4a.1	ced-1	Q9XWD6		NP_740922
WBGene00000415	Y47H9C.4b.1	Y47H9C.4b.1	ced-1	Q9XWD6		NP_001021772
WBGene00000415	Y47H9C.4c.1	Y47H9C.4c.1	ced-1	Q9XWD6		NP_001370132
WBGene00000415	Y47H9C.4d.1	Y47H9C.4d.1	ced-1	Q9XWD6		NP_001076621
WBGene00000416	Y41D4B.13a.1	Y41D4B.13a.1	ced-2	Q9NHC3		NP_500105
WBGene00000416	Y41D4B.13b.1	Y41D4B.13b.1	ced-2		U4PMJ0	NP_001368287
WBGene00000416	Y41D4B.13c.1	Y41D4B.13c.1	ced-2		U4PRV3	NP_001368288
WBGene00000417	C48D1.2a.1	C48D1.2a.1	ced-3	P42573		NP_001255708
WBGene00000417	C48D1.2b.1	C48D1.2b.1	ced-3		D3YT61	NP_001255709
WBGene00000418	C35D10.9a.1	C35D10.9a.1	ced-4	P30429		NP_001021202
WBGene00000418	C35D10.9b.1	C35D10.9b.1	ced-4	P30429		NP_001021203
WBGene00000419	C02F4.1.1	C02F4.1.1	ced-5		G5EEN3	NP_501938
WBGene00000420	F56D2.7.1	F56D2.7.1	ced-6	O76337		NP_498203
WBGene00000421	C48B4.4a.1	C48B4.4a.1	ced-7	P34358		NP_499115
WBGene00000421	C48B4.4a.2	C48B4.4a.2	ced-7	P34358		NP_499115
WBGene00000421	C48B4.4b.1	C48B4.4b.1	ced-7	P34358		NP_001021225
WBGene00000421	C48B4.4c.1	C48B4.4c.1	ced-7	P34358		NP_001366984
WBGene00000421	C48B4.4d.1	C48B4.4d.1	ced-7		C0P274	NP_001255012
WBGene00000422	F08F1.5.1	F08F1.5.1	ced-8	O17386		NP_509427
WBGene00000423	T07C4.8.1	T07C4.8.1	ced-9	P41958		NP_499284
WBGene00000424	C09G12.8a.1	C09G12.8a.1	ced-10	Q03206		NP_500362
WBGene00000424	C09G12.8b.1	C09G12.8b.1	ced-10	Q03206		NP_500363
WBGene00000425	ZK512.3.1	ZK512.3.1	ced-11	P34641		NP_499021
WBGene00000426	Y106G6E.5a.1	Y106G6E.5a.1	ced-12	Q8STE5		NP_492693
WBGene00000426	Y106G6E.5b.1	Y106G6E.5b.1	ced-12		V5Z1T2	NP_001293276
WBGene00000427	R09F10.9.1	R09F10.9.1	ced-13		Q9TY06	NP_509402
WBGene00000428	F16H11.4.1	F16H11.4.1	ceh-1	P53547		NP_508796
WBGene00000429	C27A12.5.1	C27A12.5.1	ceh-2	G5ECT8		NP_491746
WBGene00000430	C16C2.1.1	C16C2.1.1	ceh-5	P20269		NP_492586
WBGene00000431	K02B12.1.1	K02B12.1.1	ceh-6	P20268		NP_492304
WBGene00000432	C34C6.8.1	C34C6.8.1	ceh-7	P20270		NP_495848
WBGene00000433	ZK265.4a.1	ZK265.4a.1	ceh-8	Q94398		NP_492246
WBGene00000433	ZK265.4b.1	ZK265.4b.1	ceh-8		A0A0S4XRQ4	NP_001305205
WBGene00000433	ZK265.4c.1	ZK265.4c.1	ceh-8		A0A0S4XRV4	NP_001305206
WBGene00000434	Y65B4BR.9.1	Y65B4BR.9.1	ceh-9	P56407		NP_001021797
WBGene00000435	W03A3.1.1	W03A3.1.1	ceh-10	P41935		NP_498251
WBGene00000436	F33D11.4a.1	F33D11.4a.1	ceh-12	P17487		NP_491693
WBGene00000436	F33D11.4b.1	F33D11.4b.1	ceh-12		A0A131MAP5	NP_001309522
WBGene00000437	R13A5.5.1	R13A5.5.1	ceh-13	P17488		NP_498655
WBGene00000438	F46C8.5.1	F46C8.5.1	ceh-14	P20271		NP_509273
