Gene stable ID	RefSeq peptide ID
YDL030W	NP_010254.1
YGL209W	NP_011306.1
Q0092	
YOR056C	NP_014699.1
YJR090C	NP_012623.1
YKL019W	NP_012906.3
YML043C	NP_013669.1
YOL075C	NP_014567.2
YBR006W	NP_009560.1
YNL283C	NP_014116.1
YML046W	NP_013667.1
YOR073W-A	
YKL184W	NP_012737.1
YOR246C	NP_014889.3
YLR412W	NP_013516.1
YML004C	NP_013710.1
YAL002W	NP_009399.2
YDR468C	NP_010756.3
YER019C-A	NP_010936.1
YLR447C	NP_013552.3
YIL142C-A	
YBL051C	NP_009502.1
YOR042W	NP_014685.1
YLR361C-A	NP_878134.3
YDL084W	NP_010199.1
YDL203C	NP_010078.1
YOR236W	NP_014879.1
YPL119C-A	NP_878181.1
YMR071C	NP_013787.1
YOR183W	NP_014826.1
YDL025W-A	
YBR196C	NP_009755.1
YPL194W	NP_015130.1
YJR035W	NP_012569.1
YGL163C	NP_011352.1
YPL157W	NP_015168.1
YKR029C	NP_012954.3
YDR285W	NP_010571.1
YAL021C	NP_009381.1
YDL229W	NP_010052.1
YDR329C	NP_010616.3
YJL174W	NP_012361.1
YHR217C	
YFL036W	NP_116617.1
YDR034C	NP_010317.3
YJL203W	NP_012332.1
YPL177C	NP_015148.1
YLR112W	
YNL147W	NP_014252.2
YOR176W	NP_014819.3
YLR435W	NP_013539.4
YIL164C	NP_012102.1
YLR084C	NP_013185.1
YHR036W	NP_011901.1
YKL176C	NP_012745.1
YMR229C	NP_013956.1
YOR238W	NP_014881.2
YOR367W	NP_015012.3
YOR297C	NP_014940.4
YDR009W	NP_010292.1
YPR165W	NP_015491.1
YJL014W	NP_012520.1
YGR296C-A	
YKL033W-A	NP_012891.4
YGL178W	NP_011337.1
YMR063W	NP_013779.1
YBL031W	NP_009522.1
YOR310C	NP_014955.1
YGL092W	NP_011423.1
YPL037C	NP_015288.1
YPR093C	NP_015418.2
YGR132C	NP_011648.3
YFR053C	NP_116711.3
YBR141W-A	
YJL027C	NP_012507.3
YFL048C	NP_116606.1
YDR488C	NP_010776.1
YNL286W	NP_014113.1
YPR066W	NP_015391.1
YGL208W	NP_011307.1
YDR103W	NP_010388.1
YMR301C	NP_014030.1
YMR276W	NP_014003.1
YNL337W	
YPL247C	NP_015077.1
YPL101W	NP_015224.1
YPL064C	NP_015261.1
YEL050C	NP_010864.3
YLR091W	NP_013192.1
YOR063W	NP_014706.1
YJR157W	
YJR149W	NP_012683.4
YNL322C	NP_014077.1
YGR059W	NP_011573.3
YKL090W	NP_012833.1
YER062C	NP_010984.3
YIL096C	NP_012170.1
YMR002W	NP_013715.1
YDR336W	NP_010623.3
YLR275W	NP_013377.1
YCL010C	NP_009917.1
YHR091C	NP_011959.1
YKR041W	NP_012967.1
YAL061W	NP_009340.1
YML081C-A	NP_013629.1
YDL101C	NP_010182.1
YDR162C	NP_010446.3
YBL006W-A	
YNL158W	NP_014241.1
YKL010C	NP_012915.3
YLR102C	NP_013203.1
YDR312W	NP_010598.3
YDL061C	NP_010222.1
YML019W	NP_013693.1
YCR001W	
YKL032C	NP_012893.3
YLR263W	NP_013365.1
YPL256C	NP_015067.1
YPL099C	NP_015226.1
YMR176W	NP_013901.1
YGR114C	
YDL040C	NP_010244.1
YHR052W	NP_011919.1
YGR128C	NP_011644.3
YDR145W	NP_010429.1
YBL100W-C	NP_878043.1
YLR379W	
YMR158W-B	
YIL160C	NP_012106.1
YML108W	NP_013599.1
YMR198W	NP_013925.1
YGL246C	NP_011268.1
YDR124W	NP_010409.3
YHR123W	NP_011991.1
YDL231C	NP_010050.1
YHR009C	NP_011873.1
YGL190C	NP_011325.1
YGR033C	NP_011547.3
YKR051W	NP_012977.3
YML094W	NP_013616.1
YMR006C	NP_013719.1
YGL112C	NP_011403.1
YDR190C	NP_010476.1
YOR189W	NP_014832.1
YIL134C-A	NP_878096.1
YAR023C	NP_009413.2
YBR236C	NP_009795.3
YOL129W	NP_014512.1
YOR280C	NP_014923.1
YOR037W	NP_014680.2
YDL064W	NP_010219.1
YML003W	NP_013711.1
YNL168C	NP_014231.1
YML057C-A	
YER006C-A	
YIL062C	NP_012202.1
YKR098C	NP_013024.1
YFL015W-A	
YLR459W	NP_013564.1
YML009C-A	
YGL001C	NP_011514.1
YJR154W	NP_012688.1
YFR057W	NP_116715.3
YLR316C	NP_013420.2
YBR276C	NP_009835.3
YDR463W	NP_010751.4
YOR090C	NP_014733.1
YAL034C	NP_009368.2
YGR168C	NP_011684.1
YGL093W	NP_011422.1
YJR075W	NP_012609.3
YLR277C	NP_013379.1
YPR023C	NP_015348.1
YGR120C	NP_011635.2
YDR491C	
YIL151C	NP_012115.1
YDR449C	NP_010737.1
YML093W	NP_013617.1
YMR116C	NP_013834.1
YMR196W	NP_013923.1
YHL018W	NP_011845.1
YPL093W	NP_015232.1
YGR027C	NP_011541.1
YJR052W	NP_012586.1
YML053C	NP_013659.1
YMR151W	
YLR229C	NP_013330.1
YER016W	NP_010932.1
YBR036C	NP_009592.1
YDL035C	NP_010249.1
YPL134C	NP_015191.1
YLR120W-A	
YBR045C	NP_009601.2
YML009C	NP_013705.1
YGL259W	NP_011255.1
YDR074W	NP_010359.1
YDR525W	
YMR070W	NP_013786.1
YOR313C	NP_014958.3
YKL175W	NP_012746.1
YPL153C	NP_015172.1
YMR219W	NP_013946.1
YIL059C	
YBR291C	NP_009850.1
YOL032W	NP_014610.1
YPL222W	NP_015102.1
YGR294W	NP_011810.1
YGR124W	NP_011640.1
YML037C	NP_013675.1
YGL103W	NP_011412.1
YIR030C	NP_012296.1
YGL062W	NP_011453.1
YDR257C	NP_010543.1
YHL012W	NP_011851.1
YAL026C-A	
YOR158W	NP_014801.1
YOR162C	NP_014805.3
YNL259C	NP_014140.1
YPR075C	NP_015400.1
YJL026C-A	
YGR049W	NP_011563.1
YBR137W	NP_009695.2
YHR211W	NP_012081.1
YHR155W	NP_012025.1
YDR402C	NP_010690.1
YBR079C	NP_009635.1
YDR450W	NP_013686.1
YDR450W	NP_010738.1
YKL120W	NP_012802.1
YDR376W	NP_010664.3
YJR126C	NP_012660.1
YBR017C	NP_009573.1
YNR022C	NP_014419.1
YNR077C	NP_001254791.1
YEL025C	NP_010889.1
YPL118W	NP_015207.1
YBL044W	NP_009509.1
YMR280C	NP_014007.1
YLR048W	NP_013149.1
YDR161W	NP_010445.1
YBL023C	NP_009530.1
YCL018W	NP_009911.2
YOL092W	NP_014549.1
YDR090C	NP_010375.1
YMR170C	NP_013893.1
YPL239W	NP_015085.1
YHR139C	NP_012007.1
YLL059C	
YJL005W	NP_012529.3
YHR032W-A	
YKL222C	NP_012700.1
YJL206C	NP_012329.1
YOL061W	NP_014580.1
YJL100W	NP_012435.1
YMR123W	NP_013842.1
YNL068C	NP_014331.3
YML012C-A	
YOR232W	NP_014875.3
YGR076C	NP_011590.1
YBR127C	NP_009685.3
YPR136C	
YCR073C	NP_009998.2
YMR019W	NP_013732.1
YMR206W	NP_013933.1
YGL161C	NP_011354.3
YGR062C	NP_011576.1
YMR165C	NP_013888.1
YJL047C-A	NP_878105.1
YDR189W	NP_010475.1
YKL092C	NP_012831.1
YHR210C	NP_012080.3
YER024W	NP_010941.1
YPL033C	NP_015292.1
YPR045C	NP_015370.1
YGL237C	NP_011277.1
YGR024C	NP_011538.3
YCR048W	NP_009978.1
YMR010W	NP_013723.1
YGR184C	NP_011700.1
YLR238W	NP_013339.1
YPR038W	
YDR524C	NP_010812.3
YDL237W	NP_010044.2
YHR072W-A	NP_058135.1
YHR140W	NP_012009.1
YGR292W	NP_011808.3
YOR219C	NP_014862.3
YDR188W	NP_010474.3
YHR044C	NP_011910.1
YIL083C	NP_012183.2
YOR182C	NP_013390.1
YOR182C	NP_014825.3
YDL133C-A	NP_010148.1
YDL133C-A	NP_010097.1
YLR283W	NP_013385.1
YDR531W	NP_010820.3
YER023W	NP_010940.3
YGR151C	
YOL099C	
YBR152W	NP_009710.3
YDR226W	NP_010512.1
YGL034C	
YPR011C	NP_015336.1
YHL016C	NP_011847.1
YLR298C	NP_013401.1
YGL067W	NP_011448.3
YFR046C	NP_116704.1
YMR184W	NP_013909.1
YHR202W	NP_012072.3
YLR232W	
YLR086W	NP_013187.1
YNL037C	NP_014361.1
YDL054C	NP_010229.1
YML126C	NP_013580.1
YDL205C	NP_010076.1
YIL019W	NP_012245.1
YDR537C	
YCL005W-A	NP_958835.1
YLR053C	NP_013154.1
YMR244W	NP_013971.1
YER079W	NP_011002.1
YBR035C	NP_009591.1
YPL100W	NP_015225.1
YPL076W	NP_015249.1
YBR289W	NP_009848.4
YNL085W	NP_014314.3
YAR002C-A	NP_009402.1
YCR033W	NP_009962.2
YLL041C	NP_013059.1
YHR019C	NP_011883.1
YCL007C	
YJL222W-B	
YMR279C	NP_014006.1
YPL027W	NP_015298.1
YDR496C	NP_010784.1
YBL017C	NP_009536.1
YCR019W	NP_009946.1
YPL271W	NP_015052.1
YDR313C	NP_010599.1
YKL068W	NP_012855.1
YGR072W	NP_011586.1
YDL108W	NP_010175.1
YLR330W	NP_013434.1
YLR244C	NP_013345.1
YHL034W-A	
YDR340W	
YIL020C-A	
YGL229C	NP_011285.1
YMR316C-B	
YBR157C	NP_009715.4
YGR055W	NP_011569.1
YLR299C-A	
YGL044C	NP_011471.1
YNL051W	NP_014347.1
YNL148C	NP_014251.1
YLL019W-A	
YMR107W	NP_013825.1
YNR075C-A	NP_878159.3
YDL147W	NP_010134.1
YDL081C	NP_010202.1
YOR294W	NP_014937.1
YLR258W	NP_013359.1
YOR288C	NP_014931.3
YDR283C	NP_010569.3
YIL099W	NP_012167.3
YBL104C	NP_009446.2
YJR076C	NP_012610.1
YNL255C	NP_014144.1
YJL217W	NP_012318.1
YDR261C	NP_010547.1
YDL211C	NP_010070.1
YER136W	NP_011062.1
YPL128C	NP_015197.1
YBL109W	
YML054C-A	NP_878139.1
YHR213W-B	NP_878093.1
YGL054C	NP_011461.1
YIL093C	NP_012173.3
YER151C	NP_011078.3
YOR110W	NP_014753.1
YJR059W	NP_012593.3
YKR009C	NP_012934.1
YCR102C	NP_010026.1
YEL029C	NP_010885.1
YER065C	NP_010987.3
YIR024C	NP_012290.1
YLR174W	NP_013275.1
YJR124C	NP_012658.3
YMR043W	NP_013757.1
YPL139C	NP_015186.1
YOR040W	NP_014683.1
YIL135C	NP_012131.1
YHR104W	NP_011972.1
YJL143W	NP_012392.1
YAL004W	
YDL074C	NP_010209.1
YGL119W	NP_011396.1
YEL050W-A	
YGR068W-A	
YDL091C	NP_010192.1
YJL059W	NP_012476.1
YER085C	NP_011008.3
YPL005W	NP_015320.1
YJR078W	NP_012612.3
YFL037W	NP_116616.1
Q0110	NP_009318.1
YNL070W	NP_014329.1
YCR075W-A	NP_878058.1
YOL083W	NP_014558.1
YIL020C	NP_012244.3
YOL136C	NP_014505.1
YMR270C	NP_013997.1
YDR346C	NP_010633.3
YBR072C-A	NP_878048.1
YLR444C	
YNL271C	NP_014128.2
YKR028W	NP_012953.2
YER147C	NP_011074.3
YFL061W	NP_116594.1
YFL061W	NP_014064.1
YMR175W	NP_013900.1
YGR206W	NP_011722.3
YOL130W	NP_014511.1
YLR315W	NP_013419.1
YLR374C	
YER064C	NP_010986.1
YNL198C	
YDR072C	NP_010357.3
YGR121W-A	NP_878078.1
YIL023C	NP_012241.1
YPL148C	NP_015177.2
YJL207C	NP_012328.1
YNR018W	NP_014415.1
YLR154W-F	
YOL021C	NP_014621.1
YCL058W-A	NP_001018031.2
YOR282W	
YDR242W	NP_010528.3
YKR076W	NP_013002.3
YPL080C	
YOL077W-A	NP_014564.1
YER119C	NP_011044.1
YLR172C	NP_013273.1
YML009W-B	
YLR273C	NP_013375.1
YNL327W	NP_014072.2
YLL012W	NP_013089.1
YGL130W	NP_011385.3
YDR323C	NP_010610.3
YOR319W	NP_014964.1
YNL236W	NP_014163.1
YPL265W	NP_015058.1
YBR300C	
YGL042C	
YCL047C	NP_009883.1
YNR001W-A	
YLR022C	NP_013122.1
YIL177W-A	
YMR035W	NP_013749.1
YHR083W	NP_011951.1
YGR090W	NP_011604.3
YEL020C-B	
YLR382C	NP_013486.3
YLR041W	
YBR195C	NP_009754.1
YBR233W	NP_009792.3
YOR030W	NP_014673.1
YER068W	NP_010991.3
YJL144W	NP_012391.1
YGR221C	NP_011737.2
YBR262C	NP_009821.3
YDR486C	NP_010774.4
YKR106W	NP_013032.1
YNL053W	NP_014345.3
YDR420W	NP_010708.1
YMR108W	NP_013826.1
YBR020W	NP_009576.1
YCR106W	NP_010031.1
YHR165W-A	
YDL122W	NP_010161.1
YHL022C	NP_011841.1
YLR466C-A	
YGR143W	NP_011659.3
YFL017C	NP_116637.1
YBR085C-A	NP_061491.1
YLR268W	NP_013370.1
YER158C	NP_011085.1
YML002W	NP_013712.1
YDR390C	NP_010678.3
YJL125C	NP_012410.1
YPR052C	NP_015377.1
YGL218W	
YCR040W	NP_009869.3
YCR040W	NP_009867.1
YML111W	NP_013596.1
YMR278W	NP_014005.1
YMR185W	NP_013910.1
YPR145C-A	NP_001032572.1
YCR061W	NP_009987.2
YGL198W	NP_011317.2
YLR420W	NP_013524.1
YNL281W	NP_014118.1
YNL279W	NP_014120.1
YMR304C-A	
YOR291W	NP_014934.1
YOL077C	NP_014565.2
YML084W	
YGL083W	NP_011432.1
YFR012W	NP_116667.1
YFL034C-A	NP_116619.1
Q0120	NP_009316.1
YJL198W	NP_012337.1
YER138W-A	NP_011065.1
YOR390W	NP_015035.1
YKL197C	NP_012724.1
YNL156C	NP_014243.3
YNL260C	NP_014139.1
YNL222W	NP_014177.1
YER130C	NP_011056.1
YIL037C	NP_012227.3
YIL142W	NP_012124.1
YDR481C	NP_010769.3
YDR318W	NP_010604.4
YOL052C-A	NP_014589.1
YPL096W	NP_015229.1
YDL105W	NP_010178.1
YHR032W	NP_011897.1
YOR123C	NP_014766.1
YLR137W	NP_013238.1
YKL152C	NP_012770.1
YJL122W	NP_012413.1
YHR008C	NP_011872.1
YIR041W	NP_012307.1
YDL141W	NP_010140.1
YJL007C	
YCR045C	NP_009974.1
YOR013W	
YMR258C	NP_013985.1
YFR010W	NP_116665.1
YJL225C	NP_012311.1
YAR008W	NP_009405.1
YJL211C	
YDR400W	NP_010688.4
YKL093W	NP_012830.1
YDR522C	NP_010810.1
YIL034C	NP_012230.3
YIL073C	NP_012192.2
YLR087C	NP_013188.1
YKL080W	NP_012843.1
YFL040W	NP_116613.1
YIL091C	NP_012175.1
YKL185W	NP_012736.1
YOR249C	NP_014892.3
YOR362C	NP_015007.1
YJR073C	NP_012607.1
YBR123C	NP_009681.3
YDL173W	NP_010108.1
YPR078C	NP_015403.1
YJR143C	NP_012677.1
YBR221C	NP_009780.1
YKR081C	NP_013007.1
YKR035C	
YNL235C	
YDR279W	NP_010565.3
YEL015W	NP_010901.1
YOL058W	NP_014583.2
YGR071C	NP_011585.3
YNR059W	NP_014457.3
YBL029W	NP_009524.1
YLL049W	NP_013051.1
YMR023C	NP_013736.1
YGR259C	
YOR143C	NP_014786.1
YOR347C	NP_014992.3
YLR426W	NP_013530.1
YMR291W	NP_014019.1
YKL101W	NP_012821.2
YBL045C	NP_009508.1
YOL157C	NP_014485.1
YLL035W	NP_013065.1
YNR044W	NP_014442.1
YLL009C	NP_013092.1
YFR020W	NP_001257674.1
YPL104W	NP_015221.1
YOL057W	NP_014584.1
YLR036C	NP_013137.1
YIL078W	NP_116578.3
YMR041C	NP_013755.1
YGR058W	NP_011572.2
YER153C	NP_011080.1
YGL195W	NP_011320.3
YER137W-A	
YNL225C	NP_014174.1
YPR074W-A	
YMR029C	NP_013742.1
YMR092C	NP_013810.1
YER113C	NP_011038.3
YIL052C	NP_012212.1
YHL038C	NP_011825.1
YGL192W	NP_011323.3
YFR038W	NP_116696.2
YEL030W	NP_010884.1
YLR118C	NP_013219.1
YMR138W	NP_013858.1
YMR122W-A	NP_061493.1
YMR053C	NP_013769.1
YNL215W	NP_014184.1
YPL283W-B	NP_001073292.1
YPR162C	NP_015488.1
YHR071C-A	
YPL030W	NP_015295.1
YER083C	NP_011006.2
YDR281C	NP_010567.1
YHR081W	NP_011949.1
YOR321W	NP_014966.1
YGL206C	NP_011309.1
YGR060W	NP_011574.3
YHL050W-A	
YFR012W-A	NP_076889.1
YOR015W	
YHL028W	NP_011835.1
YIR017C	NP_012282.3
YBR191W-A	
YBR154C	NP_009712.1
YMR220W	NP_013947.1
YGL257C	NP_011257.1
YOR111W	NP_014754.3
YMR087W	NP_013805.1
YDR213W	NP_010499.1
YNL326C	NP_014073.1
YBR278W	NP_009837.1
YOL008W	NP_014635.1
YDR179W-A	NP_010465.4
YML031W	NP_013681.1
YER167W	NP_011094.3
YEL032C-A	
YIL125W	NP_012141.1
YOR279C	NP_014922.3
YDR330W	NP_010617.1
YDR106W	NP_010391.1
YLR406C	NP_013510.3
YML118W	NP_013588.1
YKR008W	NP_012933.4
YNL100W	NP_014299.1
YLR136C	NP_013237.1
YDL178W	NP_010103.1
YEL073C	NP_010841.1
YML120C	NP_013586.1
YLR385C	NP_013489.1
YDR484W	NP_010772.1
YLR281C	NP_013383.1
YDR308C	NP_010594.3
YOR394C-A	NP_878178.1
YDL192W	NP_010089.1
YER005W	NP_010920.3
YBR273C	NP_009832.1
YBR032W	NP_001333725.1
YDL202W	NP_010079.1
YMR078C	NP_013795.1
YHR073C-B	
YOR180C	NP_014823.3
YPL069C	NP_015256.1
YKL056C	NP_012867.1
YJL131C	NP_012404.1
YIL154C	NP_012112.3
YDR146C	NP_010430.1
YJL177W	NP_012358.1
YER102W	NP_009481.1
YER102W	NP_011028.1
YBR048W	NP_009604.1
YBR048W	NP_010308.3
YNR009W	NP_014406.1
YBR104W	NP_009662.3
YFL031W	NP_116622.1
YHL033C	NP_011830.1
YAL067W-A	NP_878038.1
YHR066W	NP_011933.1
YCR085W	
YAL049C	NP_009350.1
YGL236C	NP_011278.2
YOL055C	NP_014586.1
YIL138C	NP_012128.3
YHR029C	NP_011894.1
YDR241W	
YKL156W	NP_012766.1
YDL158C	
YJR032W	NP_012566.1
YDL185W	NP_010096.1
YMR042W	NP_013756.1
YER046W	NP_010965.1
YBL079W	NP_009474.1
YKL162C	NP_012760.1
YGR138C	NP_011654.1
YGR015C	NP_011529.1
YJR151C	NP_012685.1
YHR178W	NP_012048.3
YNR066C	NP_014464.3
YLR138W	NP_013239.1
YNL339W-A	
YLL019C	NP_013081.1
YJR024C	NP_012558.3
YFL017W-A	NP_116636.1
Q0050	NP_009310.1
YER023C-A	
YIL130W	NP_012136.1
YIL071W-A	
YGL023C	NP_011492.3
YGL144C	NP_011371.1
YPL188W	NP_015136.1
YGL071W	NP_011444.1
YBR265W	NP_009824.2
YMR251W	NP_013977.1
YAR060C	
YBR249C	NP_009808.1
YIL043C	NP_012221.2
YNL266W	
YLR284C	NP_013386.1
YHR063W-A	
YIR013C	NP_012278.3
YPL201C	NP_015123.1
YDR251W	NP_010537.3
YNL292W	NP_014107.1
YFL005W	NP_116650.1
YBR203W	NP_009762.2
YBR184W	NP_009743.3
YCR024C-B	NP_878057.1
YBR170C	NP_009729.1
YJL140W	NP_012395.1
YDR192C	NP_010478.3
YNL242W	NP_014157.1
YBR173C	NP_009732.1
YOL139C	NP_014502.1
YNR057C	NP_014455.1
YFR019W	NP_116674.2
YHR040W	NP_011906.1
YFL042C	NP_116611.1
YMR223W	NP_013950.1
YEL031W	NP_010883.3
YDR368W	NP_010656.1
YNL067W-B	NP_878156.3
YLR295C	NP_013398.1
YLR307C-A	NP_878131.1
YCR101C	NP_010025.1
YML007C-A	NP_076904.1
YMR256C	NP_013983.1
YKL192C	NP_012729.1
YFR042W	NP_116700.1
YER075C	NP_010998.2
YJR068W	NP_012602.3
YPL207W	NP_015117.1
YPR021C	NP_015346.1
YNL166C	NP_014233.1
YPL253C	NP_015070.1
YPR040W	NP_015365.1
YBR133C	NP_009691.1
YCL049C	NP_009881.2
YNL111C	NP_014288.3
YNL069C	NP_014330.1
YER073W	NP_010996.2
YDR494W	NP_010782.4
YOR287C	NP_014930.1
YIL055C	NP_012209.1
YKR064W	NP_012990.1
YKL017C	NP_012908.1
YDR399W	NP_010687.3
YOR198C	NP_014841.1
YPL143W	NP_015182.1
YCR015C	NP_009941.2
YOR053W	
YBR275C	NP_009834.4
YPL132W	NP_015193.1
YJR017C	NP_012551.2
YPL171C	NP_015154.1
YOL054W	NP_014587.1
YDR070C	NP_010355.1
YKL204W	NP_012718.1
YBL108W	
YLR349W	
YDR138W	NP_010422.1
YDR031W	NP_010314.4
YLR248W	NP_013349.1
YFR050C	NP_116708.1
YDR255C	NP_010541.3
YHR192W	NP_012062.1
YLL006W-A	NP_878116.1
YOR012W	NP_014655.1
YPL126W	NP_015199.1
YKL190W	NP_012731.1
YDL060W	NP_010223.1
YDR048C	
YGR080W	NP_011594.3
YMR214W	NP_013941.2
YGL116W	NP_011399.1
YEL027W	NP_010887.3
YDR067C	NP_010352.1
YBL113W-A	
YIL014C-A	NP_012250.3
YEL024W	NP_010890.3
YNL277W-A	NP_878151.1
YIL049W	NP_012215.1
YDR126W	NP_010411.1
YBL085W	NP_009468.1
YOL118C	
YGR035C	NP_011549.1
YOR034C	NP_014677.1
YJR058C	NP_012592.1
YPR063C	NP_015388.1
YOR374W	NP_015019.1
YGL201C	NP_011314.2
YCR038C	NP_009967.2
YBL052C	NP_009501.1
YMR055C	NP_013771.1
YDR315C	NP_010601.3
YLR127C	NP_013228.1
YCL063W	NP_009870.1
YGR212W	NP_011728.3
YER049W	NP_010969.1
YNL128W	NP_014271.3
YBL009W	NP_009544.1
YDL126C	NP_010157.1
YML117W	NP_013589.1
YMR271C	NP_013998.1
YDR262W	NP_010548.3
YNL300W	NP_014099.1
YHR017W	NP_011881.1
YPR187W	NP_015513.1
YPL007C	NP_015318.1
YLR002C	NP_013102.1
YOR018W	NP_014661.1
YGR154C	NP_011670.3
YBR283C	NP_009842.1
YHR004C	NP_011867.1
YGL241W	NP_011273.1
YDR345C	NP_010632.1
YDR079W	NP_010364.1
YOL084W	NP_014557.1
YHL040C	NP_011823.1
YOR314W	
YPL209C	NP_015115.1
YKL211C	NP_012711.1
YGL262W	NP_011252.1
YGR247W	NP_011763.1
YPR182W	NP_015508.1
YLR168C	NP_013269.1
YJR101W	NP_012635.1
YHR191C	NP_012061.3
YJL026W	NP_012508.1
YJL096W	NP_012439.2
YGR199W	NP_011715.1
YMR226C	NP_013953.1
YNL179C	
YPL242C	NP_015082.1
YDR433W	
YLR342W-A	NP_878133.1
YNR050C	NP_014448.1
YOR050C	
YER175W-A	NP_878069.1
Q0085	NP_009313.1
YOR391C	NP_015036.3
YPL205C	
YNL138W	NP_014261.1
YNR048W	NP_014446.3
YLR031W	NP_013131.1
YBR094W	NP_009652.2
YHR201C	NP_012071.1
YHR103W	NP_011971.1
YEL037C	NP_010877.3
YGL260W	NP_011254.1
YOR327C	NP_014972.3
YER134C	NP_011060.1
YBR258C	NP_009817.3
YCR024C	NP_009953.1
YPL278C	NP_015045.1
YKL115C	
YOR352W	NP_014997.1
YKL107W	NP_012815.1
Q0182	
YOR348C	NP_014993.1
YFR007W	NP_116662.1
YCR065W	NP_009991.2
YPR086W	NP_015411.1
YLR189C	NP_013290.1
YGR179C	NP_011695.1
YBR201W	NP_009760.1
YNL302C	NP_014097.1
YLR358C	NP_001257685.1
YER088C	NP_011012.3
YOL115W	NP_014526.1
YNL045W	NP_014353.1
YFL065C	NP_116590.1
YML110C	NP_013597.1
YPR117W	NP_015442.1
YDL144C	NP_010137.2
YHR213W	NP_012083.1
YER175C	NP_011102.3
YGR011W	
YPL096C-A	NP_690846.1
YDR306C	NP_010592.1
YML047W-A	
YDR292C	NP_010578.3
YNL125C	NP_014274.1
YDL009C	NP_001257671.1
YDR290W	
YBR070C	NP_009626.1
YOR066W	NP_014709.1
YER021W	NP_010938.1
YKL127W	NP_012795.1
YCR087W	
YNL207W	NP_014192.1
YNR011C	NP_014408.1
YLR134W	NP_013235.1
YER004W	NP_010919.1
YLR051C	NP_013152.1
YDR282C	NP_010568.3
YKL165C-A	
YIL162W	NP_012104.1
YDR170C	NP_010454.3
YHR153C	NP_012023.1
YHR082C	NP_011950.1
YPR092W	
YBR198C	NP_009757.1
YML007W	NP_013707.1
YIL104C	NP_012162.3
YLR466C-B	
YKR049C	NP_012975.3
YIL077C	NP_012188.3
YHR069C-A	
YDR174W	NP_010459.1
YLR215C	NP_013316.1
YNL241C	NP_014158.1
YNL112W	NP_014287.3
YDL218W	NP_010063.1
YPL086C	NP_015239.1
YDL062W	
YOR072W-A	
YFL038C	NP_116615.1
YDL048C	NP_010235.1
YNL249C	NP_014150.1
YOL096C	NP_014545.2
YKL052C	NP_012872.2
YMR190C	NP_013915.1
YKL053C-A	NP_012870.1
YBL056W	NP_009497.2
YBL099W	NP_009453.2
YHR020W	NP_011884.1
YNL270C	NP_014129.1
YBR257W	NP_009816.1
YBR126W-A	NP_001257669.1
YBR242W	NP_009801.1
YNL115C	NP_014284.1
YDR500C	NP_010788.1
YPR005C	NP_015330.1
YCR034W	NP_009963.1
YGL111W	NP_011404.1
YER087C-A	
YDR112W	
YPR046W	NP_015371.1
YFR015C	NP_116670.1
YEL017W	NP_010899.3
YKL121W	NP_012801.1
YLR206W	NP_013307.1
YIR032C	NP_012298.1
YOR020C	NP_014663.1
YBL008W	NP_009545.2
YMR225C	NP_013952.1
YCL052C	NP_009878.1
YNL073W	NP_014326.1
YJR156C	NP_012690.3
YMR264W	NP_013991.1
YDR538W	NP_010827.3
YLR201C	NP_013302.1
YPL269W	NP_015054.1
YGR073C	
YOR133W	NP_014776.1
YOR133W	NP_010673.1
YNL082W	NP_014317.4
YLL018C	NP_013083.1
YLL025W	NP_013075.1
YHR057C	NP_011924.1
YAL047C	NP_009352.2
YBR181C	NP_015235.1
YBR181C	NP_009740.3
YIL007C	NP_012259.3
YNL097C-B	NP_878155.1
YNR034W-A	NP_061494.3
YDL011C	
YMR037C	NP_013751.1
YDR355C	
YCR004C	NP_009930.1
YLR392C	NP_013496.3
YHL024W	NP_011839.1
YPL135C-A	
YPR105C	NP_015430.1
YKL050C	NP_012874.1
YDR301W	NP_010587.1
YHR128W	NP_011996.2
YDR412W	NP_010700.3
YDR530C	NP_010819.1
YER106W	NP_011032.1
YNL296W	
YDR227W	NP_010513.1
YNL138W-A	NP_878153.1
YJL063C	NP_012472.1
YDR041W	NP_010326.1
YER066C-A	
YML024W	NP_013688.1
YAL029C	NP_009373.1
YIL021W	NP_012243.3
YLR063W	NP_013164.1
YPL158C	NP_015167.1
YIR020C	NP_001257681.1
YNL196C	NP_014203.1
YLR124W	
YML083C	NP_013627.1
YAR031W	NP_009418.1
YDR015C	
YMR182W-A	NP_878144.1
YGR155W	NP_011671.3
YLR350W	NP_013454.1
YLR312C	NP_013415.1
YNL109W	
YMR030W	NP_013743.1
YDL008W	NP_010276.3
YNL101W	NP_014298.1
YGL114W	NP_011401.1
YJR159W	NP_012693.1
YJR094C	NP_012627.1
YGL255W	NP_011259.1
YCR059C	NP_009985.1
YNR012W	NP_014409.1
YDR234W	NP_010520.3
YHR047C	NP_011913.1
YDR511W	NP_010799.3
YNL114C	
YDR519W	NP_010807.3
YER117W	NP_011042.3
YER117W	NP_009466.1
YOR356W	NP_015001.1
YLR204W	NP_013305.1
YKL194C	NP_012727.1
YNL237W	NP_014162.1
YPL094C	NP_015231.2
YGR066C	NP_011580.3
YMR187C	NP_013912.1
YHL026C	NP_011837.2
YBR052C	NP_009608.1
YMR238W	NP_013965.1
YOR208W	NP_014851.3
YLL007C	NP_013094.1
YLR141W	NP_013242.1
YPR176C	NP_015502.1
