Gene stable ID	RefSeq peptide ID
ENSRNOG00000032579	NP_001011960
ENSRNOG00000010205	NP_001007646
ENSRNOG00000011973	NP_037242
ENSRNOG00000021216	NP_001020855
ENSRNOG00000019141	NP_001020586
ENSRNOG00000032579	
ENSRNOG00000015717	
ENSRNOG00000015914	
ENSRNOG00000020517	
ENSRNOG00000021209	NP_001103041
ENSRNOG00000066513	NP_001000928
ENSRNOG00000011973	
ENSRNOG00000021216	
ENSRNOG00000010205	
ENSRNOG00000016964	NP_001000163
ENSRNOG00000020517	NP_001101952
ENSRNOG00000067753	
ENSRNOG00000049297	NP_001182528
ENSRNOG00000005103	NP_001102813
ENSRNOG00000069895	
ENSRNOG00000049297	
ENSRNOG00000053539	
ENSRNOG00000019582	NP_001101932
ENSRNOG00000067563	
ENSRNOG00000036711	
ENSRNOG00000012051	
ENSRNOG00000036588	
ENSRNOG00000005742	NP_001000661
ENSRNOG00000016979	NP_001000164
ENSRNOG00000008337	NP_062154
ENSRNOG00000019660	
ENSRNOG00000036711	NP_001258015
ENSRNOG00000013149	NP_071622
ENSRNOG00000068982	
ENSRNOG00000020315	NP_001290545
ENSRNOG00000018225	NP_001257876
ENSRNOG00000019660	NP_001019457
ENSRNOG00000015717	NP_446219
ENSRNOG00000009153	NP_001231726
ENSRNOG00000009153	NP_001231727
ENSRNOG00000018048	NP_001032867
ENSRNOG00000010224	NP_001015012
ENSRNOG00000013149	
ENSRNOG00000051496	
ENSRNOG00000009153	NP_001019504
ENSRNOG00000033741	
ENSRNOG00000048582	NP_001000545
ENSRNOG00000010224	
ENSRNOG00000018048	
ENSRNOG00000033741	NP_001020151
ENSRNOG00000005793	NP_001000329
ENSRNOG00000013383	
ENSRNOG00000009153	
ENSRNOG00000065661	
ENSRNOG00000017095	
ENSRNOG00000013383	NP_942076
ENSRNOG00000013383	NP_001073622
ENSRNOG00000061100	NP_620807
ENSRNOG00000029043	
ENSRNOG00000011006	
ENSRNOG00000020871	NP_001163807
ENSRNOG00000029043	NP_001100970
ENSRNOG00000013055	NP_001178887
ENSRNOG00000061100	
ENSRNOG00000012559	
ENSRNOG00000018421	NP_001101957
ENSRNOG00000049572	NP_001000330
ENSRNOG00000063080	NP_001000209
ENSRNOG00000012559	NP_001102666
ENSRNOG00000012151	NP_001020214
ENSRNOG00000020871	
ENSRNOG00000011250	NP_001102492
ENSRNOG00000012151	
ENSRNOG00000066523	
ENSRNOG00000045617	NP_001178890
ENSRNOG00000028373	
ENSRNOG00000021181	NP_001011951
ENSRNOG00000058143	NP_001000657
ENSRNOG00000019681	NP_067694
ENSRNOG00000070260	NP_001000211
ENSRNOG00000055519	
ENSRNOG00000017613	NP_001100803
ENSRNOG00000020202	
ENSRNOG00000066038	
ENSRNOG00000063679	
ENSRNOG00000019440	NP_001257630
ENSRNOG00000019440	NP_075410
ENSRNOG00000019440	NP_001257631
ENSRNOG00000007160	NP_001178784
ENSRNOG00000021181	
ENSRNOG00000047028	NP_113945
ENSRNOG00000015997	
ENSRNOG00000020202	NP_659557
ENSRNOG00000007160	
ENSRNOG00000012035	NP_001007648
ENSRNOG00000047028	
ENSRNOG00000064070	
ENSRNOG00000019440	NP_001257632
ENSRNOG00000069388	
ENSRNOG00000010698	NP_001101130
ENSRNOG00000047004	
ENSRNOG00000062071	
ENSRNOG00000066969	
ENSRNOG00000015773	NP_001012487
ENSRNOG00000019440	
ENSRNOG00000042477	NP_695211
ENSRNOG00000069914	NP_001001056
ENSRNOG00000032990	
ENSRNOG00000017214	NP_001000167
ENSRNOG00000046649	
ENSRNOG00000015773	
ENSRNOG00000004946	NP_714956
ENSRNOG00000053070	
ENSRNOG00000012659	
ENSRNOG00000066862	
ENSRNOG00000067555	NP_001009618
ENSRNOG00000014751	NP_036775
ENSRNOG00000014751	NP_001103569
ENSRNOG00000019785	
ENSRNOG00000070421	
ENSRNOG00000012640	NP_114179
ENSRNOG00000067555	
ENSRNOG00000032521	NP_001000331
ENSRNOG00000012647	
ENSRNOG00000047479	NP_001006595
ENSRNOG00000012640	
ENSRNOG00000014251	NP_604456
ENSRNOG00000011667	
ENSRNOG00000025539	NP_001094445
ENSRNOG00000048440	
ENSRNOG00000056062	
ENSRNOG00000019785	NP_001178031
ENSRNOG00000070653	
ENSRNOG00000068544	
ENSRNOG00000049497	NP_001032429
ENSRNOG00000005865	NP_001101208
ENSRNOG00000017960	NP_113989
ENSRNOG00000046683	
ENSRNOG00000006486	NP_036773
ENSRNOG00000066685	
ENSRNOG00000032959	NP_599156
ENSRNOG00000065019	
ENSRNOG00000049497	
ENSRNOG00000049190	NP_001000738
ENSRNOG00000007128	NP_001020903
ENSRNOG00000019129	
ENSRNOG00000017960	
ENSRNOG00000057889	NP_001000232
ENSRNOG00000032959	
ENSRNOG00000005865	
ENSRNOG00000052256	NP_001178876
ENSRNOG00000066972	
ENSRNOG00000019129	NP_001158129
ENSRNOG00000014251	
ENSRNOG00000037556	
ENSRNOG00000025539	
ENSRNOG00000005404	NP_062084
ENSRNOG00000063248	NP_001000737
ENSRNOG00000012960	NP_001127988
ENSRNOG00000011667	NP_001358218
ENSRNOG00000020014	
ENSRNOG00000052256	
ENSRNOG00000005404	
ENSRNOG00000064575	NP_001000333
ENSRNOG00000016011	NP_001177928
ENSRNOG00000021213	NP_001019474
ENSRNOG00000020014	NP_001094160
ENSRNOG00000068492	NP_036748
ENSRNOG00000011931	
ENSRNOG00000010523	
ENSRNOG00000062480	
ENSRNOG00000048219	NP_001000172
ENSRNOG00000013217	
ENSRNOG00000069229	NP_001000903
ENSRNOG00000070848	
ENSRNOG00000066449	NP_001000326
ENSRNOG00000059992	
ENSRNOG00000069229	NP_001000902
ENSRNOG00000013217	NP_001099884
ENSRNOG00000010002	
ENSRNOG00000055082	
ENSRNOG00000012301	NP_001094051
ENSRNOG00000068138	
ENSRNOG00000069229	
ENSRNOG00000006102	NP_001102104
ENSRNOG00000021324	
ENSRNOG00000042899	NP_001158128
ENSRNOG00000024077	NP_001099676
ENSRNOG00000063059	NP_001000173
ENSRNOG00000012301	
ENSRNOG00000019802	NP_001101946
ENSRNOG00000021201	
ENSRNOG00000010523	NP_001102065
ENSRNOG00000006102	
ENSRNOG00000019497	NP_598223
ENSRNOG00000019497	NP_001300771
ENSRNOG00000019497	NP_001300772
ENSRNOG00000065500	NP_001000664
ENSRNOG00000019802	
ENSRNOG00000021201	NP_001008767
ENSRNOG00000010019	NP_001020865
ENSRNOG00000070914	
ENSRNOG00000037331	
ENSRNOG00000054403	NP_001000174
ENSRNOG00000055082	NP_001103789
ENSRNOG00000019497	
ENSRNOG00000066243	NP_001000991
ENSRNOG00000013240	NP_114465
ENSRNOG00000020774	
ENSRNOG00000007316	NP_446033
ENSRNOG00000011627	
ENSRNOG00000066243	
ENSRNOG00000012806	
ENSRNOG00000028267	NP_001000577
ENSRNOG00000020444	NP_446137
ENSRNOG00000011627	NP_001257901
ENSRNOG00000021324	NP_001121034
ENSRNOG00000037897	NP_001032423
ENSRNOG00000020456	
ENSRNOG00000007316	
ENSRNOG00000010587	NP_446249
ENSRNOG00000070647	NP_001000175
ENSRNOG00000042528	
ENSRNOG00000037897	
ENSRNOG00000065143	
ENSRNOG00000015557	NP_058778
ENSRNOG00000010170	NP_954525
ENSRNOG00000016831	NP_058869
ENSRNOG00000070546	NP_001000349
ENSRNOG00000020456	NP_067695
ENSRNOG00000010170	
ENSRNOG00000070762	
ENSRNOG00000015557	
ENSRNOG00000016306	
ENSRNOG00000019780	NP_001102033
ENSRNOG00000038101	NP_061999
ENSRNOG00000038825	NP_001128086
ENSRNOG00000024280	
ENSRNOG00000012957	
ENSRNOG00000038101	NP_001257583
ENSRNOG00000067051	NP_001000192
ENSRNOG00000067399	
ENSRNOG00000070110	NP_001013085
ENSRNOG00000068057	
ENSRNOG00000062923	
ENSRNOG00000065617	NP_001000256
ENSRNOG00000056228	NP_001135407
ENSRNOG00000067399	NP_001000901
ENSRNOG00000038825	
ENSRNOG00000055564	NP_001103525
ENSRNOG00000038101	
ENSRNOG00000028743	NP_001019461
ENSRNOG00000055103	
ENSRNOG00000008115	NP_001161996
ENSRNOG00000070516	
ENSRNOG00000019607	NP_038200
ENSRNOG00000028273	
ENSRNOG00000055310	NP_001000227
ENSRNOG00000019607	
ENSRNOG00000025295	NP_001005556
ENSRNOG00000032900	
ENSRNOG00000070548	
ENSRNOG00000023233	
ENSRNOG00000034075	NP_001138635
ENSRNOG00000013925	
ENSRNOG00000028273	NP_001100946
ENSRNOG00000070548	NP_001000735
ENSRNOG00000011931	NP_001004446
ENSRNOG00000008115	
ENSRNOG00000014341	
ENSRNOG00000025295	
ENSRNOG00000055103	NP_113694
ENSRNOG00000060725	NP_001000176
ENSRNOG00000020298	NP_001011936
ENSRNOG00000069969	
ENSRNOG00000018255	NP_001099702
ENSRNOG00000021217	NP_001101169
ENSRNOG00000015876	NP_001000145
ENSRNOG00000014341	NP_001014044
ENSRNOG00000048118	NP_997478
ENSRNOG00000012957	NP_001011929
ENSRNOG00000016286	NP_001020171
ENSRNOG00000014347	NP_058744
ENSRNOG00000070550	
ENSRNOG00000021000	NP_113947
ENSRNOG00000010023	NP_071588
ENSRNOG00000034061	
ENSRNOG00000013160	
ENSRNOG00000013925	NP_445976
ENSRNOG00000057817	NP_742087
ENSRNOG00000020543	
ENSRNOG00000070550	NP_001000900
ENSRNOG00000063011	
ENSRNOG00000011028	
ENSRNOG00000014347	
ENSRNOG00000020543	NP_001099730
ENSRNOG00000021000	
ENSRNOG00000033729	
ENSRNOG00000005347	NP_001102425
ENSRNOG00000057817	
ENSRNOG00000067477	
ENSRNOG00000005971	NP_001257915
ENSRNOG00000017386	NP_598203
ENSRNOG00000010607	
ENSRNOG00000021250	
ENSRNOG00000066188	NP_001000178
ENSRNOG00000017386	
ENSRNOG00000018402	NP_001078821
ENSRNOG00000010812	
ENSRNOG00000029262	
ENSRNOG00000018402	
ENSRNOG00000031136	NP_001099935
ENSRNOG00000010761	NP_620197
ENSRNOG00000020716	NP_001013165
ENSRNOG00000010812	NP_001101205
ENSRNOG00000066657	
ENSRNOG00000066657	NP_001001018
ENSRNOG00000067263	
ENSRNOG00000031136	
ENSRNOG00000010607	NP_001102665
ENSRNOG00000020716	
ENSRNOG00000015441	NP_596871
ENSRNOG00000011488	
ENSRNOG00000047057	NP_620196
ENSRNOG00000004381	
ENSRNOG00000009899	
ENSRNOG00000049826	NP_599206
ENSRNOG00000013133	NP_036875
ENSRNOG00000007212	NP_001094250
ENSRNOG00000016923	NP_001101710
ENSRNOG00000020412	NP_001099796
ENSRNOG00000018405	NP_001102889
ENSRNOG00000009894	NP_001166982
ENSRNOG00000068883	NP_001000193
ENSRNOG00000016923	
ENSRNOG00000063165	NP_001000948
ENSRNOG00000040201	NP_001178772
ENSRNOG00000015441	
ENSRNOG00000007412	NP_001020587
ENSRNOG00000020412	
ENSRNOG00000010938	NP_446178
ENSRNOG00000009894	
ENSRNOG00000063753	
ENSRNOG00000068448	
ENSRNOG00000021268	
ENSRNOG00000011029	
ENSRNOG00000014318	NP_058740
ENSRNOG00000017331	NP_001000179
ENSRNOG00000069309	
ENSRNOG00000015239	
ENSRNOG00000060714	
ENSRNOG00000047487	
ENSRNOG00000069539	NP_001258268
ENSRNOG00000057817	NP_067713
ENSRNOG00000068427	
ENSRNOG00000007529	
ENSRNOG00000011791	NP_775454
ENSRNOG00000069309	NP_001005382
ENSRNOG00000011029	NP_113911
ENSRNOG00000010451	
ENSRNOG00000020110	NP_001099794
ENSRNOG00000018426	
ENSRNOG00000016857	NP_599236
ENSRNOG00000007529	NP_640351
ENSRNOG00000011791	
ENSRNOG00000033813	NP_001000180
ENSRNOG00000068378	NP_036725
ENSRNOG00000010451	NP_647554
ENSRNOG00000012716	NP_001100993
ENSRNOG00000008017	
ENSRNOG00000068378	
ENSRNOG00000006094	
ENSRNOG00000031694	
ENSRNOG00000021729	NP_001029302
ENSRNOG00000018426	NP_001103466
ENSRNOG00000018426	NP_036956
ENSRNOG00000048363	
ENSRNOG00000016298	NP_001009698
ENSRNOG00000046652	
ENSRNOG00000026196	
ENSRNOG00000017341	NP_001000182
ENSRNOG00000019465	NP_037238
ENSRNOG00000024961	
ENSRNOG00000008017	NP_543161
ENSRNOG00000012716	
ENSRNOG00000064968	
ENSRNOG00000011672	NP_001094104
ENSRNOG00000068631	
ENSRNOG00000004699	NP_001020213
ENSRNOG00000010600	
ENSRNOG00000026143	
ENSRNOG00000013770	NP_476533
ENSRNOG00000013668	NP_001013104
ENSRNOG00000017344	NP_001000183
ENSRNOG00000010600	NP_001102664
ENSRNOG00000066542	
ENSRNOG00000013770	
ENSRNOG00000013668	
ENSRNOG00000018356	
ENSRNOG00000004544	NP_001041322
ENSRNOG00000030932	
ENSRNOG00000062660	NP_001000374
ENSRNOG00000068886	
ENSRNOG00000066496	NP_001001038
ENSRNOG00000018287	NP_001127980
ENSRNOG00000004544	
ENSRNOG00000042501	NP_001119767
ENSRNOG00000020716	NP_113982
ENSRNOG00000018356	NP_113974
ENSRNOG00000030932	NP_001094461
ENSRNOG00000069274	
ENSRNOG00000014867	NP_001178892
ENSRNOG00000018287	
ENSRNOG00000071062	NP_037117
ENSRNOG00000014867	
ENSRNOG00000067093	NP_001000580
ENSRNOG00000067093	NP_001000602
ENSRNOG00000071062	
ENSRNOG00000069633	NP_001120775
ENSRNOG00000055877	
ENSRNOG00000020360	NP_596905
ENSRNOG00000032150	NP_112269
ENSRNOG00000058337	NP_445930
ENSRNOG00000031671	
ENSRNOG00000030160	NP_001014039
ENSRNOG00000007937	NP_001102088
ENSRNOG00000015468	NP_001071148
ENSRNOG00000071209	NP_001000916
ENSRNOG00000012084	NP_571988
ENSRNOG00000020743	NP_001100965
ENSRNOG00000032150	
ENSRNOG00000058337	
ENSRNOG00000051151	
ENSRNOG00000015468	
ENSRNOG00000007937	
ENSRNOG00000006579	NP_775120
ENSRNOG00000064002	
ENSRNOG00000020360	
ENSRNOG00000070560	
ENSRNOG00000007752	NP_942065
ENSRNOG00000066177	NP_001000732
ENSRNOG00000012084	
ENSRNOG00000014303	NP_001099687
ENSRNOG00000018761	
ENSRNOG00000051151	NP_001019925
ENSRNOG00000017673	NP_001120809
ENSRNOG00000032946	
ENSRNOG00000012362	NP_542422
ENSRNOG00000052023	
ENSRNOG00000068316	NP_001000917
ENSRNOG00000020531	NP_445882
ENSRNOG00000007752	
ENSRNOG00000020531	
ENSRNOG00000017673	
ENSRNOG00000019544	NP_001100930
ENSRNOG00000020477	
ENSRNOG00000010546	NP_001129249
ENSRNOG00000014713	NP_001100086
ENSRNOG00000008380	NP_775158
ENSRNOG00000029847	
ENSRNOG00000018454	NP_001257611
ENSRNOG00000018454	NP_001257610
ENSRNOG00000018454	NP_001257613
ENSRNOG00000018454	NP_001257612
ENSRNOG00000018454	NP_620183
ENSRNOG00000018761	NP_001094132
ENSRNOG00000023549	
ENSRNOG00000032946	NP_001099832
ENSRNOG00000018969	NP_001020150
ENSRNOG00000004575	NP_058715
ENSRNOG00000020281	
ENSRNOG00000033414	NP_001258244
ENSRNOG00000023549	NP_001102371
ENSRNOG00000070385	
ENSRNOG00000004575	
ENSRNOG00000064236	NP_001000733
ENSRNOG00000013834	NP_598200
ENSRNOG00000008380	
ENSRNOG00000021096	NP_001100983
ENSRNOG00000008102	
ENSRNOG00000065257	NP_001000899
ENSRNOG00000069454	NP_001001068
ENSRNOG00000005100	
ENSRNOG00000033414	
ENSRNOG00000022796	NP_001102635
ENSRNOG00000021096	
ENSRNOG00000025088	NP_001163903
ENSRNOG00000070233	
ENSRNOG00000018885	
ENSRNOG00000068428	NP_001000228
ENSRNOG00000019201	NP_001099910
ENSRNOG00000009822	NP_942064
ENSRNOG00000011951	
ENSRNOG00000065743	
ENSRNOG00000021149	NP_997686
ENSRNOG00000063852	
ENSRNOG00000020281	NP_001009645
ENSRNOG00000018454	
ENSRNOG00000063489	NP_001013444
ENSRNOG00000011951	NP_114009
ENSRNOG00000009822	
ENSRNOG00000021395	
ENSRNOG00000021149	
ENSRNOG00000018656	
ENSRNOG00000048138	NP_001128198
ENSRNOG00000026176	
ENSRNOG00000064811	
ENSRNOG00000063320	NP_001000214
ENSRNOG00000013540	NP_434695
ENSRNOG00000029784	NP_058894
ENSRNOG00000047116	
ENSRNOG00000006975	NP_001103835
ENSRNOG00000018656	NP_620231
ENSRNOG00000048138	
ENSRNOG00000029784	
ENSRNOG00000070629	NP_001000376
ENSRNOG00000006975	
ENSRNOG00000017982	NP_476554
ENSRNOG00000029082	
ENSRNOG00000065727	
ENSRNOG00000013605	
ENSRNOG00000019306	NP_620190
ENSRNOG00000021104	NP_110474
ENSRNOG00000070144	NP_001000604
ENSRNOG00000011451	
ENSRNOG00000054854	
ENSRNOG00000050877	
ENSRNOG00000024461	
ENSRNOG00000012149	NP_001178891
ENSRNOG00000054212	NP_110498
ENSRNOG00000021104	
ENSRNOG00000011451	NP_445993
ENSRNOG00000046080	
ENSRNOG00000050995	
ENSRNOG00000033119	
ENSRNOG00000050877	NP_001178771
ENSRNOG00000021003	
ENSRNOG00000069173	
ENSRNOG00000054212	
ENSRNOG00000012149	
ENSRNOG00000068815	NP_001000217
ENSRNOG00000020274	NP_001099835
ENSRNOG00000010919	
ENSRNOG00000067287	NP_001000194
ENSRNOG00000015503	
ENSRNOG00000020117	NP_001009605
ENSRNOG00000070265	NP_001000600
ENSRNOG00000024461	NP_001095298
ENSRNOG00000016451	NP_058775
ENSRNOG00000008536	NP_062056
ENSRNOG00000065528	NP_476497
ENSRNOG00000009411	NP_114473
ENSRNOG00000016451	
ENSRNOG00000020899	NP_570109
ENSRNOG00000008536	
ENSRNOG00000017254	NP_001101873
ENSRNOG00000054176	NP_113937
ENSRNOG00000021170	NP_001020290
ENSRNOG00000020117	
ENSRNOG00000009411	
ENSRNOG00000015919	NP_001000952
ENSRNOG00000057149	
ENSRNOG00000032580	
ENSRNOG00000028765	
ENSRNOG00000022701	
ENSRNOG00000017254	
ENSRNOG00000065206	
ENSRNOG00000058039	NP_112266
ENSRNOG00000018556	NP_997685
ENSRNOG00000033119	NP_077329
ENSRNOG00000012422	
ENSRNOG00000063890	
ENSRNOG00000063280	
ENSRNOG00000012422	NP_001099892
ENSRNOG00000019770	NP_001102386
ENSRNOG00000024136	NP_001128220
ENSRNOG00000042741	
ENSRNOG00000058785	
ENSRNOG00000020296	NP_598228
ENSRNOG00000022640	
ENSRNOG00000029805	
ENSRNOG00000028137	NP_001258295
ENSRNOG00000066726	
ENSRNOG00000024136	
ENSRNOG00000008020	NP_113987
ENSRNOG00000031585	
ENSRNOG00000065347	
ENSRNOG00000017601	NP_058766
ENSRNOG00000010983	NP_001099732
ENSRNOG00000008020	
ENSRNOG00000006094	NP_037056
ENSRNOG00000013703	
ENSRNOG00000045560	
ENSRNOG00000016090	
ENSRNOG00000013703	NP_604452
ENSRNOG00000065330	
ENSRNOG00000016090	NP_001094316
ENSRNOG00000049596	
ENSRNOG00000017379	
ENSRNOG00000012183	NP_071614
ENSRNOG00000008452	NP_001102675
ENSRNOG00000065330	NP_001002288
ENSRNOG00000004763	
ENSRNOG00000020651	NP_001099789
ENSRNOG00000016679	NP_001178879
ENSRNOG00000071114	NP_001316821
ENSRNOG00000061328	NP_071589
ENSRNOG00000048309	NP_001102916
ENSRNOG00000007942	NP_001004232
ENSRNOG00000049445	
ENSRNOG00000065347	NP_001289140
ENSRNOG00000065347	NP_001289141
ENSRNOG00000068837	
ENSRNOG00000071114	
ENSRNOG00000061328	
ENSRNOG00000018440	
ENSRNOG00000020651	
ENSRNOG00000048309	
ENSRNOG00000008720	
ENSRNOG00000028992	
ENSRNOG00000005256	NP_001010963
ENSRNOG00000064517	NP_001010970
ENSRNOG00000005502	
ENSRNOG00000031034	
ENSRNOG00000036653	NP_001258042
ENSRNOG00000064517	
ENSRNOG00000008720	NP_001100070
ENSRNOG00000060100	
ENSRNOG00000005256	
ENSRNOG00000068048	
ENSRNOG00000022189	NP_001099733
ENSRNOG00000064154	
ENSRNOG00000063353	
ENSRNOG00000018440	NP_001004222
ENSRNOG00000060100	NP_001164065
ENSRNOG00000069607	
ENSRNOG00000019549	NP_476444
ENSRNOG00000005502	NP_001128253
ENSRNOG00000019838	
ENSRNOG00000020762	NP_059060
ENSRNOG00000022189	
ENSRNOG00000020762	
ENSRNOG00000062996	
ENSRNOG00000015472	NP_001019469
ENSRNOG00000030639	NP_001101135
ENSRNOG00000066701	
ENSRNOG00000019549	NP_001028825
ENSRNOG00000023318	NP_001101043
ENSRNOG00000015526	NP_898876
ENSRNOG00000037908	NP_001099957
ENSRNOG00000019838	NP_851605
ENSRNOG00000060618	
ENSRNOG00000019549	
ENSRNOG00000065347	NP_599235
ENSRNOG00000015526	
ENSRNOG00000012874	NP_001100994
ENSRNOG00000053075	NP_001101032
ENSRNOG00000048424	
ENSRNOG00000024257	
ENSRNOG00000012874	
ENSRNOG00000029749	NP_001099899
ENSRNOG00000011151	
ENSRNOG00000065214	
ENSRNOG00000008873	NP_001041698
ENSRNOG00000018350	NP_001073173
ENSRNOG00000043329	NP_001128458
ENSRNOG00000027811	
ENSRNOG00000064813	NP_001001033
ENSRNOG00000024257	NP_001014038
ENSRNOG00000067015	NP_001000229
ENSRNOG00000004763	NP_037148
ENSRNOG00000070807	NP_001000239
ENSRNOG00000043329	
ENSRNOG00000017310	NP_001094280
ENSRNOG00000068069	NP_113711
ENSRNOG00000011895	
ENSRNOG00000016591	
ENSRNOG00000005496	NP_001029279
ENSRNOG00000014051	NP_001008375
ENSRNOG00000018350	NP_001290466
ENSRNOG00000017310	
ENSRNOG00000027811	NP_001013916
ENSRNOG00000023659	NP_001013081
ENSRNOG00000068069	
ENSRNOG00000065154	NP_001001034
ENSRNOG00000009791	NP_001000222
ENSRNOG00000013859	NP_742028
ENSRNOG00000063678	NP_068618
ENSRNOG00000016591	NP_001101117
ENSRNOG00000023659	
ENSRNOG00000005496	
ENSRNOG00000006151	NP_445741
ENSRNOG00000017659	NP_852035
ENSRNOG00000018350	
ENSRNOG00000008585	NP_001034701
ENSRNOG00000016266	NP_001099810
ENSRNOG00000011151	NP_001178557
ENSRNOG00000020777	
ENSRNOG00000017839	
ENSRNOG00000018537	
ENSRNOG00000068551	NP_001000216
ENSRNOG00000070080	
ENSRNOG00000016266	
ENSRNOG00000056069	NP_001162583
ENSRNOG00000020777	NP_653350
ENSRNOG00000017839	NP_001099698
ENSRNOG00000009949	NP_001093994
ENSRNOG00000064861	
ENSRNOG00000008585	
ENSRNOG00000016381	NP_001101928
ENSRNOG00000056069	
ENSRNOG00000010601	
ENSRNOG00000017918	
ENSRNOG00000069056	
ENSRNOG00000063010	NP_001092946
ENSRNOG00000039388	NP_001102696
ENSRNOG00000054695	NP_036849
ENSRNOG00000008190	
ENSRNOG00000065375	NP_001000152
ENSRNOG00000020736	
ENSRNOG00000064299	
ENSRNOG00000013908	NP_001101262
ENSRNOG00000033913	
ENSRNOG00000010601	NP_001100045
ENSRNOG00000065375	
ENSRNOG00000033830	NP_001011948
ENSRNOG00000033830	NP_001017465
ENSRNOG00000023985	NP_001178562
ENSRNOG00000008613	
ENSRNOG00000016041	NP_001100939
ENSRNOG00000013908	
ENSRNOG00000019376	NP_001100947
ENSRNOG00000020736	NP_852145
ENSRNOG00000017456	NP_001101949
ENSRNOG00000019376	
ENSRNOG00000054695	
ENSRNOG00000008815	
ENSRNOG00000008190	NP_653339
ENSRNOG00000048397	NP_001073358
ENSRNOG00000008815	NP_001020813
ENSRNOG00000020783	NP_037316
ENSRNOG00000021234	NP_001101245
ENSRNOG00000067450	
ENSRNOG00000013887	NP_612514
ENSRNOG00000028910	
ENSRNOG00000020783	
ENSRNOG00000010952	
ENSRNOG00000025819	NP_001000550
ENSRNOG00000017728	
ENSRNOG00000015552	NP_001101927
ENSRNOG00000028225	
ENSRNOG00000025819	
ENSRNOG00000018955	NP_001000554
ENSRNOG00000064421	
ENSRNOG00000017728	NP_001101027
ENSRNOG00000010952	NP_001296450
ENSRNOG00000070641	
ENSRNOG00000028225	NP_861434
ENSRNOG00000006365	
ENSRNOG00000010959	
ENSRNOG00000064814	
ENSRNOG00000007044	
ENSRNOG00000012799	NP_062015
ENSRNOG00000021269	
ENSRNOG00000010959	NP_001034095
ENSRNOG00000043512	
ENSRNOG00000006947	
ENSRNOG00000012799	
ENSRNOG00000021269	NP_036658
ENSRNOG00000021513	NP_852045
ENSRNOG00000043002	NP_001011956
ENSRNOG00000021513	
ENSRNOG00000010017	
ENSRNOG00000021474	NP_001099719
ENSRNOG00000024410	
ENSRNOG00000060431	
ENSRNOG00000020923	NP_001347679
ENSRNOG00000069421	
ENSRNOG00000050015	
ENSRNOG00000021474	
ENSRNOG00000015527	
ENSRNOG00000010017	NP_001012760
ENSRNOG00000065271	
ENSRNOG00000069383	
ENSRNOG00000020923	
ENSRNOG00000006947	NP_001037707
ENSRNOG00000006888	
ENSRNOG00000004571	
ENSRNOG00000068975	NP_001000955
ENSRNOG00000018297	
ENSRNOG00000007231	NP_446419
ENSRNOG00000010952	NP_001009416
ENSRNOG00000070291	
ENSRNOG00000042126	
ENSRNOG00000007765	NP_001093997
ENSRNOG00000023989	NP_001102070
ENSRNOG00000012471	
ENSRNOG00000018297	NP_112619
ENSRNOG00000038259	
ENSRNOG00000012369	
ENSRNOG00000026845	
ENSRNOG00000021946	
ENSRNOG00000028274	NP_001163958
ENSRNOG00000006888	NP_001128026
ENSRNOG00000036625	
ENSRNOG00000066798	
ENSRNOG00000024410	NP_001099706
ENSRNOG00000017418	NP_001009239
ENSRNOG00000004630	NP_445920
ENSRNOG00000017418	
ENSRNOG00000020304	NP_001101074
ENSRNOG00000012471	NP_058829
ENSRNOG00000028274	
ENSRNOG00000055424	
ENSRNOG00000007925	NP_001099968
ENSRNOG00000029173	
ENSRNOG00000024746	NP_001000250
ENSRNOG00000042126	NP_001100759
ENSRNOG00000020304	
ENSRNOG00000008394	NP_113807
ENSRNOG00000038497	
ENSRNOG00000015449	NP_001013925
ENSRNOG00000045831	NP_001094434
ENSRNOG00000007446	NP_001099962
ENSRNOG00000006360	NP_742074
ENSRNOG00000006360	NP_001139318
ENSRNOG00000016722	NP_001011935
ENSRNOG00000025247	NP_001102997
ENSRNOG00000045581	
ENSRNOG00000062496	NP_001001031
ENSRNOG00000037298	
ENSRNOG00000033088	NP_001041415
ENSRNOG00000006380	NP_001014207
ENSRNOG00000045831	
ENSRNOG00000016919	NP_620794
ENSRNOG00000021237	NP_001102676
ENSRNOG00000051480	
ENSRNOG00000048663	
ENSRNOG00000023151	NP_976078
ENSRNOG00000023151	NP_001362333
ENSRNOG00000062526	
ENSRNOG00000014450	NP_001100940
ENSRNOG00000033088	
ENSRNOG00000037298	NP_001099725
ENSRNOG00000016825	NP_001102886
ENSRNOG00000006380	
ENSRNOG00000030601	
ENSRNOG00000012414	NP_001101115
ENSRNOG00000021237	
ENSRNOG00000067065	
ENSRNOG00000006968	NP_001025069
ENSRNOG00000016919	
ENSRNOG00000063700	
ENSRNOG00000022610	
ENSRNOG00000014450	
ENSRNOG00000019106	
ENSRNOG00000067065	NP_058814
ENSRNOG00000032940	
ENSRNOG00000016722	
ENSRNOG00000047692	
ENSRNOG00000021614	NP_001094321
ENSRNOG00000013624	
ENSRNOG00000005478	NP_001007647
ENSRNOG00000065850	
ENSRNOG00000024737	
ENSRNOG00000019106	NP_058848
ENSRNOG00000068038	
